created_at,text,lang,source,id,reply_settings,author_id,conversation_id,public_metrics,search_query,geo,referenced_tweets,in_reply_to_user_id
2016-12-06T12:14:33.000Z,#Yes| তুইও আছিস। আমিও #Happy http://someurl,bn,Facebook,806109572322783232,everyone,2212365701,806109572322783232,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#happy,,,
2016-12-06T10:43:46.000Z,শর্টস পরে নাচে গানে একটি আইটেম গানে নেচে হইচই ফেলে দিয়েছেন হ্যাপী...!| #Entertainment #Happy #Sakib_Khan| http://someurl,bn,Hootsuite,806086728029241344,everyone,716159002074177536,806086728029241344,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#happy,,,
2016-12-02T20:27:58.000Z,"হালার শনিবার আইলেই মাথায় খালি একটাই কথা ঘুরে,| সপ্তাহে শুক্রবার একটাই ক্যান?| ৩/৪ টা হইলে কি হইত!!...| | #happy weekened...",bn,Facebook,804784192714403840,everyone,785607412573048832,804784192714403840,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#happy,,,
2016-12-02T10:21:18.000Z,মাসের ২ তারিখেই আম্মুকে পা ধরে সালাম করে কিছু টাকা দিতে পারলাম  :D| | #Happy — feeling happy,bn,Facebook,804631521554350081,everyone,450751436,804631521554350081,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#happy,,,
2016-11-21T16:06:41.000Z,#Happiness কোনো গাছে ধরেনা ।।| .| .| | কিন্তু আমি আজকে অনেক  #Happy :p,bn,Facebook,800732173007470592,everyone,525675975,800732173007470592,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#happy,,,
2016-11-19T13:32:58.000Z,একটু সহানুভূতি কি পুরুষ পেতে পারে না! 😜| | ও ললনা!| | #Happy #Mens #Day!Seriously!? — feeling লোল!! এল ও এল-লোল!!,bn,Facebook,799968712103231488,everyone,125319068,799968712103231488,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#happy,,,
2016-11-17T19:40:45.000Z,#Happy Birthday To You| | সংশপ্তক পরিবারের ঢাকা জোনের অন্যতম মেম্বার আরিফুল ইসলাম ভাইয়ের এর জন্মদিনে পরিবারের... http://someurl,bn,Facebook,799336494565498880,everyone,2786127222,799336494565498880,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#happy,,,
2016-11-17T05:08:38.000Z,বিভিন্ন সময় বিভিন্ন দিক নিয়ে আশায় বুক বাঁধেন প্রযোজক নির্মাতারা...!| #Dhallywood #Sakib_Khan #Happy| http://someurl,bn,Hootsuite,799117018238697472,everyone,716159002074177536,799117018238697472,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",#happy,,,
2016-11-16T05:33:53.000Z,#Happyness আর্জেটিনার সমর্থক| একটা ম্যাচ জিইত্যা যে লাফা-লাফি করতাছে :( | ব্রাজিল এর সাথে যখন হারছিলো ২-৩ দিন... http://someurl,bn,Facebook,798760982768013312,everyone,321831050,798760982768013312,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#happy,,,
2016-11-16T05:22:43.000Z,প্রথমবারের মতো আইটেম গানে অংশ নেন হ্যাপি...| #Happy http://someurl,bn,Facebook,798758175499423747,everyone,2589241770,798758175499423747,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#happy,,,
2016-11-15T18:16:12.000Z,মিথ্যে না বলে #Happy থাকা যায় না।| আর আমি Happy আছি। :),bn,Facebook,798590441268461568,everyone,471738104,798590441268461568,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#happy,,,
2016-11-14T03:55:43.000Z,"#Happy.. #Chieldrens #Day | #আমাদের,  প্রতিটা.. ভালোবাসার মধ্যেই একটা শিশু সুলভ আচোরন থাকে l ছেলে মানুষি.. না... http://someurl",bn,Facebook,798011503051837440,everyone,2782000866,798011503051837440,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#happy,,,
2016-11-09T02:18:31.000Z,"#Happy #Birth #Day fr #White - #India. | ‘‘#লোকসভা ভোটের আগে.. কালো টাকা উদ্ধার করে, প্রত্যেকের ব্যাঙ্ক খাতায় ১৫... http://someurl",bn,Facebook,796175101704048640,everyone,2782000866,796175101704048640,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#happy,,,
2016-10-31T10:20:37.000Z,আমি Single এবং আমার তাতে কোনো দুঃখ নেই !!!| | কারণ স্বল্প সময়ের Happiness এর চেয়ে Single থাকা অনেক ভাল :p :p| | #happy| #be_single,bn,Facebook,793034938530398208,everyone,905213156,793034938530398208,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#happy,,,
2016-10-31T08:11:14.000Z,"#Happy #Halloween| বালিকা রা ভূত সাঝার কোন দরকার নাই,| শুধু ময়দা বালিকারা ময়দা না মেখে বের হলেয় মানুষ ডরাইব 😂😂😂 — eating lunch with family",bn,Facebook,793002375757832196,everyone,462782489,793002375757832196,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#happy,,,
2016-10-31T08:05:48.000Z,"#Happy #Halloween| বালিকা রা ভূত সাঝার কোন দরকার নাই,| কালি",bn,Facebook,793001010830708736,everyone,462782489,793001010830708736,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#happy,,,
2016-10-29T17:19:39.000Z,ধর্ম যার যার উৎসব সবার| দীপাবলির শুভেচ্ছা সবাইকে 😍😍😍😍✌👌👌🎁🎁| #Happy| #Dewali| All my Hinduism... http://someurl,bn,Instagram,792415614296031232,everyone,1944857372,792415614296031232,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#happy,"{'place_id': '001aff55522d96c9', 'coordinates': {'type': 'Point', 'coordinates': [90.41665739, 23.8340381]}}",,
2016-10-29T16:05:43.000Z,শুভ শ্যামা পূজা| #Happy #Diwali | 😊😊😊 http://someurl,bn,Twitter for Android,792397008011079680,everyone,375247541,792397008011079680,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#happy,,,
2016-10-23T11:56:35.000Z,ও আমায় ভালবাসেনি| অসীম এ ভালবাসা ও বোঝেনি| ও আমায় ভালবাসে নি| অতল এ ভালবাসা তলিয়ে দেখে নি...!!!!| | #Happy Birthday... http://someurl,bn,Facebook,790159984428548097,everyone,735047472,790159984428548097,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#happy,,,
2016-10-17T04:36:40.000Z,কাতি বিহুৰ আন্তৰিক ওলগ যাচিলোঁ।| #Happy KATI BIHU http://someurl,bn,Twitter for iPhone,787874948169687041,everyone,4887750681,787874948169687041,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#happy,,,
2016-10-15T12:29:23.000Z,@someuserূহ ৰাইজলৈ মা শ্ৰী শ্ৰী  লক্ষ্মী পূজাৰ আন্তৰিক শুভকামনা যাচিলোঁ । |  #Happy Lakshmi,bn,Twitter for Android,787269136376213504,everyone,313975612,787158071747444736,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#happy,,"[{'type': 'replied_to', 'id': '787158071747444736'}]",131188226
2016-10-15T05:09:16.000Z,সমূহ ৰাইজলৈ মা শ্ৰী শ্ৰী  লক্ষ্মী পূজাৰ আন্তৰিক শুভকামনা যাচিলোঁ । |  #Happy Lakshmi Puja http://someurl,bn,Twitter for Android,787158378799730688,everyone,313975612,787158378799730688,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#happy,,,
2016-10-08T18:13:11.000Z,মিথ্যে না বলে #Happy থাকা যায় না।| আর আমি Happy আছি।,bn,Facebook,784818942997065728,everyone,471738104,784818942997065728,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#happy,,,
2016-10-07T07:48:45.000Z,"#Happy Durgaa Pujo.... frndssss. | #কোনো মানুষকে.. খারাপই বা বলি কি করে??| #প্রত্যেকটা ভালো-খারাপ লোক, একটু হোলেও... http://someurl",bn,Facebook,784299409278324738,everyone,2782000866,784299409278324738,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#happy,,,
2016-10-05T10:01:02.000Z,"মাশরাফির প্রশংসা বিশ্বজুড়ে| | #Happy birthday: শুভ জন্মদিন মাশরাফি, শুভ জন্মদিন সাহেল http://someurl",bn,Facebook,783607924656484352,everyone,3239584664,783607924656484352,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#happy,,,
2016-10-05T02:38:02.000Z,"আমি মিসস করছি আমার শৈশবের দিন গুলির কথা,,,,,| #happy #teachers day  মিসস করছি #the2007batch stduents all my... http://someurl",bn,Facebook,783496440635097088,everyone,1944857372,783496440635097088,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#happy,,,
2016-09-29T18:39:47.000Z,টাকা আসতেও যতক্ষণ যেতেও ততক্ষণ :P| #Husband #Wife #Happy #Salary #End #Tension #ichorepaka http://someurl,bn,Twitter Web Client,781564143320969216,everyone,3366291135,781564143320969216,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#happy,,,
2016-09-18T18:02:41.000Z,#little #world #in #instaworld #happy #world ...!!!! (---ছোট পৃথিবী--- ) http://someurl,bn,Instagram,777568542925266944,everyone,1462922294,777568542925266944,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#happy,,,
2016-08-29T10:55:39.000Z,#Old #memories  w/ কাগু| | #semester #break| #friends #friendship #brotherhood | #happy #moments @someuser http://someurl,bn,Instagram,770213318690762753,everyone,2778317580,770213318690762753,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#happy,"{'place_id': '001aff55522d96c9', 'coordinates': {'type': 'Point', 'coordinates': [90.37632155, 23.75491394]}}",,
2016-08-29T08:23:01.000Z,আনন্দ পাওয়া ও আনন্দ দেওয়া দুটোই উপভোগ্য!| #Happy,bn,Mobile Web (M2),770174907502264320,everyone,309043917,770174907502264320,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#happy,,,
2016-08-28T03:44:23.000Z,।।।শুপ্রভাত বন্ধুরা।।।| | #Happy #Sunday :),bn,Facebook,769742396452139008,everyone,2537284355,769742396452139008,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#happy,,,
2016-08-27T07:32:26.000Z,#happiness is বাসার পাশেই মসজিদ। 😃😀| | #happy #sun #happyme #happinessquotes #happi... http://someurl,bn,Instagram,769437401760563200,everyone,2778317580,769437401760563200,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#happy,"{'place_id': '001aff55522d96c9', 'coordinates': {'type': 'Point', 'coordinates': [90.37486964, 23.78429944]}}",,
2016-08-23T17:12:04.000Z,#happy #birthday to you 🎂🎂🎁🎁🎉| শুভজন্মদিন ভাউ!! | আর বিয়া করেন তিন-টা!! আপনার জন্য রইল শুভকামনা @someuser 😍😍😍,bn,Twitter for Android,768133718682861568,everyone,2940124165,768133718682861568,"{'retweet_count': 1, 'reply_count': 2, 'like_count': 9, 'quote_count': 0}",#happy,,,
2016-08-19T11:39:24.000Z,"#Happy world photography  day..| #নন্দন..  এ,  #সাকি এবং  চিত্রশিল্পী :#সমীর আইচ দার সাথে আমরা....। http://someurl",bn,Facebook,766600449889751040,everyone,2782000866,766600449889751040,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#happy,,,
2016-08-17T18:06:17.000Z,"নতুন-নতুন প্যান্ট/শার্ট!যদিও অফিসিয়াল,তারপরও ভাবনা এখন শুধু কখন সকাল হবে!(পিচ্চিদের মত চিন্তা) #NewDress #AsLikeBlack_&_White #Happy #Gift",bn,Twitter for Android,765973036893818880,everyone,124121965,765973036893818880,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 10, 'quote_count': 0}",#happy,,,
2016-08-15T13:31:55.000Z,স্বাদ-হীনতার  পেটে পড়ুক  স্বাধীনতার ভাত ...| | #Happy #Independence #Day | | by দেবাঞ্জন http://someurl,bn,Facebook,765179215398305792,everyone,2600305814,765179215398305792,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#happy,,,
2016-08-14T12:21:14.000Z,"অগ্রীম #শুভ #জন্মদিন, #Happy #Birth #Day To Begom Khaleda Zia, অনেক অনেক দোয়া ও শুভ কামনা, আমাদের মাঝে যেনো অনেক... http://someurl",bn,Facebook,764799036293603328,everyone,789584844,764799036293603328,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 7, 'quote_count': 0}",#happy,,,
2016-08-13T18:29:34.000Z,আজ কে যাদের জন্মদিন তাদের সবাই কে আমার শুভেচ্ছা ও অভিনন্দন।| #Happy #Birthday — feeling happy,bn,Facebook,764529343984906240,everyone,2264104226,764529343984906240,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#happy,,,
2016-08-08T16:21:58.000Z,ফুলশয্যার রাতে- প্রাকটিক্যাল ভিডিও http://someurl ##Olympics #Olympics2016 #OlympicGames #Delta #prayforGiGi #GoldinUS #Happy,bn,Twitter for Android,762685294000807936,everyone,296215574,762685294000807936,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#happy,,,
2016-08-07T16:13:52.000Z,@someuser দুস্ত অনেক অনেক ভালোবাসা ওঃ শুভেছা রইলো 🌹🌹#Happy 😊 Friendship Day,bn,Twitter for Windows Phone,762320865757433856,everyone,2955977816,762320865757433856,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#happy,,,3912260240
2016-08-07T14:08:09.000Z,#বেশি স্মার্ট হওয়া মোটেও ভালো না। | নিজেকে সংযত রাখাটাই উত্তম। | #Happy friendship Day.| #Dnt miss use.. http://someurl,bn,Twitter for Android,762289227878965253,everyone,2599615148,762289227878965253,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",#happy,,,
2016-08-07T12:47:01.000Z,বন্ধু চল .........|  #Happy #Friendship #Day | | © দেবাঞ্জন্ ...।। http://someurl,bn,Facebook,762268812267757569,everyone,2600305814,762268812267757569,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#happy,,,
2016-08-07T10:17:34.000Z,"󾬒#Happy #Friendship #day󾬒| Real Sylhet পরিবারের পক্ষ থেকে,  আজকের এই বন্ধু/বান্ধব দিবসে সবাইকে আন্তরিক শুভেচ্ছা... http://someurl",bn,Facebook,762231201721675776,everyone,2253849156,762231201721675776,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#happy,,,
2016-08-07T08:25:56.000Z,"(বন্ধু আমার - সঙ্গী আমার) | হাতে হাত রেখে পথ চলা, | জীবনের শেষ মহুরতো পর্যন্ত থাকুক অটুক -আমাদের এই বন্ধুতের বন্ধন!! | #Happy-Friendship-Day",bn,Mobile Web (M2),762203107665338369,everyone,2939000106,762203107665338369,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#happy,,,
2016-08-07T04:42:12.000Z,@someuser তোমাকে !!অনেক অনেক ভালোবাসা রইলো তোমার জন্য 😉🎇🎆 ❤ ❤ #Happy Friendship Day 😁,bn,Twitter for Windows Phone,762146804188209156,everyone,2955977816,761992968702222336,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",#happy,,"[{'type': 'replied_to', 'id': '761992968702222336'}]",619735478
2016-08-06T22:11:14.000Z,"#বন্ধুতে আলো, বন্ধুতে ভয়, বন্ধুতে শক্তি, বন্ধুতে জয়.!!| #Happy friendship day.",bn,Twitter for iPhone,762048414334849024,everyone,3306652308,762048414334849024,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#happy,{'place_id': '001aff55522d96c9'},,
2016-08-06T19:49:22.000Z,"বন্ধু ছাড়া জীবন | অচল, তাই জীবনে | চলতে হলে বন্ধুর | খুব প্রয়োজন ।। | #Happy | #Friendship | #Day_My_All_Frnd — feeling happy",bn,Facebook,762012709202239488,everyone,2414057834,762012709202239488,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#happy,,,
2016-08-06T18:35:58.000Z,"#বন্ধু ছাড়া জীবন #_অসম্ভব| #HAPPY #FRIENDSHIP #DAY...| #হে আল্লাহ্‌ #আপনি আমার সকল #বন্ধুদের ভালো #রাখুন,| #আমীন.... — feeling happy",bn,Facebook,761994240389881856,everyone,1452349207,761994240389881856,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#happy,,,
2016-08-02T03:40:36.000Z,আজ সকালটা অনন্য দিনের থেকে আলাদা । সকল ভারতবাসিকে জানাই #Happy Good Morning# আজকে দিনটা সকলের জীবন হয়ে উঠুক আনন্দমুখর॥,bn,Mobile Web (M2),760319363253755908,everyone,759661190155005952,760319363253755908,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#happy,,,
2016-08-02T02:08:07.000Z,"@someuser #Follow দিছেন, ভালো লাগছে! ধন্যবাদ বলবো না। অফিসিয়াল একটা ভাব চলে আসে। তাই দিলাম না। #Happy :))",bn,Twitter for Android,760296086648926209,everyone,124121965,760296086648926209,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",#happy,,,2808164606
2016-07-25T18:44:18.000Z,#HAPPY #ANNIVERSARY | #Sourav_Chakraborty #Madhumita_Chakraborty| অনেক অনেক শুভ কামনা তোমাদের জন্য .. http://someurl,bn,Twitter for  Android,757647683829936128,everyone,4243660278,757647683829936128,"{'retweet_count': 4, 'reply_count': 1, 'like_count': 26, 'quote_count': 0}",#happy,,,
2016-07-18T20:00:25.000Z,⍣ঠৈ ◡ુ͐ ঠৈ⍣ #Happy #顏文字 #kaomoji #emoticon http://someurl,bn,protemote-xxss,755130123775569920,everyone,734404303750713346,755130123775569920,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#happy,,,
2016-07-15T19:12:11.000Z,সুখ আর দুঃখ দুটিকে এক পাল্লায় মাপলে; দুঃখের পাল্লাটা অনেক ভারী হবে| সুখ সহ্য করা সহজ কিন্তু দুঃখ সহ্য করা অনেক কটিন ;| #Happy #Sad,bn,Twitter Web Client,754030819031658497,everyone,3033259416,754030819031658497,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",#happy,,,
2016-07-09T13:21:09.000Z,"@someuser সুখী হয়ুক ভাইয়া আপনার প্রবাস জিবন,(দুয়া করি)| আপনাদের জন্যই আমরা বেঁচে আছি| #Happy প্রবাস জীবন",bn,Twitter Web Client,751768151323389952,everyone,3033259416,751608253436559361,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",#happy,,"[{'type': 'replied_to', 'id': '751763457918308352'}]",2986083373
2016-07-06T13:23:38.000Z,ঈদ মোবারাক সবাইকে :-) #EidMubarak #EidulFitr #Eidi :v #Happy,bn,Twitter for Android,750681612501721088,everyone,749839019257663488,750681612501721088,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#happy,,,
2016-06-26T17:26:07.000Z,#happy| #onek_happy| #ettogula_happy| #shimahin_happy — feeling excited at রাজেন্দ্রপুর ক্যান্টনমেন্ট http://someurl,bn,Facebook,747118759857512448,everyone,476360436,747118759857512448,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#happy,,,
2016-06-19T14:49:47.000Z,"বাবা, তোমাকে শুভেচ্ছা। বিশেষ এই দিনটির মতোই আমার জীবনের বিশেষ মানুষ তুমি।| #Happy Father Day!!!",bn,Facebook,744542701023035392,everyone,2611840326,744542701023035392,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#happy,,,
2016-06-12T21:47:38.000Z,মাওলানা জোবায়েদ ইবনে বতুতা 😜| #happy #Ramadan http://someurl,bn,Instagram,742111141057417216,everyone,2423559794,742111141057417216,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#happy,,,
2016-06-11T14:33:19.000Z,মাঠে ফিরতে পেরেই খুশি মেসি|  http://someurl @someuser #Messi #happy http://someurl,bn,Twitter Web Client,741639452192165888,everyone,950370805,741639452192165888,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",#happy,{'place_id': '9f4e63426a3f3da2'},,
2016-06-11T08:54:11.000Z,প্রতিটা রাগই মানুষের জীবন থেকে অনেক দামি কিছু কেড়ে নেই।| |  --------------#Happy,bn,Twitter Web Client,741554110021799937,everyone,2591679547,741554110021799937,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",#happy,,,
2016-06-06T16:03:07.000Z,"আলহামদুলিল্লাহ, প্রথম তারাবি পড়ে আসলাম আগামীকাল রোজা রাখব :D #Ramadan #happy",bn,Mobile Web (M2),739850112285970432,everyone,1051280726,739850112285970432,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",#happy,,,
2016-06-06T02:06:46.000Z,#Happy #Ramadan #RamadanMubarak আমার টুইটার পরিবার কে জাই #Ramadan এর শুভেচ্ছা! 😊😊,bn,Twitter for Android,739639638646652928,everyone,3710092699,739639638646652928,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#happy,,,
2016-05-26T12:52:42.000Z,এটাতো ভালো কথা...| কে মানা কোরছে ..!!! | | প্রকৃতি তোমাকে সাগতম জানাচ্ছে ..!! :-)| | #Happy http://someurl,bn,Twitter for Android,735815927044800512,everyone,4288473513,735815927044800512,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#happy,{'place_id': '001aff55522d96c9'},"[{'type': 'quoted', 'id': '735804195765374976'}]",
2016-05-24T16:43:15.000Z,"#modi #happy #happy মোদী সরকারের আমলে দেশের দুই-তৃতীয়াংশ মানুষই সুখী, বলছে সমীক্ষা http://someurl http://someurl",bn,Twitter Web Client,735149170869166080,everyone,594676291,735149170869166080,"{'retweet_count': 4, 'reply_count': 1, 'like_count': 13, 'quote_count': 0}",#happy,,,
2016-05-22T13:02:11.000Z,"কি সুন্দর #Behave খুব ভাল,,,, অনেক #Happy হলাম...... #Thanks_Thanks_a_lot",bn,Facebook,734368763211059200,everyone,2994026166,734368763211059200,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#happy,,,
2016-05-19T06:16:47.000Z,@someuser  ১০১ দিন পর টুইট এর উত্তর!! সো কাইন্ড অফ ইউ! #Happy এত দিন ছিলেন কই আপনি????,bn,TweetDeck,733179576717705216,everyone,124121965,696155852105854976,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#happy,,"[{'type': 'replied_to', 'id': '733141792523202561'}]",3180840878
2016-05-18T19:18:48.000Z,→→তুই না থাকলে হইত বন্ধুত্বটা অর্পুণই থেকে যেত ←←। | | #Happy Returns Of this day..... http://someurl,bn,Facebook,733013990880743424,everyone,2237121704,733013990880743424,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#happy,,,
2016-05-11T11:39:45.000Z,Got Golden A+| কষ্ট কইরা একটু মিষ্টি মুখ করেন| #ssc #rslt #A+ #success #happy #sweet #rosogolla... http://someurl,bn,Instagram,730361751728852992,everyone,4661079564,730361751728852992,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#happy,,,
