lang,conversation_id,id,created_at,public_metrics,author_id,source,text,reply_settings,search_query,in_reply_to_user_id,referenced_tweets,geo,withheld
de,802538985218158592,802538985218158592,2016-11-26T15:46:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",490364481,Twitter Web Client,Mein schwarzer Hund.plötzlich ist er wieder da! #notjustsad #depression #blogspot @someuser http://someurl #depressed #blogging http://someurl,everyone,#depressed,,,,
de,801120705463144448,801120705463144448,2016-11-22T17:50:34.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",490364481,Twitter Web Client,Kann ich nicht oft genug Posten! http://someurl #depressed #depression #blog #blogger #bloggerlife http://someurl,everyone,#depressed,,,,
de,801080104482959362,801080104482959362,2016-11-22T15:09:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2851712333,Twitter for iPhone,Jeder hat Dagi schon 2-3 mal gesehen. Ich hab sie noch nie gesehen. #depressed,everyone,#depressed,,,,
de,801068732013346816,801068732013346816,2016-11-22T14:24:03.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",490364481,Twitter Web Client,http://someurl #depression #depressiv #depressed #blog #blogger #blogs #bloggerlife Tausch dich mit mir auf meinem Blog aus :-) http://someurl,everyone,#depressed,,,,
de,800614662417121280,800614662417121280,2016-11-21T08:19:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2835347628,MEGAPO.ST,Danette http://someurl im #bokepindonesia #contest #depressed #protein  #fitnessgoals,everyone,#depressed,,,,
de,800464066498195456,800464066498195456,2016-11-20T22:21:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2837163216,MEGAPO.ST,Kiersten http://someurl es #cool #teamtreta #depressed #coment #healthylifestyle #wbff,everyone,#depressed,,,,
de,799177866328018944,799177866328018944,2016-11-17T09:10:25.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1069534466,Twitter Web Client,#depressed sex harry teeny kostenlose xxx bilder http://someurl,everyone,#depressed,,,,
de,798159906595446786,798159906595446786,2016-11-14T13:45:25.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2835347628,MEGAPO.ST,Kiersten http://someurl un #likes4likes #mother #depressed #npc #ddob #fitnessgoals,everyone,#depressed,,,,
de,795174126336036864,795174126336036864,2016-11-06T08:00:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",794919665650794497,Twitter for Android,Ich hasse es täglich Albträume zu bekommen...sie rauben mir den Schlaf. #depressed http://someurl,everyone,#depressed,,,,
de,794945018318491648,794945018318491648,2016-11-05T16:50:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",794919665650794497,Twitter for Android,Der moment wenn man einfach zu viel nachdenkt... #cry #depressed #crying #sad http://someurl,everyone,#depressed,,,,
de,793544227212886020,793544227212886020,2016-11-01T20:04:21.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2639724092,Twitter Web Client,"Lustig, wenn jemand einfach alle retweetet, die schreiben, dass sie ihr Leben hassen.| #depressed? #drecksleben #fucklife",everyone,#depressed,,,,
de,791361594181636096,791361594181636096,2016-10-26T19:31:21.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",239261614,Twitter for iPhone,Im in #depressed mode http://someurl,everyone,#depressed,,,,
de,790746511512600577,790746511512600577,2016-10-25T02:47:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2838933211,MEGAPO.ST,Pansie http://someurl im #videodewasa  #depressed #cheatmeal #ddob #mindtrip,everyone,#depressed,,,,
de,789138552848257024,789138552848257024,2016-10-20T16:17:47.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",770333940339109888,Twitter for Android,@someuser aber mutismus autismus leute halten zusammen 🐆 #depressed,everyone,#depressed,2211504272,,,
de,787613613066481664,787613613066481664,2016-10-16T11:18:13.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",490364481,Twitter Web Client,so fühlt es sich leider an! #depression #depressed #blog #blogger #blogging http://someurl http://someurl,everyone,#depressed,,,,
de,787605108460752896,787605108460752896,2016-10-16T10:44:25.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",490364481,Twitter Web Client,"Entweder man hält sein Wort, oder seine Fresse!#depression #depressed #blog #blogging #blogger #seelentief http://someurl",everyone,#depressed,,,,
de,787576590314209280,787576590314209280,2016-10-16T08:51:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",490364481,Twitter Web Client,seelentief: Bitte stör mich! http://someurl| #depressed #depression KampagneBitte stör mich!,everyone,#depressed,,,,
de,787526764633489408,787526764633489408,2016-10-16T05:33:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2799084203,MEGAPO.ST,Juline http://someurl un #videodewasa #aniyakala #depressed #modelo #lovethisgame #mindtrip,everyone,#depressed,,,,
de,784516727648489472,784516727648489472,2016-10-07T22:12:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",1645986667,Twitter for Android,Du glaubst Du hast es überwunden. .. um festzustellen das es die Sehnsucht nach einem Leben ohne ist .. #depressed #Depression,everyone,#depressed,,,,
de,784313820705542144,784313820705542144,2016-10-07T08:46:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",490364481,Twitter Web Client,"und dann erzählt man,ich hab mich verändert.aber fragen warum,macht keiner! #blog #bloggen #blogger #depression #depressed #therapy http://someurl",everyone,#depressed,,,,
de,784001735585062912,784001735585062912,2016-10-06T12:05:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1219497590,Twitter for Android,"Maaaaa, ich möcht zu Coldplay, aber kann nicht bis Juni planen. #depressed",everyone,#depressed,,,,
de,783684056223510532,783684056223510532,2016-10-05T15:03:33.000Z,"{'retweet_count': 0, 'reply_count': 3, 'like_count': 8, 'quote_count': 0}",3408943277,Twitter Web Client,Und da starten die ganzen Color Splash LPs und ich so... meh... #Depressed,everyone,#depressed,,,,
de,783673923737124864,783673923737124864,2016-10-05T14:23:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",490364481,Twitter Web Client,seelentief: Passende Zitate aus Club der roten Bänder http://someurl #depression #depressed #respectdepression,everyone,#depressed,,,,
de,782996648490332161,782996648490332161,2016-10-03T17:32:03.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",490364481,Twitter Web Client,so war mein langes Wochenende :-/ #depression #depressed #blog #blogger #bloggerin #BlogSpot ..auch hier zu lesen: http://someurl http://someurl,everyone,#depressed,,,,
de,782638866926829568,782638866926829568,2016-10-02T17:50:21.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",490364481,Twitter Web Client,"Was manche versprechen und Kühe scheißen, ist so ziemlich das gleiche! #depression #depressiv #depressed #blog #blogger #blogging",everyone,#depressed,,,,
de,782590386850111489,782590386850111489,2016-10-02T14:37:42.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",490364481,Twitter Web Client,seelentief: Zwischen extremer Euphorie und absoluter Niederges... http://someurl #followme #depression #depressed #blogger #blog,everyone,#depressed,,,,
de,782326550507257856,782326550507257856,2016-10-01T21:09:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",490364481,Twitter Web Client,Irgendwann wurde ich müde und nicht mehr wach... http://someurl #depression #depressed #blog #blogging http://someurl,everyone,#depressed,,,,
de,781403437607059456,781403437607059456,2016-09-29T08:01:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",772037469881655296,Twitter for Android,"Ich bin am Boden zerstört. Ich weine heute schwerer, als ich in einer langen Zeit haben #devastated #sad #badday #depressed #CloseToTheEdge",everyone,#depressed,,,,
de,781055929827651584,781055929827651584,2016-09-28T09:00:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",490364481,Twitter Web Client,-wenn sie doch alle zuhören würden und dies verstehen würden-| #blog #blogger #blogging #depressed #depressionen http://someurl http://someurl,everyone,#depressed,,,,
de,781000497062879236,781000497062879236,2016-09-28T05:20:03.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",490364481,Twitter Web Client,http://someurl #blogger #blog #depression #depressed | so einen Menschen wünsche ich mir! http://someurl,everyone,#depressed,,,,
de,780636722610798592,780636722610798592,2016-09-27T05:14:32.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",490364481,Twitter Web Client,http://someurl| aufgeregt vorm Tag-X <-- der heute ist ! #therapie #alleine #depression #depressed #blog #blogger #blogging,everyone,#depressed,,,,
de,780421809388879874,780421809388879874,2016-09-26T15:00:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",490364481,Twitter Web Client,seelentief: Der Tag X ist da - die Therapie steht an - http://someurl #blog #blogger #depressed #depression,everyone,#depressed,,,,
de,780360554066083842,780360554066083842,2016-09-26T10:57:09.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 1}",2281085899,Twitter for Windows,"Erster krasser Depressions Schub seid langem... Oh man, hoffe das geht gleich wieder weg. 😶#depressed #soeinkack #gehmichverbuddeln",everyone,#depressed,,,,
de,780105791147798528,780105791147798528,2016-09-25T18:04:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",490364481,Twitter Web Client,seelentief: Ich bleib einfach liegen http://someurl #depression #depressed #soul #blog #blogspot,everyone,#depressed,,,,
de,778664062141997057,778664062141997057,2016-09-21T18:35:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",260272705,Twitter for Android,Kaiser Chiefs 1-0 Maritzburg United #Khosified #depressed,everyone,#depressed,,,,
de,776031889400467456,776031889400467456,2016-09-14T12:16:35.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",490364481,Twitter Web Client,seelentief: Tag 4  als Strohwitwe - Leere füllt mich aus - http://someurl  #depression #depressed,everyone,#depressed,,,,
de,772682679917555712,772682679917555712,2016-09-05T06:28:01.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",457642307,Twitter for iPhone,From #castle rerun--> #DowntonPBS marathon 😭 ... #depressed http://someurl,everyone,#depressed,,,{'place_id': '28ace6b8d6dbc3af'},
de,770345734147375104,770345734147375104,2016-08-29T19:41:50.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",767257559992524800,Twitter for Android,Ich habe keine Lust mehr auf mein Leben ... | Ich will einfach nur noch weg von hier 😭 #depressed #sad #ihatehim,everyone,#depressed,,,,
de,768525795262365696,768525795262365696,2016-08-24T19:10:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",292842280,Twitter for iPhone,#lovesucks #depressed Wenn das Leben dich richtig hart f*ckt und du nichts tun kannst.,everyone,#depressed,,,,
de,765089726290354176,765089726290354176,2016-08-15T07:36:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",321850858,Twitter for iPhone,Einfach loslassen anstatt immer weiter zu kämpfen. #depressed,everyone,#depressed,,,,
de,764722940118233088,764722940118233088,2016-08-14T07:18:51.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",753246511815860224,Twitter Web Client,#depressed sex free hentai sex porn http://someurl,everyone,#depressed,,,,
de,764228377951764480,764228377951764480,2016-08-12T22:33:38.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",490364481,Twitter Web Client,"Sei du selbst, und wenn du es gerade nicht bist, sei das, was du gerade bist. #depression #selbstbestimmung #depressed #soul",everyone,#depressed,,,,
de,764171795939397632,764171795939397632,2016-08-12T18:48:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",739613433847500801,Mobile Web,🌷🌷🌷im in Dig tech rn wbu? #depression #depressed #depressededit #DepressionAndAnxiety #suicide #depressionedits http://someurl,everyone,#depressed,,,,
de,763957359681036288,764124196607787008,2016-08-12T15:39:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",115749699,Twitter for Android,"@someuser Ja, aber wie viele Töchter haben schöne Mütter? #Dilemma #Rhetorical #depressed",everyone,#depressed,20256597,"[{'type': 'replied_to', 'id': '764123487237771264'}]",,
de,763716135963557888,763716135963557888,2016-08-11T12:38:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2374727228,Instagram,#depressed #instagood #love #depressedquotes#letmedie#art #illustration #drawing #draw... http://someurl,everyone,#depressed,,,,
de,762771075713433601,762771075713433601,2016-08-08T22:02:50.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",490364481,Twitter Web Client,"Von allen Zeichen, ist der Punkt am einfachsten zu schreiben und am schwierigsten zu setzen #depression #depressed #depressiv #blog #blogger",everyone,#depressed,,,,
de,762548523787284480,762548523787284480,2016-08-08T07:18:30.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",752283288035794944,Twitter Web Client,#depressed sex kim kardashian sexy porn http://someurl,everyone,#depressed,,,,
de,762167098378448896,762167098378448896,2016-08-07T06:02:51.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2374727228,Instagram,#depressed #instagood #love #depressedquotes#letmedie#art #illustration #drawing #draw #InstaTags... http://someurl,everyone,#depressed,,,,
de,756434307980427264,756434307980427264,2016-07-22T10:22:47.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",490364481,Twitter Web Client,Schweigen ist auch eine Art sich mitzuteilen. - verstehen die wenigsten - | #depression #depressed #soultapes #blog #bloggerin #blogger,everyone,#depressed,,,,
de,755845235226218496,755845235226218496,2016-07-20T19:22:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",490364481,Twitter Web Client,http://someurl Mein Gästebuch freut sich auf Besuch. #blog #blogger #blogging #depression #depressed #seele #soul,everyone,#depressed,,,,
de,755767957519790080,755767957519790080,2016-07-20T14:14:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",749726985170087936,Twitter for Android,Warum kann ich nicht einfach sterben?| | #depressed #suicide #mentalillness,everyone,#depressed,,,,
de,755500870402510848,755500870402510848,2016-07-19T20:33:38.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",490364481,Twitter Web Client,Der Schlüssel zu einem glücklichen Leben| Liegt unter der Fußmatte der Depression| | #depression #depressed #depressiv #seelenschmerz,everyone,#depressed,,,,
de,755499798514503680,755499798514503680,2016-07-19T20:29:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",490364481,Twitter Web Client,"- Mut steht am Anfang des Handelns, Glück am Ende. -| http://someurl  | #depression #depressed #blog #bloggerei #bloggerin #blogging",everyone,#depressed,,,,
de,754793041001676801,754793041001676801,2016-07-17T21:40:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",490364481,Twitter Web Client,"- Mut steht am Anfang des Handelns, Glück am Ende. -| http://someurl | #depression #depressed #blog #bloggerei #bloggerin #blogging",everyone,#depressed,,,,
de,754625082681688064,754625082681688064,2016-07-17T10:33:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2755127944,Instagram,Heute ist einer dieser Bäh Tage.. #photooftheday #photography #red #girl #selfie #depressed #depri http://someurl,everyone,#depressed,,,,
de,752828546469531648,752828546469531648,2016-07-12T11:34:47.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",752813526952112128,Twitter for Android,",,Wir sind wie Schachfiguren. Weiß das Leben, schwarz der Tod. Weiß beginnt und schwarz gewinnt.| #quote #depressed",everyone,#depressed,,,,
de,752808462409695232,752808462409695232,2016-07-12T10:14:58.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 1}",712784404704272385,Twitter Web Client,Regen....Regen...nochmals Regen.. #depressed #durchnässt,everyone,#depressed,,,,
de,751183168565288961,751183168565288961,2016-07-07T22:36:38.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2791169865,Instagram,Sehr traurig aber in zwei Jahren gehts wieder los ! 😱😩😳😡 #deutschland #depressed #euro2016... http://someurl,everyone,#depressed,,,,
de,746254153517797376,746254153517797376,2016-06-24T08:10:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1696120416,Twitter for Android,"Ist das so, dass man in GB seinen Kindern u Enkeln eine harte, schwierigere Zukunft wünscht? Dont get it #depressed http://someurl",everyone,#depressed,,"[{'type': 'quoted', 'id': '746250069624528897'}]",,
de,744788595269984257,744788595269984257,2016-06-20T07:06:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",204350644,Instagram,#toomuchfeelings #depressed #notjustsad wenn einem Gefühle und Gedanken auffressen. http://someurl,everyone,#depressed,,,,
de,741247798818033664,741247798818033664,2016-06-10T12:37:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",490364481,Twitter Web Client,http://someurl #blog #blogger #depression #depressed ich freu mich auf jeden #flollower,everyone,#depressed,,,,
de,740984757668982784,740984757668982784,2016-06-09T19:11:47.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",490364481,Twitter Web Client,http://someurl #blog #depression #blogger #blogged #depressed mein Schneckenhaus im Funktionsmodus http://someurl,everyone,#depressed,,,,
de,740646866187132928,740646866187132928,2016-06-08T20:49:08.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",754753742,Twitter Web Client,Und natürlich der Rest vom Goldi #GoldiCola (Kennt man das überhaupt im Westen? #Goldkrone) #Alk #depressed,everyone,#depressed,,,,
de,739102967249436672,739102967249436672,2016-06-04T14:34:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",507334679,Twitter for Android,wish Zimbabwe was not Zimbabwe #depressed,everyone,#depressed,,,,
de,738482828497850368,738482828497850368,2016-06-02T21:30:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1296511009,Twitter for Android,"..wenn dir so schlecht von deinen Gedanken und Wünschen ist, dass du glaubst, du musst dich gleich übergeben. | #notjustsad #depressed",everyone,#depressed,,,,
de,737897932788228096,737897932788228096,2016-06-01T06:45:51.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2829989468,Twitter for Android,"still #depressed .... 😶| Sie ist wieder da, und versucht dich mit aller Macht nach unten zu ziehen..... 🔗| Vorerst ➡📴 #TwOff",everyone,#depressed,,,,
de,737325645265506304,737325645265506304,2016-05-30T16:51:47.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",727957950556450817,IFTTT,》weil du meine Definition von Perfekt bist《| .| .| #sad #depressed #depressedquotes #depressi... http://someurl http://someurl,everyone,#depressed,,,,
de,737277327739064320,737277327739064320,2016-05-30T13:39:47.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",727957950556450817,IFTTT,"Der Tod löst keine Probleme, er beendet sie nur.| | #ritzen #sad #fucklife #depri #depressed... http://someurl http://someurl",everyone,#depressed,,,,
de,737062385387724800,737062385387724800,2016-05-29T23:25:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",727957950556450817,IFTTT,Eine Zigarette wäre jetzt nicht schlecht... #smoke #smoking #depressed #depression #selfha... http://someurl http://someurl,everyone,#depressed,,,,
de,736458434661523457,736458434661523457,2016-05-28T07:25:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",711529311845617664,IFTTT,Danke @someuser für den Spruch😊| { #depressed #die #hatemyself #selfharmmm #selfhate #svv #suicidial #suicide #... http://someurl,everyone,#depressed,,,,
de,736396261893505025,736396261893505025,2016-05-28T03:18:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",4069842253,IFTTT,HSM af| .| .| .| .| .| .| .| .| .| .| .| .| .| .| .| .| .| .| .| .| .| .| .| .| .| .| .| .| .| .| .| .| .| .| .| .| .| .| .| .| .| .| .| .| .| #depressed#followf... http://someurl,everyone,#depressed,,,,
de,736261347936210944,736261347936210944,2016-05-27T18:22:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",711529311845617664,IFTTT,Ohne dich geht es nicht. ♡| - [#depressed #depression #sad #suicidal #suicide #ana #cutting #anxiety #alone #anorexi... http://someurl,everyone,#depressed,,,,
