id,conversation_id,public_metrics,text,reply_settings,created_at,author_id,source,lang,search_query,in_reply_to_user_id,referenced_tweets,geo
806459142571323392,806459142571323392,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@someuser #DeMonetisation now looks to be like khaya piya kuch nahin gilaas toda baara aana, no gains after pains #DisAppointed",everyone,2016-12-07T11:23:37.000Z,123237202,Twitter Web Client,hi,#disappointed,18839785,,
805900521294983168,805900521294983168,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Sangeen Jurm Kiya Hum Ny Tujhy Chaah K| Kash Koi Teri Awkaat Bta Dyta| Ya Humari aankhain Noch Lyta| #disappointed😔😔😔,everyone,2016-12-05T22:23:51.000Z,1894273712,Twitter Web Client,hi,#disappointed,,,
805448150450376704,805448150450376704,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",मैं उस के वादे का अब भी यक़ीन करता हूँ| हज़ार बार जिसे आज़मा लिया मैं ने| #disappointed,everyone,2016-12-04T16:26:18.000Z,115292170,Twitter for Android,hi,#disappointed,,,
803068832965398528,803068832965398528,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#JanAkroshDiwas apna kaam banta bhad me jaye janta #disappointed,everyone,2016-11-28T02:51:44.000Z,1178439776,Twitter Web Client,hi,#disappointed,,,
802781706398748672,802775720237756416,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@someuser tu kya thi kuch time pehle aur ab kya ho gyi h... 😢😢😢 #Disappointed,everyone,2016-11-27T07:50:48.000Z,1521687445,Twitter for Android,hi,#disappointed,701502662345433093,"[{'type': 'replied_to', 'id': '802780149728972800'}]",
801738292257521664,801738292257521664,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@someuser कर दी न हिंदूस्थान से गद्दारी इसीलिये आरक्षण दिया था । हिंदू लड़को की कमी हो गयी थी क्या? #Reservation #disappointed,everyone,2016-11-24T10:44:39.000Z,2415732301,Twitter for Android,hi,#disappointed,,,
801101636496195584,801101636496195584,"{'retweet_count': 13, 'reply_count': 0, 'like_count': 8, 'quote_count': 0}",Lifes toughest time - जब आपको चाह कर भी वो काम करना पड़ता है जिस चीज के लिए हामी आपका दिल भी नही भरता है । #Disappointed,everyone,2016-11-22T16:34:48.000Z,2877863080,Mobile Web (M2),hi,#disappointed,,,
800054773881802753,800028727543406593,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","@someuser @someuser COLORS walo ke pass WILD CARDS ka budget nahi tha, to Karan ko nikal diya and ab 4 aur Manu layenge #disappointed",everyone,2016-11-19T19:14:57.000Z,134001287,Twitter Web Client,hi,#disappointed,89759878,"[{'type': 'replied_to', 'id': '800028727543406593'}]",
800043426439774208,800043426439774208,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",No Falguni Pathak with #Coldplay @ #GlobalCitizenIndia concert. #disappointed! Sab ne chiting kiya hai,everyone,2016-11-19T18:29:51.000Z,41567141,Twitter for iPhone,hi,#disappointed,,,{'place_id': '66555622726ab358'}
799184288264679428,799184288264679428,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser Arif bhai kia aap aaj adaalat ki karwaee se mutmain hain...kia waqaee ehtesaab ho raha hai??? Kindly rply #disappointed,everyone,2016-11-17T09:35:57.000Z,245690375,Twitter for Android,hi,#disappointed,2892686341,,
796452391872851970,796452391872851970,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Jo qaum 9/9 berdasht kerley usko 11/9 ki tension nahi honi chaye. #TRUMP #MamnoonHussain #disappointed #Ponka #ChotiumSulphateQaum,everyone,2016-11-09T20:40:22.000Z,222750547,Twitter for iPhone,hi,#disappointed,,,
795888411559067648,795888411559067648,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Pehla half pyar pyar pyardoosra half sirf takaar#AdHm #disappointed,everyone,2016-11-08T07:19:18.000Z,4774495591,Twitter for Windows,hi,#disappointed,,,
795638366356303872,795638366356303872,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@someuser ji, @someuser ji,  NDTV का 1 दिन का बॅन क्यों हटाया? जवानों का खून पानी है क्या? #Disappointed| | @someuser @someuser",everyone,2016-11-07T14:45:43.000Z,51500313,Twitter for Android,hi,#disappointed,18839785,,
793491172224339968,793491172224339968,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Lagta hai Imran Bhai ne 1.5 lac ka bakra 1.5 hazaar me baich diya hai :|| #Disappointed #PtiDharna,everyone,2016-11-01T16:33:32.000Z,493183188,Twitter Web Client,hi,#disappointed,,,
792687976870477828,792682932292976640,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser @someuser  @someuser o o bhai khan shb itna kuch kiye khry hai ap us py ap ko koi khushi ni #disappointed..😎😎,everyone,2016-10-30T11:21:55.000Z,727478943079616512,Twitter for Windows,hi,#disappointed,775204163189964800,"[{'type': 'replied_to', 'id': '792682932292976640'}]",
791976322008363008,791976322008363008,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Ae Dil Hai Mushkil| Isko dekhna bhi Mushkil 😞😢| #disappointed,everyone,2016-10-28T12:14:04.000Z,743261315884421120,Twitter for Android,hi,#disappointed,,,
791751649551278080,791751649551278080,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Kuch dost itne gaadhe mitra hote hain, ki jab aapko zarurat padti hai, wo gayab ho jate hain. #sarcasm #disappointed #hopesgone #dontbother",everyone,2016-10-27T21:21:17.000Z,116243669,Twitter for Android,hi,#disappointed,,,
790626933969223680,790626933969223680,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",AGr waqai tabdeli chahty ho | Tou educated  logon ko lao or | Youngs ko lao !!tabdeli khud aajaye gi #disappointed #tabdeli #Quetta,everyone,2016-10-24T18:52:04.000Z,3145806944,Twitter for Android,hi,#disappointed,,,
790243489040695296,790243489040695296,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Suna tha, ke Pakistan me kuch be mumkin hai aur aaj eska proof be mel giya ke literally anything is possible in Pakistan. #Disappointed http://someurl",everyone,2016-10-23T17:28:24.000Z,57465247,Twitter for Android,hi,#disappointed,,"[{'type': 'quoted', 'id': '790183281975263232'}]",
789858156600037376,789858156600037376,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",isse achha photoshop to  mera chota bhai  kr leta hai..| #disappointed| #Baahubali2FirstLook,everyone,2016-10-22T15:57:14.000Z,2558615329,Mobile Web (M2),hi,#disappointed,,,
787382437147910144,787382437147910144,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@someuser @someuser Chhoti Chhoti Baatein, Hamesha Chhoti nahi hoti. Mind it. #disappointed http://someurl",everyone,2016-10-15T19:59:36.000Z,151806973,Twitter for iPhone,hi,#disappointed,63752206,,{'place_id': '6440cc236ab92f2b'}
786567285792051201,786567285792051201,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",😧| •| •| #disappointed #pathdaily #path @ Apartemen The Green Pramuka http://someurl,everyone,2016-10-13T14:00:29.000Z,198523854,Instagram,hi,#disappointed,,,"{'coordinates': {'type': 'Point', 'coordinates': [106.87198566, -6.18827364]}, 'place_id': 'f34e85bf36ae25a3'}"
785551094814433280,785550526595280896,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser @someuser @someuser @someuser @someuser aise bolke kyu data waste karte hu yaar #disappointed,everyone,2016-10-10T18:42:30.000Z,2421716702,Twitter for Android,hi,#disappointed,84310561,"[{'type': 'replied_to', 'id': '785550526595280896'}]",
784282648067776513,784282648067776513,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Kya aadmi hai yaar? Total #Pappu. #disappointed http://someurl,everyone,2016-10-07T06:42:09.000Z,45803501,Twitter for Android,hi,#disappointed,,"[{'type': 'quoted', 'id': '784274558895349761'}]",
782165032838782977,782165032838782977,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Yahan Pakistan India ki jang ki bat ho rahi hai wahan PTI ko apnay jalson ki pari hui hai. This time calls for sheer unity!!!| #Disappointed,everyone,2016-10-01T10:27:30.000Z,2270191784,Twitter Web App,hi,#disappointed,,,
781876439276716032,781876439276716032,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Mein jo saab ka #dill rakhta hun.../. Logon mein bhi #dill rakhta hun... #Disappointed 😔,everyone,2016-09-30T15:20:44.000Z,2833724830,Twitter for iPhone,hi,#disappointed,,,
778332846431830016,778332846431830016,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Laad saab ke hai itne nakhre,| Koi @someuser @someuser kyo na karle!!| #KaaliPeeli| #Disappointed",everyone,2016-09-20T20:39:45.000Z,293644750,Twitter for Android,hi,#disappointed,,,
777566471140409344,777566471140409344,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","@someuser  #ComedyNightsBachao @someuser  Kya Faaltu logo ko leke aa rahe hai? Ek bhi dangh nahi hai, #disappointed #messedUp",everyone,2016-09-18T17:54:27.000Z,761231763544813568,Twitter for Android,hi,#disappointed,18238260,,
777549867274993664,777549867274993664,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","दो मिनट का मौन मोदी सरकार के लिए भी,| जिसके आने के बाद कहा जा रहा था कि अब पाकिस्तान चुप बैठेगा @someuser  @someuser #disappointed",everyone,2016-09-18T16:48:29.000Z,4331220473,Twitter for Android,hi,#disappointed,,,
775954074457944064,775940990041403393,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@someuser Apna Bhi Same to Same hai ji 😐 #Disappointed @someuser,everyone,2016-09-14T07:07:22.000Z,1417320948,Twitter for Android,hi,#disappointed,48944680,"[{'type': 'replied_to', 'id': '775940990041403393'}]",
775019783884451840,775019783884451840,"{'retweet_count': 5, 'reply_count': 0, 'like_count': 10, 'quote_count': 0}",#BaarBaarDekho ko ek baar na dekho aur dekho to kala chasma pehen ke #Disappointed #Boring what a waste of time !,everyone,2016-09-11T17:14:50.000Z,128292667,Facebook,hi,#disappointed,,,
774122786293882880,774045825764917248,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@someuser @someuser @someuser @someuser | हां ,इससे ज्यादा अच्छे दिन चाहिए तो किसी और देश चले जाए| #disappointed",everyone,2016-09-09T05:50:29.000Z,442935159,Twitter for Android,hi,#disappointed,1492538024,"[{'type': 'replied_to', 'id': '774045825764917248'}]",
774065570090250240,774065570090250240,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 18, 'quote_count': 1}","#SteveJobs to #TimCook: Bhai, tumse na ho payega! #Apple #iphone7 #AppleEvent #disappointed",everyone,2016-09-09T02:03:08.000Z,774062015321088000,Twitter for iPhone,hi,#disappointed,,,
771727273586266112,771727273586266112,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#कोख_में_तेजाब| दुख होता आजके समाजमें ऐसी शर्मनाक हरकतें देखकर।| अब तो बंद करो भ्रूण हत्या।| Feeling #Disappointed😢 @someuser @someuser,everyone,2016-09-02T15:11:34.000Z,736191442641686528,Twitter for Android,hi,#disappointed,,,
769405172955033601,769360404078297088,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser @someuser | Aap ke MLA to gharo main ghuse rehte hain public behaal hai #disappointed #ajaydutt,everyone,2016-08-27T05:24:22.000Z,4276295058,Twitter for Android,hi,#disappointed,405427035,"[{'type': 'replied_to', 'id': '769360404078297088'}]",
768290792662142976,768290792662142976,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","दिल के टुकड़े हजार करके तूने रुसवा मुझे कर दिया, ये बात और है, तुझ से उम्मीदे बहुत सी थी। #disappointed #gaveup",everyone,2016-08-24T03:36:13.000Z,69547067,Twitter for Android,hi,#disappointed,,,
767415622506393600,767415622506393600,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Chutiya din! #disappointed,everyone,2016-08-21T17:38:36.000Z,55267247,Twitter for Android,hi,#disappointed,,,{'place_id': '0a063651d547b2b9'}
767029339900837888,767029339900837888,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Poor poor Tom Daley. #diving #shocked #disappointed #Rio2016,everyone,2016-08-20T16:03:40.000Z,20974829,TweetCaster for Android,hi,#disappointed,,,
764836570478313473,764836570478313473,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Gujji establishments cant make kashmiri chai #disappointed,everyone,2016-08-14T14:50:23.000Z,3423943059,Twitter for Android,hi,#disappointed,,,
762680401198510080,762680401198510080,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Ye Kya ho #Rio hai...| #disappointed #Rio2016,everyone,2016-08-08T16:02:32.000Z,110054178,Twitter for Android,hi,#disappointed,,,
762672236314714113,762672236314714113,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Aur dono me he kuch hath na laga..  #disappointed http://someurl,everyone,2016-08-08T15:30:05.000Z,50243492,Twitter for Android,hi,#disappointed,,"[{'type': 'quoted', 'id': '762668330679349248'}]",
762293674499792897,762293674499792897,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Paytm karo aur cash back bhool jaao! #disappointed #paytm,everyone,2016-08-07T14:25:49.000Z,2439627721,Twitter for iPhone,hi,#disappointed,,,
760533898153512960,760533898153512960,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser भाई तुम लोगों से $1 का IR Blaster न लगाया गया इतना कहने के बाद भी #Disappointed #SamsungGalaxyNote7,everyone,2016-08-02T17:53:06.000Z,47637268,Twitter for Android,hi,#disappointed,46134530,,
759827755844251648,759827755844251648,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#disappointed #blindgovt #jungleraj....| @someuser ab aap resign Kar do.. Aap se na ho payega....... http://someurl,everyone,2016-07-31T19:07:08.000Z,121042147,Twitter for Android,hi,#disappointed,,"[{'type': 'quoted', 'id': '759823582176288768'}]",
759409795208273921,759409795208273921,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","कभी खुद के कपड़े Check किये बेशर्मी की हद पार कर दी , जिसकी जितनी हैसियत उतनी उसकी चादर | गिरो पर इतना भी मत | #Disappointed",everyone,2016-07-30T15:26:18.000Z,294005941,Talon (Plus),hi,#disappointed,,,
758818317738004480,758818317738004480,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@someuser अधिकृत कामं करणारी जनता मुर्ख का? #disappointed  http://someurl,everyone,2016-07-29T00:15:59.000Z,140737609,Twitter for iPhone,hi,#disappointed,137780376,"[{'type': 'quoted', 'id': '758817476926844932'}]",
758725605890416641,758725605890416641,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Kuch nai ho sakta in logo ka. #disappointed http://someurl,everyone,2016-07-28T18:07:35.000Z,264378263,Twitter for iPhone,hi,#disappointed,,"[{'type': 'quoted', 'id': '758719078282436609'}]",
757784443666911232,757784443666911232,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Baas paisa aur popularity hona chahiye ....phr kanoon aur police sab jeb me .... #salman_case #released #disappointed,everyone,2016-07-26T03:47:44.000Z,2325825896,Twitter Web Client,hi,#disappointed,,,{'place_id': '64231a922dea526e'}
757533600602583040,757530234883309568,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser वही तो।| हार भारत की होगी। भारत की कुश्ती की होगी।| #disappointed,everyone,2016-07-25T11:10:59.000Z,2907872455,Twitter for Android,hi,#disappointed,3186639026,"[{'type': 'replied_to', 'id': '757533368418463744'}]",
755739175958122496,755739175958122496,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","जब भी जी चाहे नई दुनिया बसा लेते हैं लोग,एक चेहरे पर कई चेहरे लगा लेते हैं लोग| #disappointed #Daag",everyone,2016-07-20T12:20:35.000Z,464649975,Twitter Web Client,hi,#disappointed,,,
755472453036572672,754240241934880769,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@someuser @someuser Dharabahik choritro der notun adventure porar je anondo seta ebar ki ar pawa jabe ?? Ekdom e na ! #Disappointed 😑,everyone,2016-07-19T18:40:43.000Z,383817846,TweetCaster for Android,hi,#disappointed,994765404,"[{'type': 'replied_to', 'id': '755387941569105920'}]",
753921177257545728,753921177257545728,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser sir aap mujhe kabhi reply nahi dete :( :( #Disappointed,everyone,2016-07-15T11:56:30.000Z,104743435,Twitter Web Client,hi,#disappointed,141208596,,
753141304582823936,753141304582823936,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",वो दिन दुर नही जब प्रधानमंत्री और राष्ट्रपति का चुनाव सुप्रीमकोर्ट करेगी। #disappointed http://someurl,everyone,2016-07-13T08:17:34.000Z,153022492,Twitter for Android,hi,#disappointed,,"[{'type': 'quoted', 'id': '753108716069675008'}]",
751675769676451840,751675769676451840,"{'retweet_count': 3, 'reply_count': 1, 'like_count': 5, 'quote_count': 0}","आयतों में लिखा था, | चैन-ओ-अमन से रहो ।।| | वो क़त्लेआम कर रहे थे, | आयतें पूछ-पूछ कर ।।| | #touched| #disappointed| #wishforpeacenhappiness",everyone,2016-07-09T07:14:03.000Z,103591141,Twitter for iPhone,hi,#disappointed,,,
750948843970301952,750948843970301952,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Doston Ki Shikayat Karoon Mai| Yeh Bhi Mujh Ko Gawara Nahi Hai| #Disappointed,everyone,2016-07-07T07:05:31.000Z,1525538414,Twitter Web Client,hi,#disappointed,,,
748190752606289920,748190752606289920,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 1}",Is baar mumba ka defence last season ke delhi ki team ki yaad dila raha hain!!!| #disappointed #ProKabaddi,everyone,2016-06-29T16:25:50.000Z,158059407,Twitter for iPhone,hi,#disappointed,,,
747757964019150849,747757964019150849,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",The music Video Is Lame🙄 Kuch bhi ! Kiss hi kiye pade hai sara waqt. #disappointed 😒😐,everyone,2016-06-28T11:46:05.000Z,845089033,Twitter for iPhone,hi,#disappointed,,,
746326236490797057,746326236490797057,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Ki banu UK da, sach patsha Waheguru jaane, ki banu UK da!!!! 🙈 #EURefResults #ashamedtobeBritish #disappointed #WellDoneBrexiters 😳",everyone,2016-06-24T12:56:55.000Z,859712072,Twitter for iPhone,hi,#disappointed,,,
743906234902941696,743906234902941696,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Ramazaan mai bhi bad language.. #disappointed,everyone,2016-06-17T20:40:42.000Z,3104102179,Mobile Web (M2),hi,#disappointed,,,
743219345745141760,743219345745141760,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",kabhi kabhi #twitter main road ki tarha lagta hai sab apni apni cars mein jaa rhe hain koi kisi k liye nhi ruk rha :( #disappointed,everyone,2016-06-15T23:11:15.000Z,324338957,Twitter Web Client,hi,#disappointed,,,
741628490273808384,741628490273808384,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser bhai tum to bilkul hi hir gaye. Punjab elections ke chakkar mein bacchon pe pressure aaur regional divide. #disappointed,everyone,2016-06-11T13:49:45.000Z,103493939,Twitter for Android,hi,#disappointed,405427035,,{'place_id': '3f08724493b18d74'}
741215867174850560,741215867174850560,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Dhurr ektuo bhoy pelam naa...  trailer dekhe er cheye beshi bhoy peyechhilam... #disappointed — watching The Conjuring,everyone,2016-06-10T10:30:08.000Z,116346194,Facebook,hi,#disappointed,,,
737883831294959617,737240483257274368,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser @someuser @someuser Seems PO Master was correct. Ye sarkari kaam hai..tweet karne se bhi kuch nahi hoga #disappointed,everyone,2016-06-01T05:49:49.000Z,142703435,Twitter Web Client,hi,#disappointed,142703435,"[{'type': 'replied_to', 'id': '737240483257274368'}]",
735618804332519425,735550536846479360,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",@someuser @someuser  Baillie Jane!!!!!!!!!!!!!!!!!! #disappointed,everyone,2016-05-25T23:49:24.000Z,36833850,Twitter for iPhone,hi,#disappointed,568668403,"[{'type': 'replied_to', 'id': '735550536846479360'}]",
734628229215072256,734611098935136256,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser अब तक आम आदमी पार्टी को @someuser के लिए दिल्ली में बनवा देना चाहिए था.. #Disappointed,everyone,2016-05-23T06:13:13.000Z,803913240,Twitter for Android,hi,#disappointed,50943008,"[{'type': 'replied_to', 'id': '734611098935136256'}]",{'place_id': '6363d16bf5d730ed'}
732932634507087872,718112205976133636,"{'retweet_count': 79, 'reply_count': 3, 'like_count': 22, 'quote_count': 0}","कुछ लोग❗| मेरी नाराज़गी से,| #बेफ़िकर हैं...| और कुछ लोगों के| नाराज़गी की| मुझे कोई | #फ़िकर नहीं❗| — feeling  😒  #Disappointed At #Twitter",everyone,2016-05-18T13:55:31.000Z,512019219,Twitter for Android,hi,#disappointed,512019219,"[{'type': 'replied_to', 'id': '718112205976133636'}]",{'place_id': '2ca637e59a6b414d'}
732257113028866048,732256412915650561,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser bhai phr ap kahtay han vote zaror cast kerain..tu ap sy sawal ha k kisay aur kiun vote dain asay halaat mai?? #Disappointed,everyone,2016-05-16T17:11:15.000Z,2684217110,Twitter for Android,hi,#disappointed,102355805,"[{'type': 'replied_to', 'id': '732256412915650561'}]",
732245390137937920,732245390137937920,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",Khan sahab - Sharif khandan Sbne hi mayus kiya hy @someuser bhai na jane koi mere Watan k sath mukhlis b hy ya nhi #Disappointed,everyone,2016-05-16T16:24:40.000Z,3334284321,Twitter for Android,hi,#disappointed,,,
729308232204824576,729308232204824576,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#sher hogaye dher #disappointed #mipaltan @someuser @someuser  @someuser,everyone,2016-05-08T13:53:27.000Z,144417719,Twitter for Android,hi,#disappointed,,,
727550415282311169,727550415282311169,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Idher khoon ke rishton me EGO hai ...| Aur hum gheron sy umeed laga lety hain 😒😒 | #Disappointed | #Friendsseumeed,everyone,2016-05-03T17:28:30.000Z,724859996731768832,Twitter for Android,hi,#disappointed,,,
725299488420585472,725299488420585472,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",जिंदगी तू कैसे कैसे खेल दिखाती है| न जीने की वजह बताती है| न मौत की राह सुझाती है। 😢 #दर्द #disappointed #kavya #shair,everyone,2016-04-27T12:24:08.000Z,299097951,Twitter for Android,hi,#disappointed,,,
723934935111725056,723934935111725056,"{'retweet_count': 7, 'reply_count': 3, 'like_count': 3, 'quote_count': 0}",सलमान खान के फैन इतने घटिया कबसे हो गये की योगेश्वर दत्त जैसे खिलाडी को गाली देने लगे? यार तुम लोग भी SRKian जैसे ना बन जाओ 😒 #disappointed,everyone,2016-04-23T18:01:53.000Z,2746728095,Twitter for Android,hi,#disappointed,,,
