id,source,conversation_id,reply_settings,public_metrics,created_at,text,author_id,lang,search_query,referenced_tweets,in_reply_to_user_id,geo
814963376166211584,GrabInbox,814963376166211584,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T22:36:24.000Z,3514 Click: http://someurl #fuck #fucks #porn #video #videos #vidz #XXX #free #fine #feel #Fucking #Fucked #fantasy #fantastic,544796882,en,#fantastic,,,
814963159844921345,GrabInbox,814963159844921345,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T22:35:33.000Z,1689 Click: http://someurl #fuck #fucks #porn #video #videos #vidz #XXX #free #fine #feel #Fucking #Fucked #fantasy #fantastic,516085584,en,#fantastic,,,
814962341351747584,Tweet Old Post,814962341351747584,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T22:32:18.000Z,Eco Tourism In #Maldives Owning Entertaining Responsibly http://someurl #fantastic http://someurl,22365608,en,#fantastic,,,
814962109461229568,Twitter for iPhone,814961517938507778,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T22:31:22.000Z,@someuser lo key though Pregnancy is* a great time to smash - #fantastic,885577764,en,#fantastic,"[{'type': 'replied_to', 'id': '814961517938507778'}]",885577764,
814959566119124992,Twitter for iPhone,814959566119124992,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 7, 'quote_count': 0}",2016-12-30T22:21:16.000Z,Got the best birthday gift this year....the flu 😷 #Fantastic,487179803,en,#fantastic,,,{'place_id': '9807c5c5f7a2c6ce'}
814957080570425344,Twitter for iPhone,814957080570425344,everyone,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",2016-12-30T22:11:23.000Z,@someuser @someuser The One & Only #zombiedust @someuser #Fantastic http://someurl,2722099014,en,#fantastic,,2601842078,{'place_id': '00b12a4d4b1e946f'}
814955712459710464,Twitter Web Client,814955712459710464,everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 1}",2016-12-30T22:05:57.000Z,Make Mistakes.| | #HAPPYNEWYEAR | #Interesting #Amazing #Glorious #Fantastic #Mistakes http://someurl,4258089501,en,#fantastic,,,
814954598523924481,GrabInbox,814954598523924481,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T22:01:32.000Z,1518 Click: http://someurl #fuck #fucks #porn #video #videos #vidz #XXX #free #fine #feel #Fucking #Fucked #fantasy #fantastic,516085584,en,#fantastic,,,
814953588178960384,GrabInbox,814953588178960384,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T21:57:31.000Z,3510 Click: http://someurl #fuck #fucks #porn #video #videos #vidz #XXX #free #fine #feel #Fucking #Fucked #fantasy #fantastic,544796882,en,#fantastic,,,
814953558462369792,GrabInbox,814953558462369792,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T21:57:24.000Z,3508 Click: http://someurl #fuck #fucks #porn #video #videos #vidz #XXX #free #fine #feel #Fucking #Fucked #fantasy #fantastic,544796882,en,#fantastic,,,
814946726456999936,TweetDeck,814946726456999936,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T21:30:15.000Z,Stream #Trap and #Fantastic  #SupportHenryLauMusic  #JusticeForHenryLau,3389925082,en,#fantastic,,,
814943771653795840,GrabInbox,814943771653795840,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T21:18:30.000Z,3509 Click: http://someurl #fuck #fucks #porn #video #videos #vidz #XXX #free #fine #feel #Fucking #Fucked #fantasy #fantastic,544796882,en,#fantastic,,,
814943766570291202,Twitter for iPhone,814943766570291202,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T21:18:29.000Z,"@someuser New Years Eve Eve visit, first visit, wont be our last #fantastic #amazingfood #staff #great #mushroombreadrocks",248595669,en,#fantastic,,2660047607,
814943738938134529,GrabInbox,814943738938134529,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T21:18:22.000Z,3507 Click: http://someurl #fuck #fucks #porn #video #videos #vidz #XXX #free #fine #feel #Fucking #Fucked #fantasy #fantastic,544796882,en,#fantastic,,,
814943475519123456,TweetDeck,814943475519123456,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T21:17:20.000Z,Stream #Trap and #Fantastic in YouTube #SupportHenryLauMusic  #JusticeForHenryLau,3389808399,en,#fantastic,,,
814943111470256129,GrabInbox,814943111470256129,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T21:15:53.000Z,1513 Click: http://someurl #fuck #fucks #porn #video #videos #vidz #XXX #free #fine #feel #Fucking #Fucked #fantasy #fantastic,516085584,en,#fantastic,,,
814942087930138624,Twitter for iPhone,814942087930138624,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2016-12-30T21:11:49.000Z,Two of my games have been abandoned #fantastic,165959868,en,#fantastic,,,{'place_id': '42148b8e22113fb1'}
814942065989718021,TweetDeck,814940666254000129,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T21:11:44.000Z,@someuser Stream #Trap and #Fantastic #SupportHenryLauMusic,309716045,en,#fantastic,"[{'type': 'replied_to', 'id': '814940666254000129'}]",4879805771,
814939706609770497,Twitter for Android,814939706609770497,everyone,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2016-12-30T21:02:21.000Z,@someuser just watched My Christmas Dream loved it. For an old romantic like me right up my street 10/10 #Fantastic,253479030,en,#fantastic,,958330946,
814937112202084352,Twitter for iPhone,814937112202084352,everyone,"{'retweet_count': 4, 'reply_count': 2, 'like_count': 40, 'quote_count': 0}",2016-12-30T20:52:03.000Z,Janetattoo @someuser #amazing Jane and #fantastic Angie as an actress and as a director of this episode.I cant wait to watch in Italy🔝 http://someurl,1011931694,en,#fantastic,,,{'place_id': '419060023b8455e1'}
814935219732094978,Twitter for Android,814935219732094978,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T20:44:31.000Z,Went to see #RogueOne today. Was #Fantastic yet emotional. #StarWars,23344882,en,#fantastic,,,
814934452388397056,GrabInbox,814934452388397056,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T20:41:28.000Z,3506 Click: http://someurl #fuck #fucks #porn #video #videos #vidz #XXX #free #fine #feel #Fucking #Fucked #fantasy #fantastic,544796882,en,#fantastic,,,
814934295131357185,GrabInbox,814934295131357185,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T20:40:51.000Z,1569 Click: http://someurl #fuck #fucks #porn #video #videos #vidz #XXX #free #fine #feel #Fucking #Fucked #fantasy #fantastic,516085584,en,#fantastic,,,
814933918591881216,GrabInbox,814933918591881216,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T20:39:21.000Z,3504 Click: http://someurl #fuck #fucks #porn #video #videos #vidz #XXX #free #fine #feel #Fucking #Fucked #fantasy #fantastic,544796882,en,#fantastic,,,
814933583488028674,Linkis: turn sharing into growth,814933583488028674,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T20:38:01.000Z,Beautiful deer #Fantastic http://someurl,57933033,en,#fantastic,,,
814933225332211712,Twitter for iPhone,814933225332211712,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",2016-12-30T20:36:36.000Z,. @someuser this a #fantastic #idea ...gonna try to do this at my campus..#education #EdLeadership  #inspiration http://someurl,305320151,en,#fantastic,"[{'type': 'quoted', 'id': '814226725664067585'}]",,
814932904426008576,Twitter Web Client,814932904426008576,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T20:35:19.000Z,The #CountdownNYE begins soon. Plancher Orthopaedics wants to wish everyone a #Fantastic weekend and a #HAPPYNEWYEAR !!!!,1563469668,en,#fantastic,,,
814932535138521088,erased994719,814932535138521088,everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T20:33:51.000Z,@someuser @someuser @someuser @someuser Your #Awesome Thank you for your Support; I #HopeYouHave a #Fantastic 2017,805729579566530560,en,#fantastic,,786842158405914624,
814932520806608899,erased994719,814932520806608899,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T20:33:48.000Z,@someuser @someuser @someuser @someuser @someuser Your #Awesome Thank you for your Support; I #HopeYouHave a #Fantastic 2017,805729579566530560,en,#fantastic,,2482567519,
814932512950648833,erased994719,814932512950648833,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-30T20:33:46.000Z,@someuser @someuser @someuser Your #Awesome Thank you for your Support; I #HopeYouHave a #Fantastic 2017,805729579566530560,en,#fantastic,,800875246261661697,
814932465743581184,Facebook,814932465743581184,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T20:33:35.000Z,#HappyNewYear 🎉👏⭐🎶 Have a #fantastic 2017 #Everyone 🌈🎶👏🌴🎉💋💋⭐😂😇😘😍😀😀❤❤ http://someurl,29881297,en,#fantastic,,,
814927495787114496,Twitter Web Client,813750130847453184,everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T20:13:50.000Z,@someuser @someuser @someuser #WOW U have done some #Amazing stuff. #FANTASTIC. http://someurl,786997222445637632,en,#fantastic,"[{'type': 'replied_to', 'id': '814925536292196352'}]",786979914289405953,
814925478620434432,GrabInbox,814925478620434432,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T20:05:49.000Z,1515 Click: http://someurl #fuck #fucks #porn #video #videos #vidz #XXX #free #fine #feel #Fucking #Fucked #fantasy #fantastic,516085584,en,#fantastic,,,
814924120823570433,GrabInbox,814924120823570433,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T20:00:25.000Z,3503 Click: http://someurl #fuck #fucks #porn #video #videos #vidz #XXX #free #fine #feel #Fucking #Fucked #fantasy #fantastic,544796882,en,#fantastic,,,
814924093086724096,GrabInbox,814924093086724096,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T20:00:19.000Z,3502 Click: http://someurl #fuck #fucks #porn #video #videos #vidz #XXX #free #fine #feel #Fucking #Fucked #fantasy #fantastic,544796882,en,#fantastic,,,
814917882673065985,Twitter Web Client,814894873081954304,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-30T19:35:38.000Z,@someuser #Tracy #Compliments For Your #Fantastic #Family :-),3993800979,en,#fantastic,"[{'type': 'replied_to', 'id': '814894873081954304'}]",1395503150,
814917165291859973,Twitter for iPhone,814917165291859973,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T19:32:47.000Z,1 beer after work quickly turned into shots of tequila and regret #Fantastic,2817626742,en,#fantastic,,,
814916838257790977,Twitter for Mac,814916838257790977,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T19:31:29.000Z,I just love it when i’m in the middle of a run and my phone just decides to die on 60% #fantastic 👌,996078704,en,#fantastic,,,
814916662600335360,GrabInbox,814916662600335360,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T19:30:47.000Z,1478 Click: http://someurl #fuck #fucks #porn #video #videos #vidz #XXX #free #fine #feel #Fucking #Fucked #fantasy #fantastic,516085584,en,#fantastic,,,
814912008185384960,GrabInbox,814912008185384960,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T19:12:17.000Z,3501 Click: http://someurl #fuck #fucks #porn #video #videos #vidz #XXX #free #fine #feel #Fucking #Fucked #fantasy #fantastic,544796882,en,#fantastic,,,
814908954572718080,Twitter for Android,814908954572718080,everyone,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",2016-12-30T19:00:09.000Z,An amazing cake made using our #edibleicingimage  #Fantastic @someuser #HappyCustomer #caketoppers #review #fondant #fondantcakes http://someurl,773228053216497664,en,#fantastic,,,
814907842155212801,GrabInbox,814907842155212801,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T18:55:44.000Z,1603 Click: http://someurl #fuck #fucks #porn #video #videos #vidz #XXX #free #fine #feel #Fucking #Fucked #fantasy #fantastic,516085584,en,#fantastic,,,
814905201056358404,dlvr.it,814905201056358404,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T18:45:14.000Z,#Fantastic #Creativity Subliminal Affirmations – http://someurl http://someurl,327869466,fr,#fantastic,,,
814902187444805632,GrabInbox,814902187444805632,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T18:33:16.000Z,3439 Click: http://someurl #fuck #fucks #porn #video #videos #vidz #XXX #free #fine #feel #Fucking #Fucked #fantasy #fantastic,544796882,en,#fantastic,,,
814901277377331200,Twitter for Android,814901277377331200,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-30T18:29:39.000Z,#Fantastic Friday,813508288805568512,en,#fantastic,,,
814900478257623040,Twitter for iPhone,814900478257623040,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T18:26:28.000Z,On soon! #fantastic #venue http://someurl,41883326,en,#fantastic,,,
814900363790872576,Buffer,814900363790872576,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2016-12-30T18:26:01.000Z,Hey all ! A new #seinen #Manga from Oto-san : Nowhere. A #fantastic #drama #action Available soon ! http://someurl,2452326067,en,#fantastic,,,
814899029863727105,GrabInbox,814899029863727105,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T18:20:43.000Z,1608 Click: http://someurl #fuck #fucks #porn #video #videos #vidz #XXX #free #fine #feel #Fucking #Fucked #fantasy #fantastic,516085584,en,#fantastic,,,
814897798986481664,IFTTT,814897798986481664,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T18:15:50.000Z,Really loved this couple in #FantastiC. #JiSoo #kdrama http://someurl http://someurl,2453230932,en,#fantastic,,,
814894560052703233,Twitter for Android,814894560052703233,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T18:02:57.000Z,Time to Stock Up on #Thrive!!! | #Awesome #Fantastic #Amazing | #AreYouReady #WhatAreYOUWaitingFor #NikeOfNutrition | http://someurl http://someurl,3303769014,en,#fantastic,,,
814893333592076288,Twitter for Android,814439733241802752,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-30T17:58:05.000Z,@someuser that Cecelia Aherne is fab Ive read all her books #fantastic,2373064449,en,#fantastic,"[{'type': 'replied_to', 'id': '814439733241802752'}]",332406702,
814892560569274368,Twitter for iPhone,814892560569274368,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-30T17:55:01.000Z,Wishing all our customers and followers @someuser a #fantastic #new year #2017,723906158076022786,en,#fantastic,,,
814892371368431617,GrabInbox,814892371368431617,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T17:54:15.000Z,3499 Click: http://someurl #fuck #fucks #porn #video #videos #vidz #XXX #free #fine #feel #Fucking #Fucked #fantasy #fantastic,544796882,en,#fantastic,,,
814892368877027328,GrabInbox,814892368877027328,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T17:54:15.000Z,3498 Click: http://someurl #fuck #fucks #porn #video #videos #vidz #XXX #free #fine #feel #Fucking #Fucked #fantasy #fantastic,544796882,en,#fantastic,,,
814890810558808064,Instagram,814890810558808064,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T17:48:03.000Z,#All of #2016 has been #1 big #fantastic 👀#recovery for me but I #promise im super #grateful... http://someurl,32549771,en,#fantastic,,,"{'coordinates': {'type': 'Point', 'coordinates': [-84.15015025, 33.73387669]}, 'place_id': 'b39bbbbd69b97fc0'}"
814890276049321985,OS X,814890276049321985,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T17:45:56.000Z,Kabas goes #Portugal on tour #Lisbon #jazz #improvisation #fantastic http://someurl,587596876,en,#fantastic,,,
814890214825062401,GrabInbox,814890214825062401,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T17:45:41.000Z,1616 Click: http://someurl #fuck #fucks #porn #video #videos #vidz #XXX #free #fine #feel #Fucking #Fucked #fantasy #fantastic,516085584,en,#fantastic,,,
814890033740124160,Twitter for iPhone,814890033740124160,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T17:44:58.000Z,How #fantastic is this?  Love to see #goodnews 👍 http://someurl,51254034,en,#fantastic,"[{'type': 'quoted', 'id': '814849415211008000'}]",,
814889778067963906,Twitter Web Client,814889778067963906,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-30T17:43:57.000Z,"Was a #fantastic session fellas, well done, great #dedication http://someurl",843774312,en,#fantastic,"[{'type': 'quoted', 'id': '814552750189084672'}]",,
814884366232981505,Twitter for iPhone,814847438951424000,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2016-12-30T17:22:27.000Z,@someuser Have you watched the original Transformers cartoon from the eighties? #Fantastic,429469942,en,#fantastic,"[{'type': 'replied_to', 'id': '814847438951424000'}]",40513090,
814883004418035713,Twitter for Android,814883004418035713,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2016-12-30T17:17:02.000Z,@someuser and I ONLY fly @someuser|  Best airline ever. Always easy to deal with. Always #Fantastic,162794046,en,#fantastic,,304829146,{'place_id': '5635c19c2b5078d1'}
814882784527470592,GrabInbox,814882784527470592,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T17:16:10.000Z,3438 Click: http://someurl #fuck #fucks #porn #video #videos #vidz #XXX #free #fine #feel #Fucking #Fucked #fantasy #fantastic,544796882,en,#fantastic,,,
814881399606046721,GrabInbox,814881399606046721,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T17:10:40.000Z,1650 Click: http://someurl #fuck #fucks #porn #video #videos #vidz #XXX #free #fine #feel #Fucking #Fucked #fantasy #fantastic,516085584,en,#fantastic,,,
814880888097939456,Instagram,814880888097939456,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T17:08:38.000Z,Happy Last Fantabulous Friday of 2016!!  Make It a Great One!!  #fantabulous #fantastic... http://someurl,288876802,en,#fantastic,,,
814879887857188864,Twitter for Android,814879887857188864,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T17:04:39.000Z,Lilys Lovely Infinity Scarf pattern by Darcy Johnson http://someurl #crochet #scarf #great #Fantastic #love #handmade #lovely,317120435,en,#fantastic,,,
814878773929713664,Twitter for Android,814878773929713664,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T17:00:14.000Z,What a game of darts that Was from @someuser and @someuser #fantastic #WorldDartsChampionship,2250713949,en,#fantastic,,,
814873991408156672,Instagram,814873991408156672,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T16:41:13.000Z,(Part 2 of 3) Tag a friend after the party at #Fantastic we will attend this after hour till 9am... http://someurl,164871820,en,#fantastic,,,"{'coordinates': {'type': 'Point', 'coordinates': [-73.91961285, 40.86632855]}, 'place_id': '01a9a39529b27f36'}"
814873935506526214,Twitter for Android,814873935506526214,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T16:41:00.000Z,Good day Twitter 🌎🌎..#Fantastic Fridays. Have a great 1,1349333149,en,#fantastic,,,
814872887895191552,GrabInbox,814872887895191552,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T16:36:50.000Z,3495 Click: http://someurl #fuck #fucks #porn #video #videos #vidz #XXX #free #fine #feel #Fucking #Fucked #fantasy #fantastic,544796882,en,#fantastic,,,
814872886200725504,GrabInbox,814872886200725504,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T16:36:50.000Z,3497 Click: http://someurl #fuck #fucks #porn #video #videos #vidz #XXX #free #fine #feel #Fucking #Fucked #fantasy #fantastic,544796882,en,#fantastic,,,
814872583606849536,GrabInbox,814872583606849536,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T16:35:38.000Z,1687 Click: http://someurl #fuck #fucks #porn #video #videos #vidz #XXX #free #fine #feel #Fucking #Fucked #fantasy #fantastic,516085584,en,#fantastic,,,
814871603112603648,Twitter for Android,814774290952441856,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T16:31:44.000Z,@someuser @someuser #fantastic| Hello RONALDO Im your korean fan your  fantastic player,814863099907870721,en,#fantastic,"[{'type': 'replied_to', 'id': '814774290952441856'}]",155659213,
814869294991503361,Twitter Web App,814869294991503361,everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2016-12-30T16:22:34.000Z,Im back @someuser 🏈👊| #Cowboys #CowboysNation #DallasCowboys #fantastic #DALvsPHI http://someurl,4076680397,en,#fantastic,,,
814868854975397889,CrowdControlHQ,814868854975397889,everyone,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 10, 'quote_count': 0}",2016-12-30T16:20:49.000Z,Our Boxing Day Charity Splash at Colwick Country Park was #chilly but #fantastic £1856 raised for @someuser,19226303,en,#fantastic,,,
814868462627602432,Twitter Web Client,814868462627602432,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T16:19:15.000Z,★★★★★| 5.0 out of #5stars| #Fantastic #stories of #friendship| #bookboost @someuser| http://someurl via @someuser,2797721011,en,#fantastic,,,
814865456985161728,Twitter for Android,814865456985161728,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T16:07:19.000Z,I WILL LEARN TO BE A TWITTER BEAST #newbie #fantastic #NewYearsResolution,1332216103,en,#fantastic,,,
814864489904504832,Twitter for iPhone,814864489904504832,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",2016-12-30T16:03:28.000Z,"When you walk into the @someuser store to get your battery fixed, and you drop your phone and shatter your screen. #fantastic",304622284,en,#fantastic,,,
814864237176717312,TweetCaster for Android,814864237176717312,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T16:02:28.000Z,#Fantastic #Gridlock RT @someuser President Obama is trying to make it impossible for Donald Trump and a GOP-controlled Congress to govern,24022998,en,#fantastic,,,
