author_id,created_at,reply_settings,conversation_id,id,source,text,lang,public_metrics,search_query,geo,in_reply_to_user_id,referenced_tweets
467722186,2016-12-14T23:21:50.000Z,everyone,809176603330834432,809176603330834432,Twitter Web Client,#great sex tubes xxxrussian school girl sex photo http://someurl,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
300363987,2016-12-14T09:20:06.000Z,everyone,808964774310641664,808964774310641664,Twitter Web Client,#great amatuer porn aang naked http://someurl,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
266591727,2016-12-14T08:11:54.000Z,everyone,808947609813520384,808947609813520384,Twitter for Android,Fuel Station Nagpur #pizza #Coffee #maggie #lover #awesome #taste #great #ambiance #wow #place #fuelstation #Foodie #foodlover http://someurl,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#great,,,
4638396036,2016-12-13T15:33:51.000Z,everyone,808696443468967938,808696443468967938,Instagram,#GREAT | #TOURING| #DAIRY| #KUTCH| #PRAGMAHAL #PALACE #bhuj #city @ Pragmahal Palace http://someurl,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
87834629,2016-12-12T19:37:28.000Z,everyone,808395361916252160,808395361916252160,Twitter Web Client,#great amatuer porn naked filipino teen http://someurl,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
2902739991,2016-12-12T13:55:02.000Z,everyone,808309185897254912,808309185897254912,Instagram,Latepost Holliday yg kurang 1 person huhuhuhuhu | #great| #hollidays... http://someurl,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,"{'coordinates': {'type': 'Point', 'coordinates': [106.51115, -5.80262334]}}",,
2423576970,2016-12-10T20:58:58.000Z,everyone,807691099481456640,807691099481456640,Twitter Web Client,#great pussy photos pakistani naked school girls dance http://someurl,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
2366344536,2016-12-10T16:19:56.000Z,everyone,807620875088461824,807620875088461824,Instagram,"#goodnight 😴💤😘🌙 #great #beautiful #christmastree #japan #tokyo #love #cold @ Minato-ku, Tokyo,... http://someurl",tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,"{'coordinates': {'type': 'Point', 'coordinates': [139.733, 35.65]}, 'place_id': '594fa6c6bc5b5ba9'}",,
294086363,2016-12-10T10:16:35.000Z,everyone,807529437218701312,807529437218701312,Instagram,Hello Malacca #scelcedo #love #lelakiteragung #familyvacation #great... http://someurl,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,"{'coordinates': {'type': 'Point', 'coordinates': [102.24995125, 2.20279539]}, 'place_id': '46d956e7269cfa2d'}",,
331909056,2016-12-10T10:14:13.000Z,everyone,807528839043751936,807528839043751936,Twitter Web Client,#great sex ideas kari bayron nude in pleyboy http://someurl,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
53118903,2016-12-10T05:52:53.000Z,everyone,807463073153855488,807463073153855488,Instagram,"#GREAT #GINKGOTREE #TAMASHINYOKINKO #MUSASHINOBRANCH #多摩信用金庫武蔵野支店 @ Musashino, Tokyo http://someurl",tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,"{'coordinates': {'type': 'Point', 'coordinates': [139.559, 35.7061]}, 'place_id': 'ae10e4565c20a69b'}",,
3030856300,2016-12-09T20:12:56.000Z,everyone,807314522910420992,807317123240521729,Twitter for BlackBerry®,@someuser @someuser #Dikakapa Hwzt Tazz le PP7 ke karolo ya thulagano #Great Show@someuser,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,272185436,"[{'type': 'replied_to', 'id': '807314522910420992'}]"
1486830252,2016-12-09T12:50:36.000Z,everyone,807205809251749888,807205809251749888,Facebook,Confession #1439| | #Great Love nku si Sir| #Part 2| | Kay mi grad naman ko naka trabaho sab ko dayun tapos si sir... http://someurl,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
1486830252,2016-12-09T12:46:39.000Z,everyone,807204814610382848,807204814610382848,Facebook,Confession #1437| | #Great Love Naku Si Sir| #Part 1| 2nd semester 2nd year college ko naunder ko ni sir great... http://someurl,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
625729202,2016-12-09T11:51:09.000Z,everyone,807190848718991360,807190848718991360,Twitter Web Client,#great sex ideas angelica panganiban tits pic 3y,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
108604290,2016-12-09T08:11:08.000Z,everyone,807135476406689793,807135476406689793,Twitter Web Client,#great sex teen naked riya http://someurl,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
897709044,2016-12-09T07:18:01.000Z,everyone,807122112880214016,807122112880214016,Twitter Web Client,#great black porn girls nangi teens big dildos,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
781906398145875968,2016-12-08T21:43:07.000Z,everyone,806977432133758980,806977432133758980,Twitter for iPhone,Im sick bago magconcert hayyy nako po #great 😓,tl,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",#great,,,
1912360327,2016-12-08T11:36:01.000Z,everyone,806824649094873088,806824649094873088,Instagram,#model iam_kaiyo #with #model #and #designer tymbersantos #video #of #the #year #great #art... http://someurl,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
76675250,2016-12-07T15:31:17.000Z,everyone,806521469459173376,806521469459173376,Twitter Web Client,#great black porn kaley cuoco nude teens big dildos,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
85582451,2016-12-07T13:50:59.000Z,everyone,806496228800417792,806496228800417792,Twitter Web Client,masala porn movie #great sex photos http://someurl,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
1342845264,2016-12-07T04:20:14.000Z,everyone,806352593706422272,806352593706422272,Twitter Web Client,filipina actress sex #great pussy photos http://someurl,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
41077121,2016-12-06T19:35:05.000Z,everyone,806220436367376384,806220436367376384,Twitter Web Client,tanga sex toy #great pussy pics http://someurl,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
1205029909,2016-12-06T11:40:09.000Z,everyone,806100915962818560,806100915962818560,Instagram,"Good afternoon my #great IG @ Nysc Orient. Camp, Yikpata, Edu LGA... http://someurl",tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,"{'coordinates': {'type': 'Point', 'coordinates': [5.0947, 8.82444]}, 'place_id': '00c822476a63c75b'}",,
602179998,2016-12-04T08:03:14.000Z,everyone,805321551486849024,805321551486849024,Twitter Web Client,#great teen tube naked pictures of vanessa hugdens http://someurl,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
341097211,2016-12-03T19:04:01.000Z,everyone,805125452645986305,805125452645986305,Twitter Web Client,philipino babes #great body nude http://someurl,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
417954069,2016-12-03T08:23:40.000Z,everyone,804964304663494656,804964304663494656,Instagram,Alibaba. 😊| #tunisia #trip #great #moments http://someurl,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
796260477521317888,2016-12-01T00:57:05.000Z,everyone,804037055319711744,804127142372114432,Twitter for Android,@someuser #Great papa ggg miss u alot,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,2852359916,"[{'type': 'replied_to', 'id': '804037055319711744'}]"
22787443,2016-11-30T11:22:03.000Z,everyone,803922032920502272,803922032920502272,Twitter Web Client,teenxxx tube #great porn collection http://someurl,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
751682131626192896,2016-11-30T10:37:36.000Z,everyone,803910848884461568,803910848884461568,Twitter Web Client,#great porn katy perry pictures nude http://someurl,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
1076531395,2016-11-28T21:42:44.000Z,everyone,803353459126833153,803353459126833153,Twitter Web Client,#great sex clips bilara wiki porn http://someurl,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
2658488040,2016-11-28T17:11:05.000Z,everyone,803285094190313473,803285094190313473,Twitter Web Client,Paleng Bae/Marvey kaya Cover By JP Acoustic (live perform @someuser Diponegoro) http://someurl #Ambon #Maluku #Moluccas #Jakarta #Great,tl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
607104381,2016-11-28T09:23:30.000Z,everyone,803167421439741952,803167421439741952,Twitter for Android,My Laptop is Flat and Palesa O Notleletse Charger Yaka Kha Kamoreng Ya Gage| #Great,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
218093812,2016-11-27T07:51:33.000Z,everyone,802781896065380352,802781896065380352,Instagram,Had a #great #spicy #lunch in #kairouan #kafteji #banana #coke @ Kairouan http://someurl,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,"{'coordinates': {'type': 'Point', 'coordinates': [10.1017, 35.6744]}, 'place_id': '5ddc8b97bfa4fa9d'}",,
802422590551785472,2016-11-27T05:59:07.000Z,everyone,802753600820809728,802753600820809728,Twitter for Android,#great morning# eating kfc chicken in bampalapitiya Mc http://someurl,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",#great,,,
318994910,2016-11-26T12:25:28.000Z,everyone,802488441304850434,802488441304850434,Fotoku,#fotokuapp #pondsholidayready. #lovely #great hillllooooooooooooooooooooooooooooooooooooooooooo http://someurl,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#great,,,
3030856300,2016-11-26T10:37:47.000Z,everyone,802461341931868160,802461341931868160,Twitter for BlackBerry®,@someuser @someuser #Top30Countdown Ola LTK mmino wa gompieno ke wa maemo a kwa godimo o tshela thupa #Great show Achuuuuuuuuu@someuser,tl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#great,,80374681,
518416757,2016-11-25T20:43:01.000Z,everyone,802251264247627776,802251264247627776,Twitter Web Client,#great teen tube fsiindiasex for downlod sex storyes http://someurl,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
474727868,2016-11-23T00:21:04.000Z,everyone,801218974876733440,801218974876733440,OverBlog Kiwi,Karate vs Kungfu http://someurl #Karate #Kungfu #Exercise #Movement #Sports #Move #Speed #Technique #Howto #Awesome #Great,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
4905107655,2016-11-22T23:57:45.000Z,everyone,801213106550669312,801213106550669312,Mobile Web (M2),#Great Match..Hala Madrid,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#great,,,
84319338,2016-11-22T22:56:55.000Z,everyone,801197799953944576,801197799953944576,Instagram,#great #kids Nila 14 Shaun 11 #haircut #today #easy #natural #style #beauty #salon 416 508 4444... http://someurl,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
174698890,2016-11-22T16:45:26.000Z,everyone,801104311635890176,801104311635890176,Hootsuite,"... sobrepasando a Nueva York, Singapur y Hong Kong #GREAT http://someurl",tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
310804663,2016-11-19T17:42:24.000Z,everyone,800028630394937344,800031486854529024,Twitter for Android,@someuser Watching #Thnxxxxx Sir Apko Malom ho gya Mujhe Pic ka khna tha Apko Ap Sb Janty hn #Great @someuser @someuser,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,{'place_id': '01aadce76841e2c5'},2177139587,"[{'type': 'replied_to', 'id': '800028630394937344'}]"
3030856300,2016-11-19T16:35:38.000Z,everyone,800014680966201344,800014680966201344,Twitter for BlackBerry®,"@someuser @someuser hwzt batho bame mane mane mane lona le bokgoni jwa radio #Great combination,ke karolo ya thulagano@someuser",tl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,1168152655,
4218649913,2016-11-19T16:18:00.000Z,everyone,800010246223699968,800010246223699968,Instagram,Yessss na finish ko din ep 16😍😍😊😘👏|  | #great drama| #Shopping king louie http://someurl,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
738618751,2016-11-18T22:47:13.000Z,everyone,799745804554661888,799745804554661888,Instagram,The moon 👍🌑 #moon #night #friday #home #great 💖😄👍 @ Hay Mouhamadi http://someurl,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,"{'coordinates': {'type': 'Point', 'coordinates': [-7.56779573, 33.59051511]}, 'place_id': '6b4a63dcd10c2aa1'}",,
154937146,2016-11-18T21:27:22.000Z,everyone,799725712739446784,799725712739446784,Twitter for iPhone,@someuser @someuser ye hai tum logo ki problem..hahaha #demonetization #ModiFightsCorruption #great http://someurl,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#great,,3171712086,
499290799,2016-11-18T07:24:12.000Z,everyone,799513519934885888,799513519934885888,Twitter Web Client,#great teen tube pilipina girls nakedvideo http://someurl,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
783839104798556160,2016-11-18T03:42:27.000Z,everyone,799457716838072320,799457716838072320,Twitter Web Client,tapos na talaga exam ! ^^ #Great #blessed @someuser,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
239002976,2016-11-17T18:28:12.000Z,everyone,799318235057389568,799318235057389568,Instagram,"#gamberorosso #2016 #tokyo #great @ Minato-ku, Tokyo, Japan http://someurl",tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#great,"{'coordinates': {'type': 'Point', 'coordinates': [139.733, 35.65]}, 'place_id': '594fa6c6bc5b5ba9'}",,
751923879296327684,2016-11-17T12:55:35.000Z,everyone,799234528728535041,799234528728535041,Twitter Web Client,#great sex coupons jennifer love huwit naked http://someurl,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
71141469,2016-11-17T06:06:50.000Z,everyone,799131662147694593,799131662147694593,Twitter for Android,Yung kailan ako nag shorts at sneakers tsaka naman nag Zpop meeting sa store. #great,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
103730458,2016-11-15T02:22:02.000Z,everyone,798350317423235074,798350317423235074,Instagram,Never stop looking up! #bigmoon #moon #moonlight #night #great 🌕💙 @ Nuevo León http://someurl,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,"{'coordinates': {'type': 'Point', 'coordinates': [-103.283, 25.7167]}, 'place_id': '359942971c37f638'}",,
178385653,2016-11-14T23:18:55.000Z,everyone,798303471476862977,798304230763298816,Twitter Web App,"@someuser @someuser @someuser @someuser Ibi la ma wa until 2mao, gat ur back. #Great job",tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,52833129,"[{'type': 'replied_to', 'id': '798303471476862977'}]"
1879863860,2016-11-14T21:21:16.000Z,everyone,798274625943650304,798274625943650304,Instagram,#nice #photoshoot #today #in #zlin lussocaffezlin #thanks #for #great #time #photography... http://someurl,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
791775337348796416,2016-11-13T07:05:02.000Z,everyone,797474175396913152,797696759388585984,Twitter for Android,@someuser #great n amazing ka capt.v......bagay2 kayo ni marco......#proudBOHOLANO,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,3246944455,"[{'type': 'replied_to', 'id': '797474175396913152'}]"
52563574,2016-11-13T04:32:24.000Z,everyone,797658348019556352,797658348019556352,Instagram,{Sayonara hitori ~ ~ ~}| #KatGin #Noyz #TaeHaru #GoodbyeAlone #DanceCover #VIELF501 #Great http://someurl,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
273172749,2016-11-11T15:13:10.000Z,everyone,797094824235114497,797094824235114497,Twitter for iPhone,Subhuman Oompa Loompa troll | #Making 👏🏻 #America 👏🏻 #Great 👏🏻 #Again | | #MAGA http://someurl,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
