id,conversation_id,public_metrics,text,reply_settings,created_at,author_id,source,lang,search_query,in_reply_to_user_id,referenced_tweets,geo
764861145509457920,764861145509457920,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Anderhalfuur delay op een van de meest hyped games in #EULCS  Summer. #annoyed,everyone,2016-08-14T16:28:02.000Z,1348708236,Twitter for Android,nl,#annoyed,,,
764729132781568000,764729132781568000,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",RT @someuser: En alweer ligt @someuser en @someuser plat..al voor de 4e dag deze week..| Gaan we hier Echt wat aan doen nu???#fr...,everyone,2016-08-14T07:43:27.000Z,3235940212,Twitter for Android,nl,#annoyed,,"[{'type': 'retweeted', 'id': '758764834020360193'}]",
764191069609267200,764191069609267200,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser Kan de organisatie wachten met flesjes op te ruimen tot Einaudi gedaan is met spelen #really #annoyed,everyone,2016-08-12T20:05:23.000Z,2178371,Twitter for iPhone,nl,#annoyed,64685264,,
764157862360875008,764157862360875008,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 1}",Komt ie zagen dat de andere cartridges bijna leeg zijn ... Zaag niet! Bijna leeg is niet leeg hé vriend! #hp #fail #annoyed #LT,everyone,2016-08-12T17:53:26.000Z,116550584,Twitter for Android,nl,#annoyed,,,
763830319732645888,763830319732645888,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#annoyed #NOSRioLive #Rio2016 is te veel gepraat en te weinig verschillende sporten #beetjejammer,everyone,2016-08-11T20:11:54.000Z,231366226,Twitter for Windows,nl,#annoyed,,,
763381144872161280,763381144872161280,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 3, 'quote_count': 0}",Wanneer een nieuwe nagellak na 20 minuten nog niet uitgehard is.. #annoyed http://someurl,everyone,2016-08-10T14:27:02.000Z,147251310,Twitter for Android,nl,#annoyed,,,
762052559129436161,762052559129436161,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",Dat moment dat je @someuser recharged niet binnen gehad hebt omdat @someuser het verkeerde adres op het pakketje heeft gezet #annoyed,everyone,2016-08-06T22:27:43.000Z,760563948328550400,Twitter for Android,nl,#annoyed,,,
760008923415912448,760008923415912448,"{'retweet_count': 5, 'reply_count': 1, 'like_count': 3, 'quote_count': 2}",3 10km eggs and all f-ing eevee #PokemonGO #annoyed #icanteven #sodone,everyone,2016-08-01T07:07:02.000Z,31371795,Twitter for iPhone,nl,#annoyed,,,
759438843355336704,759438843355336704,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","http://someurl  HLN - Timeline | Facebook - #Via, #Cnn, #Scar, #Page, #Tattoo, #Annoyed, #Stupid, #Cat, #Thumb, #Sucking, ...",everyone,2016-07-30T17:21:44.000Z,745553483709841408,Contfeed,nl,#annoyed,,,
758764834020360193,758764834020360193,"{'retweet_count': 1, 'reply_count': 3, 'like_count': 2, 'quote_count': 0}",En alweer ligt @someuser en @someuser plat..al voor de 4e dag deze week..| Gaan we hier Echt wat aan doen nu???#frustrated #annoyed,everyone,2016-07-28T20:43:28.000Z,1335182942,Twitter Web Client,nl,#annoyed,,,
756590880534962176,756590880534962176,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Kun je nog vaker reclame geven @someuser  #annoyed #greaselive 😤,everyone,2016-07-22T20:44:57.000Z,54169263,Twitter for Android,nl,#annoyed,,,
754120588818513920,754120588818513920,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",@someuser @someuser waarom neemt niemand Op! Vlucht is geannuleerd vanuit bodrum! Wat moeten we doen? #annoyed,everyone,2016-07-16T01:08:53.000Z,177158527,Twitter for iPhone,nl,#annoyed,18973128,,{'place_id': '00f8a06672cfd50a'}
751787717361532928,751787717361532928,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Als je nagefloten wordt en gelonkt door mensen in autos #annoyed #hetweermaaktveelgoed http://someurl,everyone,2016-07-09T14:38:54.000Z,376870549,Twitter for iPhone,nl,#annoyed,,,
750320483632054272,750320483632054272,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Van die Rare wijven die ff muziek in de tram aan doen!! 😬😬😬| Let the Vacation beginnnn 🌞🍨| #Annoyed #Vacation2016 #summer,everyone,2016-07-05T13:28:38.000Z,48759056,Twitter for Android,nl,#annoyed,,,
747523889157312513,747523889157312513,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}","@someuser hoeveel verschillende apps zijn er hier nodig om aan mobile banking te doen? KBC mobile, business, sign-it,... Pff. #annoyed",everyone,2016-06-27T20:15:58.000Z,50800565,Twitter for iPhone,nl,#annoyed,318444624,,
745877819834667008,745877819834667008,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",RT @someuser G*ds*mme! Wisselstoring tussen bijlmer en zuid? Niet op te lossen natuurlijk zoals altijd!!! #nsfail #fail #ns #annoyed,everyone,2016-06-23T07:15:04.000Z,139501031,ns_offline,nl,#annoyed,,,
744114148888481792,744114148888481792,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Die Adam mens sal moet sy verskyning maak genade hoeveel keer moet ek dan nou se dis die verkeerde nommer #whereIsAdam #Annoyed,everyone,2016-06-18T10:26:52.000Z,3063863255,Twitter for Android,nl,#annoyed,,,{'place_id': 'ba59b339b2a3b2e3'}
743720655326060545,743720655326060545,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",EK Lees Uw Hele Inbox Voor Aan Uw Collega’s #annoyed,everyone,2016-06-17T08:23:16.000Z,34402667,Tweetbot for iΟS,nl,#annoyed,,,
743568685143629825,743568685143629825,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser Manager. The Night Manager. Also; Loki? Tom is echt al veel bekender dan mensen in de gaten hebben. #annoyed,everyone,2016-06-16T22:19:24.000Z,23348364,Twitter for Android,nl,#annoyed,262183602,,
735855565851774977,735855565851774977,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser vandaag weer 30 min moeten aanschuiven tot ik industriezone Noord uit was. Verkeersinfarct krp E19 Gentsesteenweg #annoyed,everyone,2016-05-26T15:30:13.000Z,715781521,Twitter for iPhone,nl,#annoyed,303155497,,{'place_id': 'dd14d9c80197e4f1'}
735727711784603648,735727711784603648,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Als je in een studeerruimte komt, zwijg dan... #annoyed #stfu http://someurl",everyone,2016-05-26T07:02:10.000Z,4209905475,Twitter for iPhone,nl,#annoyed,,,
735571962081234944,735571962081234944,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Vandaag alweer ervaren hoe de wispelturigheid van wethouders en het gebrek aan daadkracht vanuit gemeenten tot ergernis kan leiden #annoyed,everyone,2016-05-25T20:43:16.000Z,27241952,Twitter Web Client,nl,#annoyed,,,
729682034864599041,729682034864599041,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Pabo, get your shit together. Als jullie zeggen dat op 9 mei om 08:00u de LIO-profielen online staan, moeten ze dan online staan.😑😑 #annoyed",everyone,2016-05-09T14:38:48.000Z,65294497,Twitter for iPhone,nl,#annoyed,,,
727883907711025153,727883907711025153,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Hoe vreselijk is die reclame van Leffe als je in een kilometerslange file staat... #file #leffe #annoyed,everyone,2016-05-04T15:33:41.000Z,389436138,Twitter for iPhone,nl,#annoyed,,,
726346216733302784,726346216733302784,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","Ga ik braaf met de bus naar mn werk, mag ik er niet meer in omdat ie vol is... @someuser doe er wat aan! #annoyed",everyone,2016-04-30T09:43:27.000Z,67969309,Twitter for iPhone,nl,#annoyed,,,
724981274155339777,724981274155339777,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","Kent ge het, vroeger vertrekken om uiteindelijk niet rapper thuis te zijn #annoyed",everyone,2016-04-26T15:19:39.000Z,92544725,Twitter for Android,nl,#annoyed,,,
721382412148740096,721382412148740096,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Ha le re hlodiee ka #superEx lekgale #annoyed,everyone,2016-04-16T16:59:04.000Z,1324419630,Facebook,nl,#annoyed,,,
714330713772978176,714330713772978176,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",So dankbaar vir ons bure se getroue waghond. Het die hele aand deur geblaf. Want wie wil rus oor n langnaweek? Dis vir die voëls. #annoyed,everyone,2016-03-28T05:58:08.000Z,84079950,Twitter for Android,nl,#annoyed,,,
709456310044127232,709456310044127232,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",sjajhedj(*&$£)asd2q31231! #annoyed,everyone,2016-03-14T19:09:00.000Z,306549263,Twitter Web Client,nl,#annoyed,,,
705297626636427264,705297626636427264,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","RT @someuser Vrek, te veel #selfies op my timeline vanoggend. #urgh. #annoyed",everyone,2016-03-03T07:43:52.000Z,262697455,Twitter for iPhone,nl,#annoyed,,"[{'type': 'retweeted', 'id': '705282493264621568'}]",
705282493264621568,705282493264621568,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Vrek, te veel #selfies op my timeline vanoggend. #urgh. #annoyed",everyone,2016-03-03T06:43:44.000Z,425685913,Twitter for iPhone,nl,#annoyed,,,
704018308912320513,704018308912320513,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Derde keer op rij dat de automatische kassas in @someuser Brussel niet werken #annoyed #fixurshit #getittogether,everyone,2016-02-28T19:00:19.000Z,2228385213,Twitter for iPhone,nl,#annoyed,,,{'place_id': '0653bb913c88c1ea'}
702896936089686017,702896936089686017,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Een kind krijgen, dan krijg je ook een shitload aan ongewenste nieuwsbrieven en post #annoyed",everyone,2016-02-25T16:44:23.000Z,92544725,Twitter Web Client,nl,#annoyed,,,
699166882662846464,699166882662846464,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Grr en geen tickets voor #Beyonce .  vroeger  was dit probleem niet bij @someuser (alleen een site die plat lag) en nu wel #annoyed,everyone,2016-02-15T09:42:29.000Z,154196497,Twitter Web Client,nl,#annoyed,,,
697551267195961345,697551267195961345,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Toch maar minderen met de aantal liters drinken die ik wegwerk op een dag.. Ik moet nu al voor de 3e keer uit bed om te plassen.. 😓 #annoyed,everyone,2016-02-10T22:42:36.000Z,91661659,Twitter for Android,nl,#annoyed,,,
697057844517072896,697057844517072896,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Niks gaat goed vandaag -_- #annoyed,everyone,2016-02-09T14:01:55.000Z,1247435707,Twitter for Android,nl,#annoyed,,,
696829405675589632,696829405675589632,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Kan het AUB ni regenen als ik enquêtes ga uitdelen? -- #annoyed,everyone,2016-02-08T22:54:11.000Z,815936606,Twitter Web Client,nl,#annoyed,,,
695202678109003778,695202678109003778,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","@someuser Contract met @someuser of niet, why the fuck mogen jullie geen info geven over !!MIJN!! verloren (gestolen?) pakket? #Annoyed",everyone,2016-02-04T11:10:09.000Z,363015424,Twitter Web Client,nl,#annoyed,156427043,,
692758702277935109,692758702277935109,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Heb echt een hekel aan aandachtzoekers.... #annoyed,everyone,2016-01-28T17:18:40.000Z,4857860938,Twitter for iPhone,nl,#annoyed,,,
690610372932419584,690610372932419584,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Ek voel so ongemaklik en in die pad... #annoyed,everyone,2016-01-22T19:01:58.000Z,2762773943,Twitter for BlackBerry®,nl,#annoyed,,,
689533316224131072,689533316224131072,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Ek kan nie proef in hierdie omstandighede nie. En dit het niks met die skool te doen nie. Die juffrou is nie opdatum met NOU nie. #annoyed,everyone,2016-01-19T19:42:08.000Z,2762773943,Twitter for BlackBerry®,nl,#annoyed,,,
685876523014983681,685876523014983681,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Immosites die het adres van een pand niet weergeven. Wat is daar de logica achter? #annoyed #homehunting,everyone,2016-01-09T17:31:20.000Z,47942776,TweetDeck,nl,#annoyed,,,
685062496386985984,685062496386985984,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Standard bank is nou eenmal n kak bank rerig #annoyed,everyone,2016-01-07T11:36:41.000Z,850659038,Twitter for Android,nl,#annoyed,,,"{'coordinates': {'type': 'Point', 'coordinates': [27.7048973, -26.1745328]}, 'place_id': 'a627b5d30dd4ec66'}"
682310546532745216,682310546532745216,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Pfft #annoyed,everyone,2015-12-30T21:21:25.000Z,2404520332,Twitter for iPad,nl,#annoyed,,,
682295888442732544,682295888442732544,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Alsof het fucking gratis is staan ze al vuurwerk af te steken #annoyed #vuurwerk #capelle,everyone,2015-12-30T20:23:10.000Z,3093703594,Twitter for Android,nl,#annoyed,,,
670528393625133057,670528393625133057,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",RT @someuser: #ziggostoring #ziggo waar is mijn internet???? #annoyed,everyone,2015-11-28T09:03:21.000Z,2580202705,Twitter for Android,nl,#annoyed,,"[{'type': 'retweeted', 'id': '670527232608231424'}]",
670527232608231424,670527232608231424,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#ziggostoring #ziggo waar is mijn internet???? #annoyed,everyone,2015-11-28T08:58:44.000Z,1397840802,Twitter for Android,nl,#annoyed,,,
667702912437612544,667702912437612544,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Srsly, leer rijden mensen. Elke dag hetzelfde #annoyed #mood http://someurl",everyone,2015-11-20T13:55:54.000Z,49283510,Twitter for iPhone,nl,#annoyed,,,
666945567755497472,666945567755497472,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Er is vanalles aan de hand en zo een persconferentie met Hollande, maar de @someuser zendt een of ander omroep MAX programma uit.. #annoyed",everyone,2015-11-18T11:46:29.000Z,54169263,Twitter Web Client,nl,#annoyed,,,
664129031634317312,664129031634317312,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Waarom staat dat ene nummertje wat ik wil afspelen nou net niet op mijn telefoon... #Annoyed,everyone,2015-11-10T17:14:34.000Z,3757002256,Twitter for iPhone,nl,#annoyed,,,
661935769213403136,661935769213403136,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}","Hoe erg kan social media ontploffen na het filmpje van Essena ONeill? Wat een drama, seriously. #annoyed",everyone,2015-11-04T15:59:20.000Z,2831365551,Twitter Web Client,nl,#annoyed,,,
661274261915574273,661274261915574273,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Superchill als u kaske inees uitbalt tijdens den extra time van een matchke fifa16 en ge de winning goal incasseert 👌 #FUT16 #PS4 #annoyed,everyone,2015-11-02T20:10:44.000Z,2549983514,Twitter for iPhone,nl,#annoyed,,,
658258435750932481,658258435750932481,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Bloglovin weet het vandaag precies niet zo goed.. Nieuwe posts komen niet tevoorschijn #annoyed,everyone,2015-10-25T12:26:55.000Z,25157967,Twitter for iPhone,nl,#annoyed,,,
657089359565451264,657089359565451264,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Gewoon omdat het kan. 8:07 de bus pakken en om 9:00 nog steeds vaststaan in Den Bosch. #verkeerschaos #annoyed,everyone,2015-10-22T07:01:26.000Z,202689682,Twitter for iPhone,nl,#annoyed,,,{'place_id': 'a266ed083a48c0e2'}
654282550786019328,654281060793102336,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@someuser Super irritant dit. Ik moet vóór 17u in  Brussel zijn.. overstap gemist natuurlijk..😑 #annoyed,everyone,2015-10-14T13:08:10.000Z,375345009,Twitter for Android,nl,#annoyed,121372044,"[{'type': 'replied_to', 'id': '654281060793102336'}]",
652399633331830784,652399633331830784,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Good Níght ✌️#Annoyed,everyone,2015-10-09T08:26:08.000Z,2200118475,Twitter for iPhone,nl,#annoyed,,,
652080406641160192,652080406641160192,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Van die mensen die je afsnauwen als je interesse toont in wat ze vertellen. Euh, sorry? #annoyed",everyone,2015-10-08T11:17:38.000Z,199367487,Twitter Web Client,nl,#annoyed,,,
651428474071158784,651428474071158784,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Bus te laat dus ik te laat bij kiné. Al een geluk is het relaxatie vandaag. #annoyed,everyone,2015-10-06T16:07:05.000Z,92544725,Twitter for Android,nl,#annoyed,,,
649094874332069888,649076754267570180,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@someuser Voetsek To All Of Them #annoyed,everyone,2015-09-30T05:34:12.000Z,701853046,Twitter for BlackBerry®,nl,#annoyed,2283937288,"[{'type': 'replied_to', 'id': '649076959952138241'}]","{'coordinates': {'type': 'Point', 'coordinates': [28.04638, -26.18519]}, 'place_id': 'e564d30dc173d2a8'}"
643887587229364224,643887587229364224,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Die bedrijven die je dinsdagmiddag sowieso voor 18 uur even bellen en vervolgens niks van zich laten horen.. #annoyed,everyone,2015-09-15T20:42:18.000Z,156994684,Twitter for Android,nl,#annoyed,,,
643286358254059520,643286358254059520,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Ek hoor nooit Maandae die raaisel antwoord op @someuser nie, want dis dan wanneer my roomie breakfast warm maak EN praat!! #annoyed",everyone,2015-09-14T04:53:14.000Z,2762773943,Twitter for BlackBerry®,nl,#annoyed,,,
642172085196886017,642172085196886017,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Damn u Belichek #annoyed,everyone,2015-09-11T03:05:30.000Z,3592917868,Twitter for Android,nl,#annoyed,,,
639535806969966593,639535806969966593,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Wrm is liefde zo dichtbij ma toch zo ver. . .  #annoyed #confused,everyone,2015-09-03T20:29:53.000Z,3164906105,Twitter for Android,nl,#annoyed,,,
638754886612570112,638754886612570112,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",bomborassclaat kmt #Annoyed,everyone,2015-09-01T16:46:47.000Z,1953260088,Mobile Web (M2),nl,#annoyed,,,
637251526608728064,637251526608728064,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",De verveling slaat toe. En ik heb wel een hele charmante knot op mn koppie #selfie #annoyed http://someurl,everyone,2015-08-28T13:12:58.000Z,291614714,Instagram,nl,#annoyed,,,
637005824968257536,637005824968257536,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Met uw vierjarige naar Mission Impossible gaan en zelf de hele tijd op uw gsm zitten. Echt waar man, ge zijt een topvader. #annoyed",everyone,2015-08-27T20:56:38.000Z,256127795,Twitter for iPhone,nl,#annoyed,,,
635861225008664576,635861225008664576,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Bummed out. Nog steeds aant letten op mn eten + 3 keer per week lopen maar val nimeer af. #annoyed,everyone,2015-08-24T17:08:24.000Z,42942313,Twitter for iPhone,nl,#annoyed,,,
634226517023793152,634226517023793152,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",So ek moes klaar n nuwe haarborsel koop vir die kort hare.. Nou moet ek flippen ander rekkies ook koop!! Net hoekom?? #ugh #annoyed,everyone,2015-08-20T04:52:39.000Z,2762773943,Twitter for BlackBerry®,nl,#annoyed,,,
633820516013346816,633820516013346816,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Bsjshehakidgefsthejdksgdjf #currentmood #irritated #annoyed #pissed,everyone,2015-08-19T01:59:21.000Z,3278937667,Twitter for iPhone,nl,#annoyed,,,
632449519356112896,632449519356112896,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Wat een bagger zijn de uren van het openbaar vervoer op zondag #annoyed,everyone,2015-08-15T07:11:30.000Z,92544725,Twitter Web Client,nl,#annoyed,,,
