created_at,source,public_metrics,text,conversation_id,author_id,id,reply_settings,lang,search_query,referenced_tweets,in_reply_to_user_id,geo
2016-11-09T09:32:36.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Isso só prova que burrice não é monopólio dos brasileiros #disappointed #imstillwither #FuckTrump,796284343958306816,198171874,796284343958306816,everyone,pt,#disappointed,,,
2016-11-09T08:57:53.000Z,Twitter for iPad,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Não sei o que dizer, só sentir 😔 #disappointed🇺🇸",796275609039151104,26230957,796275609039151104,everyone,pt,#disappointed,,,
2016-11-08T01:55:38.000Z,Tweetings for Android,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Color me #disappointed #RawCast http://someurl,795806955545698304,236134621,795806955545698304,everyone,en,#disappointed,"[{'type': 'quoted', 'id': '795806703598108672'}]",,
2016-11-07T13:05:30.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",HAHAHAHHAHAHHAAHHAHAHAHHAHAHAHHAHAHHA KINGINA HAHAHHAHHAHAHAHAH #Disappointed,795613147113529344,1203595152,795613147113529344,everyone,it,#disappointed,,,
2016-11-05T20:04:10.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",O único meme que prestou em 2016 era fake. #disappointed #ShowdosAtrasados http://someurl,794993730126278657,73268458,794993730126278657,everyone,pt,#disappointed,"[{'type': 'quoted', 'id': '794928099792158721'}]",,
2016-10-31T06:52:54.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Raf Simons estás chancletas queeeeee???? ¿ que ? #disappointed  😬😤😬  #RafSimons http://someurl,792982662348611584,1508408414,792982662348611584,everyone,es,#disappointed,,,
2016-10-28T02:04:50.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",é 12:04 e nada da foca da meia noite ainda #disappointed,791823003868864512,2374364376,791823003868864512,everyone,pt,#disappointed,,,
2016-10-24T02:17:10.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Eu tava quase respeitando a série, mas vcs amarelaram. #TheWalkingDead #YouFuckinChickenOut #Disappointed",790376555612602368,74881823,790376555612602368,everyone,pt,#disappointed,,,
2016-10-19T20:37:12.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",No Vader mask? #Disappointed. 🤗 http://someurl,788841450167492609,1331613092,788841450167492609,everyone,pt,#disappointed,"[{'type': 'quoted', 'id': '788833343123193857'}]",,
2016-10-15T18:05:45.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Não importa o quão infantil ou inocente essa pessoa pareça ser #disappointed,787353352833265664,440286013,787353786893406208,everyone,pt,#disappointed,"[{'type': 'replied_to', 'id': '787353577329192962'}]",440286013,{'place_id': 'e60cc1f72c303272'}
2016-10-14T23:08:46.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@someuser onde está essa bagunça??? porque a única bagunça que vejo é a do meu gato #disappointed,787062919678816256,787056384839970816,787067654947409921,everyone,pt,#disappointed,"[{'type': 'replied_to', 'id': '787066335809470464'}]",785287786475745280,
2016-10-11T21:46:41.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 1, 'quote_count': 0}",@someuser Enseeeriooooo!!!??? #Disappointed @someuser,784069105766789120,758425137209368576,785959836047536128,everyone,es,#disappointed,"[{'type': 'replied_to', 'id': '784069105766789120'}]",179064711,
2016-10-09T08:58:43.000Z,IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",wpj_13: wpj_13: wpj_13: wpj_13: wpj_13: wpj_13: wpjpadilla: wpj121380: djp_jr121380: #disappointed,785041795004661760,109857850,785041795004661760,everyone,pt,#disappointed,,,
2016-10-09T08:53:28.000Z,IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",wpj_13: wpj_13: wpj_13: wpj_13: wpj_13: wpjpadilla: wpj121380: djp_jr121380: #disappointed,785040473475997696,109857850,785040473475997696,everyone,pt,#disappointed,,,
2016-10-09T08:48:18.000Z,IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",wpj_13: wpj_13: wpj_13: wpj_13: wpjpadilla: wpj121380: djp_jr121380: #disappointed,785039173539495936,109857850,785039173539495936,everyone,ht,#disappointed,,,
2016-10-09T08:43:26.000Z,IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",wpj_13: wpj_13: wpj_13: wpjpadilla: wpj121380: djp_jr121380: #disappointed,785037947481493504,109857850,785037947481493504,everyone,ht,#disappointed,,,
2016-10-09T08:38:41.000Z,IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",wpj_13: wpj_13: wpjpadilla: wpj121380: djp_jr121380: #disappointed,785036750615904256,109857850,785036750615904256,everyone,ht,#disappointed,,,
2016-10-09T08:28:32.000Z,IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",wpj_13: wpj121380: djp_jr121380: #disappointed,785034196070924288,109857850,785034196070924288,everyone,ht,#disappointed,,,
2016-10-03T09:30:06.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@someuser pas de réponse ? #disappointed #jevaisacheterunetesla,781434009460932608,1872439712,782875362359410688,everyone,fr,#disappointed,"[{'type': 'replied_to', 'id': '781551533494247424'}]",1872439712,
2016-09-29T23:09:41.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","No voltereta, no party. #Disappointed",781632066660274177,991238534,781632066660274177,everyone,it,#disappointed,,,
2016-09-29T16:00:23.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Uai @someuser @someuser ??? Esse aumento é para ajudar as criancinhas em Marte?? #disappointed http://someurl,781524029479985152,27088399,781524029479985152,everyone,pt,#disappointed,,,
2016-09-28T20:44:46.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",De verdade? Estou torcendo horrores para que o @someuser faça um show solo aqui em Sampa...#disappointed http://someurl,781233211233996800,102845093,781233211233996800,everyone,pt,#disappointed,"[{'type': 'quoted', 'id': '781131353462935553'}]",,
2016-09-26T12:13:44.000Z,Mobile Web (M2),"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Poem.😧| #Disappointed,780379830164398082,3067977727,780379830164398082,everyone,en,#disappointed,,,
2016-09-24T21:11:16.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Quanto mais se precisa, menos se tem ... #disappointed",779790329247596544,289028205,779790329247596544,everyone,pt,#disappointed,,,
2016-09-24T18:47:26.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",@someuser @someuser Agora a gente pode chamar Lucas de Taylor Swift mesmo... Rodada e mentirosa. #disappointed,779749300020600833,108788376,779754130894184448,everyone,pt,#disappointed,"[{'type': 'replied_to', 'id': '779751614638854144'}]",209334826,
2016-09-19T02:23:07.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Sério mesmo que a Beyoncé não apareceu?? #disappointed #Emmys,777694479251890176,101845489,777694479251890176,everyone,pt,#disappointed,,,
2016-09-18T20:17:12.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser pra que existe um app de descontos se você chega no estabelecimento e eles dizem não aceitá-lo? #disappointed,777602392250523648,245995406,777602392250523648,everyone,pt,#disappointed,,312702979,
2016-09-08T14:18:31.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@someuser como tu postou essa fto sem fazer casalzinho com alegre e a outra triste #disappointed,773877172784291840,99309880,773888251216162816,everyone,pt,#disappointed,"[{'type': 'replied_to', 'id': '773887969400938496'}]",124233341,
2016-09-01T11:20:23.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@someuser no iced vovos? #disappointed,771293683299692547,144380465,771306704118046720,everyone,pt,#disappointed,"[{'type': 'replied_to', 'id': '771293683299692547'}]",2922407076,
2016-08-29T17:01:06.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",ai eu fui abrir o video achando q era meu minhyuk com o mark mas eh so o minhyuk do monsta x #disappointed,770305287634968576,1482940159,770305287634968576,everyone,pt,#disappointed,,,
2016-08-29T00:26:38.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@someuser @someuser Pode e devia. #disappointed,770005641918382080,43721466,770055018984640513,everyone,pt,#disappointed,"[{'type': 'replied_to', 'id': '770005641918382080'}]",4857179255,
2016-08-28T23:25:58.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",@someuser nao acredito que esta gente não saiba o que é kpop #disappointed @someuser @someuser,769954277817192448,2862682420,770039752938717184,everyone,pt,#disappointed,"[{'type': 'replied_to', 'id': '769954277817192448'}]",206383337,
2016-08-28T21:00:57.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",pizzada vai ser numa terça feira #disappointed,770003256865161217,286957245,770003256865161217,everyone,pt,#disappointed,,,
2016-08-25T02:16:48.000Z,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",GN Cruel 🌎. #Frustrated #Disappointed 🙏 http://someurl,768633195294318592,230368749,768633195294318592,everyone,tl,#disappointed,,,
2016-08-24T18:59:43.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",É como diz o ditado... Bonzinho só se fode mesmo. Vamo que vamo. #disappointed  #givetoomuch #getwhatrests,768523197386002432,56478929,768523197386002432,everyone,pt,#disappointed,,,
2016-08-22T21:21:30.000Z,Curious Cat,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Tens 17 pensava que eras mais velho #disappointed — faço 18 em setembro da-me prenda http://someurl,767834102074576896,1715762480,767834102074576896,everyone,pt,#disappointed,,,
2016-08-17T21:54:04.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",No Abedi Pele!!! #disappointed http://someurl,766030360715157507,219944606,766030360715157507,everyone,pt,#disappointed,"[{'type': 'quoted', 'id': '766029836733321217'}]",,
2016-08-11T11:39:41.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser sobra #disappointed,763697484132515840,826685624,763701417479581696,everyone,pt,#disappointed,"[{'type': 'replied_to', 'id': '763701095122149376'}]",1392073838,
2016-08-10T04:39:37.000Z,Twitter Web Client,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","EU NÃO ACREDITO QUE É REALMENTE FIM DE SPOBY E QUE HALEB SERÁ ENDGAME,DEVERIA SER AO CONTRÁRIO | #DISAPPOINTED",763233314769629185,722132545517785090,763233314769629185,everyone,pt,#disappointed,,,
2016-08-06T15:07:08.000Z,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Fomos ao cinema com um Coringa e voltamos com um Palhaço do Crime cafetão ostentando seus cordões de ouro :) #disappointed,761941685806981120,2937311704,761941685806981120,everyone,pt,#disappointed,,,
2016-08-05T19:43:40.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",primeiro vídeo seu que eu dou dislike | #disappointed http://someurl,761648890017935360,66201341,761648890017935360,everyone,pt,#disappointed,"[{'type': 'quoted', 'id': '761628887310708736'}]",,
2016-08-04T21:10:09.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Saiu nude do Orlando Bloom / Conseguiram sem tarja #disappointed 😂 http://someurl,761308263807877121,2813504238,761308263807877121,everyone,pt,#disappointed,"[{'type': 'quoted', 'id': '761306430158888960'}]",,
2016-07-30T04:46:07.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",@someuser Esperava que esse tweet fosse sobre Cockles #disappointed,759247466923454466,3374495319,759248686434115585,everyone,pt,#disappointed,"[{'type': 'replied_to', 'id': '759247466923454466'}]",27254685,
2016-07-28T00:32:57.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser n acredito q vc ja foi #trista #disappointed,758460197035794433,19819449,758460197035794433,everyone,pt,#disappointed,,4269795561,
2016-07-25T06:05:58.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",#umasa #iyaq #disappointed huahauahahha,757456540932517889,405312721,757456839894151168,everyone,pt,#disappointed,"[{'type': 'replied_to', 'id': '757456540932517889'}]",405312721,
2016-07-23T00:26:59.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@someuser eu ja fui vaaaarias vezes pra ver filme e td mais, primeira vez vendo um furto lá #disappointed",756608527481839616,216871456,756646758269190145,everyone,pt,#disappointed,"[{'type': 'replied_to', 'id': '756645655460868096'}]",3690933197,
2016-07-18T07:55:16.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",No pea-souper? #disappointed @someuser @someuser  http://someurl,754947633962160128,22089318,754947633962160128,everyone,et,#disappointed,"[{'type': 'quoted', 'id': '754946334264856576'}]",,
2016-07-15T21:41:10.000Z,Twitter Web Client,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 6, 'quote_count': 0}",O Hardwell ta a tocar um bootleg da Lethal Industry mas não é o bootleg dos @someuser 😭😭😭 #Disappointed #HOA276,754068315165880320,2149894557,754068315165880320,everyone,pt,#disappointed,,,
2016-07-13T04:58:27.000Z,Twitter for Android,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",@someuser @someuser @someuser  #Zenfone2_manufacturing_defect  #poor_customer_service_customer_satisfaction =zero #disappointed,753091194071183361,67584706,753091194071183361,everyone,eu,#disappointed,,591646425,{'place_id': '1b8680cd52a711cb'}
2016-07-10T22:29:50.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Criança não pode ficar livre na internet, elas não sabem usá-la. #ficaadica #disappointed #onyou #ughhhhhhhh #WATCHOUT",752268622794457088,42288605,752268622794457088,everyone,pt,#disappointed,,,
2016-07-10T16:07:32.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#TheSecretLifeofPets: A #Disappointed #Review (esp. compared to #FindingDory) #movies #Universal  #Disney| http://someurl,752172414310637569,874004485,752172414310637569,everyone,pt,#disappointed,,,{'place_id': '7059f9b9f31d4c4a'}
2016-07-10T05:11:45.000Z,Twitter for iPhone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",UFC 200 was trash! #disappointed,752007381379190784,1679880726,752007381379190784,everyone,en,#disappointed,,,
2016-07-10T01:47:18.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Color me #disappointed http://someurl,751955929587822592,339903049,751955929587822592,everyone,en,#disappointed,,,
2016-07-07T12:50:47.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser as it is said in Brazil: pau que nasce torto mija fora da bacia... #disappointed,750614031052877825,55599772,751035734421889024,everyone,pt,#disappointed,"[{'type': 'replied_to', 'id': '750614031052877825'}]",56518880,
2016-07-07T12:13:21.000Z,Buffer,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Cancelado el @someuser ! #Disappointed | http://someurl http://someurl,751026315675963392,107575627,751026315675963392,everyone,es,#disappointed,,,
2016-07-01T19:48:16.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","como eu imaginava, era só um título sensacionalista ¬¬ #disappointed",748966471548735493,8347102,748966471548735493,everyone,pt,#disappointed,,,
2016-06-29T19:06:05.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@someuser no random bras...#disappointed,748214345830666240,313139157,748231081367830529,everyone,pt,#disappointed,"[{'type': 'replied_to', 'id': '748214345830666240'}]",25336804,
2016-06-28T14:54:52.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Oooh no...no... ahakaaa oii  | #RedTide #maydalawako #iwaitedforalmost1month| #delayed #disappointed #thisisit 😯 ✔✔✔,747805470732124160,747714597390532608,747805470732124160,everyone,pt,#disappointed,,,{'place_id': '00c8d00e31983229'}
2016-06-28T01:03:57.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser No no no!! Florida Georgia Line suck!!! #disappointed #disappointment 👎👎👎👎👎,747592294287683584,442334406,747596365157515264,everyone,pt,#disappointed,"[{'type': 'replied_to', 'id': '747592294287683584'}]",24325657,
2016-06-26T00:32:30.000Z,Twitter for Windows Phone,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",@someuser é assim #disappointed,746861665019375616,2377848883,746863674627850244,everyone,pt,#disappointed,"[{'type': 'replied_to', 'id': '746863429508599808'}]",2377848883,
2016-06-24T07:39:21.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Ditto 👌 #IVotedRemain #disappointed http://someurl,746246316645359616,731418796313972736,746246316645359616,everyone,it,#disappointed,"[{'type': 'quoted', 'id': '746229759240134656'}]",,
2016-06-15T07:06:25.000Z,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wednesday #notfriday #struggleisreal #adoredelano adoredelano #dannynoriega #disappointed... http://someurl,742976539210485761,43930452,742976539210485761,everyone,pt,#disappointed,,,
2016-06-10T19:39:02.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","Mostraram close up do gajo que morreu a fazer xixi, mas não mostraram a pilinha. #Disappointed.",741354002793783296,159863855,741354002793783296,everyone,pt,#disappointed,,,
2016-06-07T21:56:09.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Moraleja: No faltar a clases never again 😔 #disappointed,740301343177375744,225685809,740301343177375744,everyone,pt,#disappointed,,,
2016-05-28T18:19:32.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",José Mourinho podia ter escolhido qualquer time para treinar escolheu justo o rival do Chelsea #disappointed #Mourinho,736622953874509825,110867461,736622953874509825,everyone,pt,#disappointed,,,
2016-05-28T15:15:20.000Z,Twitter Web Client,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Pessoas que você achava que nunca hackeariam o seu twitter! @someuser #disappointed :/,736576597176819712,2585974177,736576597176819712,everyone,pt,#disappointed,,,
2016-05-25T23:58:14.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","@someuser 😱 Q absurdo! Vai jogar na minha cara desse jeitinho aí mesmo, Abreu? #disappointed",735619374523023360,254590632,735621025606586369,everyone,pt,#disappointed,"[{'type': 'replied_to', 'id': '735619823691005956'}]",1927704350,
2016-05-25T12:21:04.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Oh Albuquerque ...sigh #disappointed,735445576771244032,760643713,735445576771244032,everyone,pt,#disappointed,,,
2016-05-22T13:30:28.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",No double denim... confirmed... #disappointed #sbscycling,734375881808875520,1383392180,734375881808875520,everyone,pt,#disappointed,,,
2016-05-20T13:47:47.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Eu acho que este semestre nao vou tirar nenhuma nota boa ... Well i tried #disappointed,733655462185406465,581584769,733655462185406465,everyone,pt,#disappointed,,,
2016-05-18T17:12:55.000Z,IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#kizkulesi #istanbul #uskudar #üsküdar #sad #sadness #pissedoff #disappointed #tristeza #lonely #fuckthemall by zuz... http://someurl,732982309260005377,711529311845617664,732982309260005377,everyone,pt,#disappointed,,,
2016-05-15T17:22:52.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Estamos a mais de metade do jogo e ainda só vi um bêbado sem camisola | | #disappointed,731897649155178501,1090334240,731897649155178501,everyone,pt,#disappointed,,,{'place_id': 'fd71ff0c7850426b'}
2016-05-15T10:28:39.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",No felipinho + Dan at the parade. #disappointed,731793407992057856,541199529,731793407992057856,everyone,en,#disappointed,,,
2016-05-12T20:44:54.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Nota mental: No esperar nada de nadie. #disappointed,730861328236085248,150096306,730861328236085248,everyone,es,#disappointed,,,
2016-05-09T09:45:46.000Z,Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#disappointed | #waysOfelectionLowclass| #ittakesforever| #cantVote| PH  VOTE DUTERTE,729608290917744642,3613679358,729608290917744642,everyone,pt,#disappointed,,,
2016-05-04T01:18:53.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Acabei de ser trocado pela minha amiga da faculdade #disappointed,727668787437252608,1034845830,727668787437252608,everyone,pt,#disappointed,,,
2016-04-30T09:37:37.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",6.5k 52 Minutes. #sweaty #broken #disappointed 😠,726344746550054912,239972760,726344746550054912,everyone,pt,#disappointed,,,
