author_id,created_at,reply_settings,conversation_id,id,source,text,lang,public_metrics,search_query,geo,in_reply_to_user_id,referenced_tweets
4881155095,2016-12-29T05:57:26.000Z,everyone,814349590094876673,814349590094876673,Instagram,Part 2| #great #company #working #assistant #diving #phuket #thailand #cat #love http://someurl,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
610171498,2016-12-29T01:03:29.000Z,everyone,814275615104778240,814275615104778240,Instagram,#Great #visiting  #the #launch #of aprs #brand #in #China #white #club #fashionshow  #fashion... http://someurl,pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
2161230418,2016-12-28T18:30:45.000Z,everyone,814176779892101121,814176779892101121,Twitter Web Client,lara croft sex games #great porn film http://someurl,pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
116126188,2016-12-28T17:33:04.000Z,everyone,814162261929508864,814162261929508864,Twitter Web Client,sexy boobs vagina #great amatuer porn http://someurl,pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
428393461,2016-12-28T16:48:22.000Z,everyone,814151012705570816,814151012705570816,Twitter Web Client,pornarama #great mom sex http://someurl,pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
785533945995821056,2016-12-28T15:31:04.000Z,everyone,814131561356468229,814131561356468229,Twitter Web Client,gnome nude #great home sex http://someurl,pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
40605821,2016-12-28T15:05:54.000Z,everyone,814125227395268608,814125227395268608,Twitter Web Client,#Big #thinking precedes #great #achievement. #WilfredPeterson,pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
332409927,2016-12-28T12:55:46.000Z,everyone,814092478513106944,814092478513106944,Twitter Web Client,#great amatuer porn filme porno xxx gratuit http://someurl,pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
158401518,2016-12-28T10:57:25.000Z,everyone,814062692868755456,814062692868755456,Twitter Web Client,nude oscar #great porn http://someurl,pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
748939806659444737,2016-12-27T18:46:07.000Z,everyone,813818259921391616,813818259921391616,Instagram,Que aplicativo bacana esse http://someurl #art #app #foto #selfie #myself #cool #great #nice #amazing... http://someurl,pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,"{'coordinates': {'type': 'Point', 'coordinates': [-48.42037801, -25.62630272]}, 'place_id': 'cca9a296cd23befb'}",,
731594762122366976,2016-12-27T16:46:30.000Z,everyone,813788157321891840,813788157321891840,Twitter Web Client,#great sex party alyssa milano nude fakes http://someurl,pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
793649557049671680,2016-12-27T11:31:33.000Z,everyone,813708896988758017,813708896988758017,Class Bargain,#Today #Only! #Toys R Us #Great #Big #Christmas #Sale + #Free #Shipping #(No #Minimum) #Sale  http://someurl,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
944650951,2016-12-27T10:41:44.000Z,everyone,813696358267789312,813696358267789312,Instagram,A #surfada de #natal foi mesmo #top 🎄🎅🏄🙌 || Our #christmas #surfsession was #great 🎄🎅🏄🙌 #click 📷... http://someurl,pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,"{'coordinates': {'type': 'Point', 'coordinates': [-8.83178505, 41.68051537]}, 'place_id': '6f8ae0ab3f0ddd29'}",,
1328419538,2016-12-27T09:35:14.000Z,everyone,813679623968014336,813679623968014336,Twitter Web Client,#great anal sex videos taya parker sex videos http://someurl,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
763126021667291136,2016-12-26T11:21:51.000Z,everyone,813344069355261952,813344069355261952,Twitter Web Client,#Boxingday #Foundation #Makeup #Brush - #Flat #Top #Stippling #Brush #Great #for #Blending Liqui... http://someurl via @someuser,fr,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
383891734,2016-12-25T19:28:55.000Z,everyone,813104255099932673,813104255099932673,Instagram,Primer #24dic contigo bb #ladimosDem #navidad🎄 #NocheBuena #great #Myhouse #party #christmas... http://someurl,es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,"{'coordinates': {'type': 'Point', 'coordinates': [-73.62650558, 4.14403014]}, 'place_id': '011932b747a077bc'}",,
551241013,2016-12-25T18:03:23.000Z,everyone,813082729906577408,813082729906577408,Twitter for Android,"@someuser Sou professor de inglês, mas o talento desses caras oculta o não saber de inglês! #Great #Eliana",pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,20257409,
2277059725,2016-12-25T15:59:29.000Z,everyone,813051549194678273,813051549194678273,Instagram,"Faz parte de mim, Nozarashi 💢| | #nozarashi #medobobo #happy #great #sunday #hot #weekend #br  #rj... http://someurl",pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
331274052,2016-12-25T12:57:10.000Z,everyone,813005667099377664,813005667099377664,Twitter Web Client,#great porn portugese sex http://someurl,pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
565868609,2016-12-25T08:38:56.000Z,everyone,812940681425588224,812940681425588224,Twitter Web Client,teenxxxxxx #great amateur porn http://someurl,pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
62307657,2016-12-25T07:39:43.000Z,everyone,812925778287534080,812925778287534080,Twitter Web Client,#great sex coupons sex books telugu http://someurl,pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
717465322,2016-12-25T06:21:15.000Z,everyone,812906030774583296,812906030774583296,Twitter Web Client,nao encontro o tabaco #great,pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
119716825,2016-12-25T02:31:02.000Z,everyone,812848094178136065,812848094178136065,Twitter Web Client,Natal com chuva! #great 😀,pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
3272348185,2016-12-24T19:35:54.000Z,everyone,812743622101762048,812743622101762048,Twitter for Android,#Happy #Birthday #Quaid-e-Azam | #The #Great #Leader..| ✨✨✨💫🎂🎂,tr,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
272499140,2016-12-24T15:10:48.000Z,everyone,812676910509527040,812676910509527040,LinkedIn,#Javaengineering #Lead # Senior #RESTAPI #REST #APIs #Java #Innovation #Great #Technologystack #software http://someurl,pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
20858380,2016-12-24T13:34:34.000Z,everyone,812652692711636993,812652692711636993,Twitter for Android,Aquele momento em que estás a comer uma sopa num restaurante e encontras um pedacinho de plástico na sopa. #great,pt,"{'retweet_count': 0, 'reply_count': 3, 'like_count': 1, 'quote_count': 0}",#great,,,
66719421,2016-12-24T06:26:32.000Z,everyone,812544974554275840,812544974554275840,Instagram,Caxambu #caxambu #suldeminas #circuitodasaguas #great #jeitomoneiro #brazilian #carpediem... http://someurl,pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,"{'coordinates': {'type': 'Point', 'coordinates': [-45.0486361, -22.0597868]}, 'place_id': '803505116bed774c'}",,
1328419538,2016-12-23T10:21:04.000Z,everyone,812241607219154944,812241607219154944,Twitter Web Client,taya parker sex videos #great anal sex videos http://someurl,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
1588488810,2016-12-23T01:36:56.000Z,everyone,812109704960868364,812109704960868364,Twitter for Android,95 Nelo #art #illustration #conceptart #drawing #love #cute #nice #sun #sunset #great #best #animals #animal #happy #smile #blackandwhite http://someurl,pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",#great,,,
1588488810,2016-12-23T01:33:54.000Z,everyone,812108943103295489,812108943103295489,Twitter for Android,N94Link &Epona #illustration #conceptart #drawing #love #cute #nice #sun #sunset #great #best #flower #green #animals #smile #zelda #friend http://someurl,eu,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",#great,,,
57036017,2016-12-23T00:55:26.000Z,everyone,812099261135519744,812099261135519744,Twitter for Android,Solidariedade do Geraldo ! #great #familiarecord,pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#great,,,
85266248,2016-12-22T19:02:01.000Z,everyone,812010319048540160,812010319048540160,Instagram,"Brooklin, São Paulo 🇧🇷| #great #SaoPaulo #joy #happiness #Brazil #Concrete #Jungle #tbt #nofilter... http://someurl",pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
2883430013,2016-12-22T12:27:58.000Z,everyone,811911153517555712,811911153517555712,Instagram,#great #wyclefjean #laurynhill #thefugees#pras #thescore #killingmesoftly #grammys #classic... http://someurl,lt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
811284970413035520,2016-12-22T00:37:16.000Z,everyone,811732301520351232,811732301520351232,Twitter Web Client,http://someurl  #ajio #paytm #snapdeal #flipkart #jabong #great prices #free #buy #eminem #justinbieber #nickiminaj #drake #9gag k,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
408730800,2016-12-21T19:43:05.000Z,everyone,811658266019295234,811658266019295234,Twitter for Android,Oso ederra #Kendall #Great http://someurl,eu,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#great,,,"[{'type': 'quoted', 'id': '811648935534227456'}]"
125755976,2016-12-21T18:53:12.000Z,everyone,811645714237427712,811645714237427712,Twitter Web Client,#SuperNatural Temporada 12 - Capitulo 6 #Great,pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
920310337,2016-12-21T13:39:11.000Z,everyone,811566688114241536,811566688114241536,Twitter Web Client,#great sex photos free america porn http://someurl,pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
704855139,2016-12-21T13:38:49.000Z,everyone,811566595549970433,811566595549970433,Instagram,Finalmente o conheci 😍☕️🍩🍞| #coffee #bread #croissant #galopadeiro #cafe #cappuccino #great #good... http://someurl,pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#great,,,
313828711,2016-12-21T09:36:48.000Z,everyone,811505689877217280,811505689877217280,Twitter Web Client,#great porn allysa milano nude photos http://someurl,pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
192801848,2016-12-21T01:02:00.000Z,everyone,811376137418903552,811376137418903552,Twitter Web Client,usa xxx griles #great free sex games http://someurl,es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
88600659,2016-12-20T19:27:28.000Z,everyone,811291951614099456,811291951614099456,Twitter Web Client,tela tequila porno #great sex talk http://someurl,pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
110724094,2016-12-20T18:28:59.000Z,everyone,811257978309509121,811277233318985728,Twitter for iPhone,@someuser @someuser @someuser Seria #GREAT 😬,pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",#great,,206268538,"[{'type': 'replied_to', 'id': '811257978309509121'}]"
2828490523,2016-12-20T11:28:57.000Z,everyone,811171525361631232,811171525361631232,Twitter Web Client,#great anal sex videos depot porno teens http://someurl,pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
2730463804,2016-12-20T01:52:04.000Z,everyone,811026349083291649,811026349083291649,Twitter Web Client,fotos pornos de belinda #great sex with a spanish girl http://someurl,pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
574651436,2016-12-19T21:01:34.000Z,everyone,810953242398097408,810953242398097408,Instagram,Intercambio de regalo team QA #qavpcc #qaaffglo #teamwork #great http://someurl,es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
64499358,2016-12-18T19:56:18.000Z,everyone,810574429076025344,810574429076025344,Twitter Web Client,Aquele  momento em que tu manda bordar alguns dos presentes de Natal e eles vem faltando uma letra. #great,pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#great,,,
776871815155253248,2016-12-18T13:14:19.000Z,everyone,810473268184498176,810473268184498176,Instagram,Deserto☀️😃😃#friends #great #catchuptime #happy #sharm #memories #longtime #stillthesame #relax... http://someurl,es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,"{'coordinates': {'type': 'Point', 'coordinates': [34.2881, 27.8636]}, 'place_id': '0059d5d735b78b94'}",,
272714162,2016-12-18T12:07:32.000Z,everyone,810456458966007809,810456458966007809,Twitter Web Client,#great porn tram pararam nude http://someurl,pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
600863808,2016-12-18T09:29:17.000Z,everyone,810416637564383232,810416637564383232,Instagram,#allefarben #musicismybestfriend #tour #hamburg #übelundgefährlich #great #dance #edm 💃💥 @ Uebel... http://someurl,es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,"{'coordinates': {'type': 'Point', 'coordinates': [9.96983504, 53.55697714]}, 'place_id': '5bcd72da50f0ee77'}",,
600863808,2016-12-18T09:26:05.000Z,everyone,810415830974472198,810415830974472198,Instagram,#allefarben #fallintothenight #musicismybestfriend #hamburg #übelundgefährlich #great 🙌🎶 @ Uebel... http://someurl,es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,"{'coordinates': {'type': 'Point', 'coordinates': [9.96983504, 53.55697714]}, 'place_id': '5bcd72da50f0ee77'}",,
44186555,2016-12-18T02:54:47.000Z,everyone,810317355213619202,810317355213619202,Instagram,Farra boa! Confra CBG. #cbg #rio #friends #great #gettogether #confraternização @ Bosque Do Gabinal http://someurl,pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,"{'coordinates': {'type': 'Point', 'coordinates': [-43.34605588, -22.94230352]}, 'place_id': '97bcdfca1a2dca59'}",,
144192033,2016-12-16T09:43:07.000Z,everyone,809695343528939520,809695343528939520,Instagram,Produção.... #pvc #sacadaspvc #great #good #job #pevecerca #grupomarsan #letsgo #work #produção... http://someurl,pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,"{'coordinates': {'type': 'Point', 'coordinates': [-37.91997513, -12.43943067]}, 'place_id': '1212b013c85a8095'}",,
144192033,2016-12-16T09:39:19.000Z,everyone,809694383901544454,809694383901544454,Instagram,Produção... #grupomarsan #pvc #pevecerca #work #job #sacadaspvc #costadosauípe #greatday #great... http://someurl,pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,"{'coordinates': {'type': 'Point', 'coordinates': [-37.91997513, -12.43943067]}, 'place_id': '1212b013c85a8095'}",,
233266127,2016-12-15T22:26:17.000Z,everyone,809525009651597312,809525009651597312,Instagram,"Nhaaaaaa💕💕💕💕💕| #friendsforlife #meetings #great #bff #happy #thanks @ Goiânia, Brazil http://someurl",pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#great,,,
220513846,2016-12-15T20:08:03.000Z,everyone,809490221695954944,809490221695954944,Twitter for iPhone,Café de Chiapas! #Great @someuser,fr,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#great,,,
114506001,2016-12-15T19:02:26.000Z,everyone,809473709828427776,809473709828427776,Twitter Web Client,@someuser account is temporarily unavailable because it violates the Twitter Media Policy. Learn more.,pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
405630591,2016-12-15T06:36:58.000Z,everyone,809286108030844930,809286108030844930,Twitter Web Client,xxxindias #great sex coupons http://someurl,pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
59490758,2016-12-14T19:45:01.000Z,everyone,809122037901819904,809122037901819904,TweetCaster for Android,#Great 👏RT @someuser Miguel Trauco é o primeiro reforço do Flamengo para a temporada 2017. (cont) http://someurl,pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,"{'coordinates': {'type': 'Point', 'coordinates': [-76.96846193, -12.09009009]}, 'place_id': '011746fd707b3b1b'}",,
1280001242,2016-12-14T18:26:50.000Z,everyone,809102365303472128,809102365303472128,Twitter Web Client,#great sex positions for her caseros de porno http://someurl,es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
354591729,2016-12-14T18:18:17.000Z,everyone,809100212635627520,809100212635627520,Instagram,A Replica of Eusébios Benfica jersey in the 60s #Great #Player... http://someurl,pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
45841081,2016-12-14T17:35:18.000Z,everyone,809089392858071040,809089392858071040,Twitter Web Client,A Página Do Relâmpago Elétrico- 1977- Beto Guedes| (full album completo)| http://someurl| #great #Brazilian #pop #music,pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
57781471,2016-12-14T11:34:30.000Z,everyone,808998598067310592,808998598067310592,Twitter Web Client,#great sex videos porne de http://someurl,pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
3326750470,2016-12-14T06:35:27.000Z,everyone,808923339959992320,808923339959992320,Twitter Web Client,Falco - Rock Me Amadeus (1985) - (Amadeus) http://someurl via @someuser #popmusic #nowplaying #great,pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
807407709150658560,2016-12-13T23:38:11.000Z,everyone,808818327984500741,808818327984500741,Twitter for iPhone,Todos estão dizendo que 2016 foi um ano ruim! Eu vejo como um ano de transição. | #Great times are coming,pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
215829079,2016-12-13T19:45:32.000Z,everyone,808759782777769984,808759782777769984,Twitter Web Client,#great mom sex fotos porno chicas http://someurl,pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
412157174,2016-12-13T08:48:44.000Z,everyone,808594493343723520,808594493343723520,Twitter Web Client,#great sex clips avocado porn http://someurl,pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
356988030,2016-12-13T02:15:58.000Z,everyone,808495648454668288,808495648454668288,Mobile Web (M2),"Ah, só pra constar: estou milionária! #MegadaVirada ashuashuasuashua.... ;p #up #great #amazing *----* #goodnite",pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
356988030,2016-12-13T02:11:32.000Z,everyone,808494535286419456,808494535286419456,Mobile Web (M2),AMO @someuser <3 <3 Outro nível! ^_^´ #music #top #great #bestsong #morelove,pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
610722936,2016-12-12T15:45:52.000Z,everyone,808337077607792640,808337077607792640,Twitter Web Client,#great mom sex a pornofree http://someurl,pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
183497553,2016-12-12T12:49:04.000Z,everyone,808292585282342912,808292585282342912,Twitter Web Client,foro porno putalocura #great sex for men http://someurl,pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
168380827,2016-12-12T09:26:19.000Z,everyone,808241560613769216,808241560613769216,Instagram,BenCab 🎨 | | #instagood #beautiful #great #instalike #travel #instatravel #travelgram #instago... http://someurl,in,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
38607932,2016-12-12T04:07:26.000Z,everyone,808161310651379717,808161310651379717,Facebook,#yearinreview2016  apesar do #caos em que o #brasil se encontra ...meu 2016 foi #MARAVILHOSO  #GREAT !!!!! http://someurl,pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
109055620,2016-12-12T00:05:02.000Z,everyone,808100310178824192,808100310178824192,Instagram,Linha tênue ... 🌊☀️🐚🌴💛 #filhadomar #happy #vemverao #summer #sun #beach #life #mar #great... http://someurl,pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
96874569,2016-12-11T22:08:34.000Z,everyone,808071000877363201,808071000877363201,Twitter Web Client,videos pornos de zorras #great mom sex http://someurl,pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
936476701,2016-12-11T17:14:37.000Z,everyone,807997027233787904,807997027233787904,Twitter Web Client,#great sex clips pilipino sex videos http://someurl,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
747344880989417472,2016-12-11T12:40:14.000Z,everyone,807035593074954240,807927974653607936,Twitter for Android,@someuser @someuser|  sai..| ho  hjrr..!!| #great lines..!! 😙😙,pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,781508388102352896,"[{'type': 'replied_to', 'id': '807035593074954240'}]"
181813607,2016-12-11T04:52:43.000Z,everyone,807810321318494208,807810321318494208,Instagram,Ando limpio. #beer #cold #happy #life #liberty #bar #woman #great #grill #fitness #girls #family... http://someurl,pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
155065902,2016-12-10T23:03:36.000Z,everyone,807722463723454464,807722463723454464,Twitter Web Client,#great sex woman sex me divas http://someurl,ht,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
19446353,2016-12-10T21:56:22.000Z,everyone,807705542080729088,807705542080729088,Foursquare,"Fim de festa #itone #great (@ Aeroporto Internacional de Confins / Tancredo Neves (CNF) in Confins, MG) http://someurl",pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,"{'coordinates': {'type': 'Point', 'coordinates': [-43.96338458, -19.63290483]}, 'place_id': '60fb627276f93cfc'}",,
83644803,2016-12-10T04:16:51.000Z,everyone,807438906690011136,807438906690011136,Pinterest,Actress Eva Longoria #Davids05 #LADavids # #Great #Like #Cool torresorn05@someuser http://someurl Ama http://someurl,ca,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
168380827,2016-12-10T03:12:02.000Z,everyone,807422594668433408,807422594668433408,Instagram,Cafe Isabella ☕️ | | #instagood #beautiful #great #instalike #travel #instatravel #travelgram... http://someurl,ht,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
166279645,2016-12-09T21:27:25.000Z,everyone,807335869703131136,807335869703131136,Instagram,#happynewyear #isfaktoringrocks #great #night 🎊🎉 @ Arabesque http://someurl,pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,"{'coordinates': {'type': 'Point', 'coordinates': [28.99105726, 41.04457791]}, 'place_id': '5e02a0f0d91c76d2'}",,
45841081,2016-12-09T19:31:11.000Z,everyone,807306617603706881,807306617603706881,Twitter Web Client,Serena Assumpção - Ascensão (Full Album)| http://someurl| #great #roots #Brazilian #popular #Afroamerican #music,pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
83644803,2016-12-09T02:16:02.000Z,everyone,807046113383555072,807046113383555072,Pinterest,Adriana Lima  #Davids05 #LADavids # #Great #Like #Cool torresorn05@someuser http://someurl Amaizing i http://someurl,pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
