id,conversation_id,public_metrics,text,reply_settings,created_at,author_id,source,lang,search_query,in_reply_to_user_id,referenced_tweets,geo
576929800159395842,576929800159395842,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Aaj Kal Har Shakhs Ko Apni Duniya| | Or| | Doosray Ki Aakhrat Ki Fikar Hy .. :( :( :/| | #worried | | #waitingforthatday | | #allwantis | | #pakvsire,everyone,2015-03-15T02:15:57.000Z,94561889,Twitter Web Client,hi,#worried,,,
573093275277647872,573093275277647872,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Zoq Tou Rakhtay Hain, Qalb Mein Par Ay Ham-Darjaaaa .. ..|     | Fikar-E-Emtehaan Etni Hay K Parha Nahi Jaaata ..| | #exams| | #worried| | #Papers",everyone,2015-03-04T12:10:59.000Z,94561889,Twitter Web Client,hi,#worried,,,
571692461157830656,571692461157830656,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Saala..... kahi apna bhi haal @someuser ke @someuser ki tarah na ho jaye !| 😜😂😳😉| #Worried,everyone,2015-02-28T15:24:38.000Z,63460106,Twitter for BlackBerry,hi,#worried,,,
565072938647715840,565071835361193984,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","@someuser @someuser He vhanna .,,,nah hukho tanagana mini kha machangana ...#worried",everyone,2015-02-10T09:01:01.000Z,1196783515,Twitter Web Client,hi,#worried,624580668,"[{'type': 'replied_to', 'id': '565072356088217600'}]",
564768493657026560,564768493657026560,"{'retweet_count': 1, 'reply_count': 2, 'like_count': 5, 'quote_count': 0}","Roshan #Darling ki marzi ho toh sabke saamne gaana gaa sakta hoon, par kavita kaise likhoon?! #worried #help #GokuldhamWinterParty",everyone,2015-02-09T12:51:16.000Z,2814930936,TweetDeck,hi,#worried,,,
563644314249478144,563644314249478144,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Yeh to halka halka sa bukhar hai | Ziada na Ho jai kahin #worried #Achasorry,everyone,2015-02-06T10:24:11.000Z,133177961,Twitter for iPhone,hi,#worried,,,
562893134343184384,562893134343184384,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Jo Insaan is Duniya se abhi rukhsat huye hai Unki id ke saath ......Hello.... Its #Facepalm for Me ......| |  #Worried,everyone,2015-02-04T08:39:15.000Z,294005941,TweetCaster for Android,hi,#worried,,,
561839117655228417,561839117655228417,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Mujhay daar lag raha hai... #Worried #UlluGhaaddiiiSalliii,everyone,2015-02-01T10:50:58.000Z,553063152,Twitter for Android,hi,#worried,,,
553040046891495424,553040046891495424,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","#VocaBulary - #Wretch:| (Bad Naseeb) - #Wound:| (Zaham, Ghao) - #Worst:| (Bd Tareen) - #Worry:| (PareshaNi) - #WorrieD:| (Fikar Mand)",everyone,2015-01-08T04:06:36.000Z,1524896323,Mobile Web (M2),hi,#worried,,,
552784777997074433,552784777997074433,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Mera Rs.7500 ka #cheque toh naya saal shuru hote hi haath se nikal gaya! Ab mein kya karoon? Madhavi ko kya bataoon??! #worried #ohno #TMKOC,everyone,2015-01-07T11:12:15.000Z,2799301602,Twitter Web Client,hi,#worried,,,
548402137227460608,548393217238904832,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@someuser : yasan? Zugeer biz dee? 😳 #worried,everyone,2014-12-26T08:57:12.000Z,543566703,Twitter for iPhone,hi,#worried,228945247,"[{'type': 'replied_to', 'id': '548393217238904832'}]",
547744222330122240,547744222330122240,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","कल आसमान मे एक लाल रंग की रोशनी देखी थी जो की रोकेट की गति से travel कर रही थी , क्या वो एलियन थे जो की PK का रिमोट देखने आए थे ? #worried",everyone,2014-12-24T13:22:53.000Z,487921063,Mobile Web (M2),hi,#worried,,,
546099134101729281,546099134101729281,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Sab drs Twitter par hotey hain| Mareezon ko kaun dekh raha hai | #worried,everyone,2014-12-20T00:25:54.000Z,2332065509,Twitter for iPad,hi,#worried,,,
542903439169036289,542903439169036289,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",humaray ghar main sardi ghus ai hy. koi esa aala hay jis say issay bhagaya jaye? #worried  #sardi,everyone,2014-12-11T04:47:21.000Z,1215213426,Twitter Web Client,hi,#worried,,,{'place_id': '0120615153b21abb'}
541663906750791681,541663906750791681,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Yazi alingiphathi kahle leliphupho engilphuphile #worried,everyone,2014-12-07T18:41:53.000Z,560180757,Twitter for BlackBerry®,hi,#worried,,,
540915894914781185,540914344649699328,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@someuser @someuser G toh normal hai aur haar roz twt bhi kar rahi hai.... lekin woh kaha hai kysi hai kya paata? #worried,everyone,2014-12-05T17:09:33.000Z,2345270328,Twitter Web Client,hi,#worried,2470468082,"[{'type': 'replied_to', 'id': '540915493025382400'}]",
540165768172683264,540165768172683264,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",मायावती का कहना है कि हाशिम अंसारी के बाबरी वाले बयान की यु पी सरकार को जांच करनी चाहिए किन परिस्थितियों में बयान दिया गया #Worried,everyone,2014-12-03T15:28:49.000Z,335174745,Twitter Web Client,hi,#worried,,,
534420842902351872,534414348442021888,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser lekin pata nahin kyun phir bhi kam padh raha hai..hai na? :( #worried,everyone,2014-11-17T19:00:32.000Z,69628359,Twitter Web Client,hi,#worried,1878578688,"[{'type': 'replied_to', 'id': '534418864730566656'}]",
532201703655747584,532201703655747584,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Meri Cook ne chori ki :( log chori kaise kar sakte hai? Shiiii #worried #tensed,everyone,2014-11-11T16:02:28.000Z,49919332,Twitter for Android,hi,#worried,,,"{'coordinates': {'type': 'Point', 'coordinates': [73.8845563, 18.568915]}, 'place_id': '5c0761bdffa0cb64'}"
529885536110927872,529885536110927872,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Uul ni neg mur achaag ni uuruuleed duussan bol.. Odoo ch nukhtsul baidal ulam l eedreetei boloh bh, yana daa #worried",everyone,2014-11-05T06:38:51.000Z,380155245,Twitter Web Client,hi,#worried,,,
521515089128464385,521515089128464385,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#ATKT sab ko lagti nahi aur hamari jaati nahi #worried #accounts #paper !!!!!!!,everyone,2014-10-13T04:17:41.000Z,519428238,Mobile Web (M2),hi,#worried,,,
519510480994312193,519506515183403008,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@someuser launa malai k ghat aai parne ho..chinta le grastha hune bela bho ma  #worried,everyone,2014-10-07T15:32:05.000Z,222129530,Twitter Web Client,hi,#worried,45593774,"[{'type': 'replied_to', 'id': '519506515183403008'}]",
519187713338003457,519187154560614401,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",@someuser oye suna hai kal umer amin k pas last chance hai please pray for him :( #worried,everyone,2014-10-06T18:09:31.000Z,387041873,Twitter Web App,hi,#worried,179661979,"[{'type': 'replied_to', 'id': '519187154560614401'}]",
510728144433606656,510728144433606656,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Sham ko india k sath mahayud hai aur mian sahab apny hi banday ander ker rehy hain  #ArrestIndians #worried,everyone,2014-09-13T09:54:13.000Z,132277994,Twitter for iPhone,hi,#worried,,,
510527041318297600,510527041318297600,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#JaaneKyun Mulk k halaat bd se bd tr ho rahe hain😣| #Worried,everyone,2014-09-12T20:35:06.000Z,742533876,Twitter for Android,hi,#worried,,,
507947550268067842,507874823477800961,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@someuser @someuser @someuser @someuser @someuser @someuser hey kanu naraz hai kya?reply nahi kiya mujhe #worried 4 u.,everyone,2014-09-05T17:45:07.000Z,2690360888,Twitter Web Client,hi,#worried,2535578257,"[{'type': 'replied_to', 'id': '507946883155632129'}]",
