id,source,conversation_id,reply_settings,public_metrics,created_at,text,author_id,lang,search_query,referenced_tweets,in_reply_to_user_id,geo
800374342232076289,Instagram,800374342232076289,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-20T16:24:48.000Z,#farewell #suitup #angry #boys @ BITS Pilani http://someurl,43333916,tl,#angry,,,"{'coordinates': {'type': 'Point', 'coordinates': [75.58701667, 28.36387778]}, 'place_id': '746dd1611d41c615'}"
799894861495169024,Twitter Web Client,799894861495169024,everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2016-11-19T08:39:30.000Z,MGA BACKSTABBERRR!!!! Akala nyo siguro di ko alam yung mga bagay na pinagsasabi nyo tungkol sakin???? | | #ANGRY| #FO| #BITCH,3149065154,tl,#angry,,,
799704568020004864,MEGAPO.ST,799704568020004864,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-18T20:03:21.000Z,Tabatha http://someurl an #bobbs #ig_fotogramers #angry #bench #shesquats #pausadodia,2835347628,tl,#angry,,,
799540824233144320,MEGAPO.ST,799540824233144320,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-18T09:12:41.000Z,Sisely http://someurl  #selfie #g #252;nayd #305;n #angry #modelo #montrealdowntown #musclemaniaparis,2838933211,tl,#angry,,,
799311516772270080,MEGAPO.ST,799311516772270080,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-17T18:01:30.000Z,Tabatha http://someurl  #likes4likes #fotografheryerde #angry #фитнеспитание #514 #musclemaniaparis,2835347628,tl,#angry,,,
799232938147803136,MEGAPO.ST,799232938147803136,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-17T12:49:16.000Z,Tabatha http://someurl ea #tante #afternoon #angry #modelo #shelifts #hardcoreladies,2838933211,tl,#angry,,,
799147887540183040,MEGAPO.ST,799147887540183040,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-17T07:11:18.000Z,Sasha http://someurl un   #angry #fitnessfoods #bossbabe #transformationinprogress,2799084203,tl,#angry,,,
797759657624248320,Twitter for iPhone,797446672628359168,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-11-13T11:14:58.000Z,"@someuser #hatersgonnahate yogs. Check kathryns instagram, naa nasai nag comment 🤗 #angry🐶",705245051815735297,tl,#angry,"[{'type': 'replied_to', 'id': '797714669544738816'}]",131121478,
797610214413500416,MEGAPO.ST,797610214413500416,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-13T01:21:08.000Z,Lana http://someurl at #bobbs #campeonato #angry #фит #mtlmoments #fitmotivation,2837163216,tl,#angry,,,
797606314671161344,Twitter Web Client,797606314671161344,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-13T01:05:38.000Z,One challenge of having a big family is| HOW TO KEEP YOUR PATIENCE.| | Talagang nakakaubos ng pasensiya ang mga bata.| #angry #patience #family,793431486108094464,tl,#angry,,,{'place_id': '53df18e21825a89c'}
797353086331326464,Twitter Web Client,797353086331326464,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-12T08:19:24.000Z,#angry pussy nu sinh da nang clip sex http://someurl,753234348061691904,tl,#angry,,,
796277608514129920,Twitter for Android,796277608514129920,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-09T09:05:50.000Z,"Naku,| Sabihin m ng harapan...| Hndi ung nagsasalita k saking likuran...| Dhl minsan p| Bibigyan n kita | Uppercut n pababa...| | #angry",793208704128589824,tl,#angry,,,
795993407500021763,IFTTT,795993407500021763,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-08T14:16:31.000Z,angry kitten #TheMemebot #angry kitten #Funny #Meme http://someurl http://someurl,737394371809533952,tl,#angry,,,
795619886978330624,Twitter Web Client,795619886978330624,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-07T13:32:17.000Z,Mukang mapapaaga yata ang undas dahil sa mukha mo !| #angry,795617945384685568,tl,#angry,,,
795614612569948160,MEGAPO.ST,795614612569948160,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-07T13:11:20.000Z,Tabatha http://someurl at #hot #precontest #angry #swimwear #abslast #lbs,2839528435,tl,#angry,,,
794600425777405953,MEGAPO.ST,794600425777405953,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-04T18:01:19.000Z,Tabatha http://someurl  #follow #gezmeler #angry #rickross #girlswithmuscle #chia,2839528435,tl,#angry,,,
794530618034024448,Twitter Web Client,794530618034024448,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-04T13:23:55.000Z,#angry pussy nguyen hong nhung sex clip http://someurl,749214515036819456,tl,#angry,,,
793658120933433348,Facebook,793658120933433348,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-02T03:36:56.000Z,Ara pin deng kapampangan salese murin sana pin 😧| | #confused #angry #probablyjusthormones #sad #lorddontletmego,1107981164,tl,#angry,,,
793551347341729792,Twitter for BlackBerry®,793551347341729792,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-01T20:32:39.000Z,"Im writing a report to Kaizer Chieps & Shakes Mashaba about Yeye, yekani inkani maan yeeer #ANGRY http://someurl",522254501,tl,#angry,,,
793330997878222848,MEGAPO.ST,793330997878222848,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-11-01T05:57:03.000Z,Andi http://someurl es #tantesange #gm #angry #mashaallah #girlswithtattoos #myvibes,2799084203,tl,#angry,,,
792974791686840320,dlvr.it,792974791686840320,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-10-31T06:21:37.000Z,Angry Indians tweet after Diwali fireworks choke Delhi #angry #indians #tweet #after #diwali #fireworks #choke... http://someurl http://someurl,857547042,tl,#angry,,,
791861475816067072,Twitter for Android,791861475816067072,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-10-28T04:37:42.000Z,Ohyeahh bae ily 😂😂| #mjhacking| #angry? delete brahh,3142810711,tl,#angry,,,
791789636070805504,IFTTT,791789636070805504,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-10-27T23:52:14.000Z,angry park dara #TheMemebot #angry park dara #Funny #Meme http://someurl http://someurl,737394371809533952,tl,#angry,,,
791662539511832576,MEGAPO.ST,791662539511832576,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-10-27T15:27:12.000Z,Juline http://someurl ok #videodewasa #salad #angry #bench #montrealdowntown #fitmotivation,2799084203,tl,#angry,,,
791652083132837888,Twitter for Android,791652083132837888,everyone,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 1, 'quote_count': 1}",2016-10-27T14:45:39.000Z,ANG YABANG NI CHRISTIAN NAKAKA-INIS SANA. MANOMINATE NA CIA.. PARA WALA NA CIA SA PINOY BIG BROTHER..| #angry,772022959087030273,tl,#angry,,,
790651416884809728,Instagram,790651416884809728,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-10-24T20:29:22.000Z,Hulk| | #Hulk #Avengers #Disney #Marvel #AgeofUltron #Angry #Green http://someurl,777238041064796160,tl,#angry,,,
790142905226629121,Twitter for Android,790142905226629121,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-10-23T10:48:43.000Z,Yung tipong nmissinterpret ka nila sa sanang magandang adhikain mo. #angry,789114747639570432,tl,#angry,,,
789818946165760000,Twitter for Android,789818946165760000,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-10-22T13:21:25.000Z,Maldita ko pero hate jud nku masuko! | | #angry,4923078965,tl,#angry,,,
789416454823313408,Twitter Web Client,789416454823313408,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-10-21T10:42:04.000Z,#angry pussy xxx panamanian teens http://someurl,753234348061691904,tl,#angry,,,
789162613544521728,MEGAPO.ST,789162613544521728,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-10-20T17:53:23.000Z,Lana http://someurl at #bokepindonesia #truestory #angry #mashaallah #tiktak #chia,2838933211,tl,#angry,,,
788841955417612288,MEGAPO.ST,788841955417612288,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-10-19T20:39:12.000Z,Sisely http://someurl im #cewek #g #252;nayd #305;n #angry #firness #happyfridayhave #phg,2799084203,tl,#angry,,,
788752763102502912,Twitter for Android,788752763102502912,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",2016-10-19T14:44:47.000Z,#ThoseDays at office #ServerDown #EverythingAroundYouBoils #Frustration #Target #Angry *tha Kaduppaetthuraanga My Lord 😑😡😡😡😡😠😠😠😠 http://someurl,464687538,tl,#angry,,,
788455957730844678,MEGAPO.ST,788455957730844678,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-10-18T19:05:23.000Z,Sasha http://someurl an #bobbs #anlatistanbul #angry #aesthetics #warsawgirl,2837163216,tl,#angry,,,
788422695285321728,Instagram,788422695285321728,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-10-18T16:53:13.000Z,Madness ©Hiba Shalabi  #Photograoherhibo  #هبة_شلابي  #photography  #mad #angry #b_w_shots  #b_w... http://someurl,3321122411,tl,#angry,,,
787828103800389632,Facebook,787828103800389632,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-10-17T01:30:31.000Z,Hindi Ko yan Pinapangarap na Maging FAMOUS ako!! | Tandaan Mo yan!!!! Yawa KA!!!! | #Angry,752551921131540481,tl,#angry,,,
787655105990492160,Instagram,787655105990492160,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-10-16T14:03:05.000Z,An expensive anger| | #samlens #tennis #mhitennis #racquet #court #angry @ Lapangan Tennis Patra... http://someurl,19956508,tl,#angry,,,"{'coordinates': {'type': 'Point', 'coordinates': [106.834343, -6.23405457]}, 'place_id': '66555622726ab358'}"
787574331647885312,Twitter Web Client,787574331647885312,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-10-16T08:42:07.000Z,eh? no appointments till January? leh??| el balad kolaha mesafara wala eh? | #angry| i am staying home :@,18162957,tl,#angry,,,
787540787072491521,Twitter for Android,787540787072491521,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-10-16T06:28:50.000Z,Di porket mataas ka pabida ka!!..sorry nwala respeto ko sau!..ulol bakla ka! #angry #mataasanglipadmo #nagmamalinis,362443042,tl,#angry,,,
787415560321691648,MEGAPO.ST,787415560321691648,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-10-15T22:11:13.000Z,Andi http://someurl on #girl #teamtreta #angry #weights #men #ubituibiego,2835347628,tl,#angry,,,
786052871573954560,Twitter for iPhone,786052871573954560,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-10-12T03:56:23.000Z,hulk #hulk #marvel #綠巨人 #浩克 #angry #憤怒 #lego #scblock #nanoblock #loz #block #brick #積木 #漫威 #movie #green #cartoon #mk44 #ironman #fright http://someurl,3149851101,tl,#angry,,,
785162055682711555,TweetDeck,785162055682711555,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-10-09T16:56:36.000Z,#Angry anti-Saudi protest in Sanaa after funeral #carnage| http://someurl| @someuser,321297716,tl,#angry,,,
785127778693812224,Google,785127778693812224,everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-10-09T14:40:24.000Z,Shahid Afridi releases anger at #Samaa http://someurl #editorschoice #sports #angry #javedmiandad,2234067829,tl,#angry,,,
784966436645117953,Twitter for iPhone,784966436645117953,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",2016-10-09T03:59:17.000Z,hulk #hulk #marvel #綠巨人 #浩克 #angry #憤怒 #lego #scblock #nanoblock #loz #block #brick #積木 #漫威 #movie #green #cartoon http://someurl,3149851101,tl,#angry,,,
784288821546409984,Twitter Web Client,784288821546409984,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-10-07T07:06:41.000Z,#angry pussy pakistanisexy photo http://someurl,752283288035794944,tl,#angry,,,
782262160797929472,Twitter Web Client,782262160797929472,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-10-01T16:53:27.000Z,#angry pussy hindi porn movie http://someurl,749460153603424256,tl,#angry,,,
781915237985361920,Instagram,781915237985361920,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-09-30T17:54:54.000Z,Always #angry 👊| #CoCoRiKaMo #expresate| #hulk #tshirtspersonalizados @ Cocorikamo http://someurl,236886878,tl,#angry,,,"{'coordinates': {'type': 'Point', 'coordinates': [-70.70388794, 19.45451384]}, 'place_id': '0093a5dd1242be45'}"
781855643401453568,Mobile Web (M2),781855643401453568,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-09-30T13:58:06.000Z,my kaylangan  pero d naman.  pumunta.  ..| #angry| #| maldita,781475716076634112,tl,#angry,,,
781538844667703300,IFTTT,781538844667703300,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-09-29T16:59:15.000Z,AngryNIdaho AngryNIdaho: ANGRY Raul_Labrador IS ANGRY! | #ANGRY #VoteNO #AlwaysNO #NO http://someurl Same,3061529730,tl,#angry,"[{'type': 'quoted', 'id': '781531279015632896'}]",,
781012588377300992,Twitter for Android,781012588377300992,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-09-28T06:08:06.000Z,"#Angry Face strike de Lima, woW sikat ka Na naman Sa FaceBook!!! http://someurl",1921919845,tl,#angry,,,
780921409715396608,Twitter for Android,780921409715396608,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-09-28T00:05:47.000Z,Nagpapa stress ka na d nman dapat 😡| #angry #annoying,739744636407681024,tl,#angry,,,
780636234074906624,Twitter for Android,780636234074906624,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-09-27T05:12:36.000Z,Hindi ko talaga alam kung ano ang purpose ko mundong ito . #angry,763855609422712832,tl,#angry,,,
780205271964454912,Twitter Web Client,780205271964454912,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-09-26T00:40:07.000Z,"Nightmarish: A tita posted Mga kabataan talaga ngayon, sobra na ang kalandian #grrrr #angry",1939762189,tl,#angry,,,
779305654439727104,Twitter for Android,779305654439727104,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-09-23T13:05:21.000Z,Sisi pa more..| | #angry,773799896453382144,tl,#angry,,,
778777705063952385,Twitter Web Client,778777705063952385,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-09-22T02:07:28.000Z,Yung classmate mong pabida? sarap ihampas sa pader! #ANGRY,778770078384795648,tl,#angry,,,
778498053149827072,Twitter for Android,778498053149827072,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-09-21T07:36:14.000Z,Dumating ka sa bhay ko ng| Di inaasahan| Aalis ka ng di ko din| Inaasahan| #angry,770572330108014597,tl,#angry,,,
778171020691828736,Facebook,778171020691828736,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-09-20T09:56:43.000Z,Tlhapisang Bana Maan Kesono Yaeng Ele Edirang Letlhola Le Phatsima Ko Strateng Bana Bale Rito #Angry — feeling disgusted,278074320,tl,#angry,,,
775656422017159168,Twitter for iPad,775656422017159168,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-09-13T11:24:36.000Z,#angry kasi di ko alam kwento nito http://someurl,2564894760,tl,#angry,,,
775515996983623680,Twitter Web Client,775515996983623680,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-09-13T02:06:36.000Z,#angry pussy sexy nangi women http://someurl,753234348061691904,tl,#angry,,,
774873828669345793,Twitter for Android,774873828669345793,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-09-11T07:34:51.000Z,"MABAIT DAW, MASIPAG DAW ,EH DI WOw!| #angry",2758711694,tl,#angry,,,
774857060408229888,Twitter Web Client,774857060408229888,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-09-11T06:28:14.000Z,#angry buttsex malay xxxnude http://someurl,755074969403592704,tl,#angry,,,
773098639124107264,Twitter Web Client,773077047363014656,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2016-09-06T10:00:53.000Z,@someuser punta ko sa apple bukas mga bastos sila gusto ko lng mag update tas ganito result #angry !11!11,717313371217866752,tl,#angry,"[{'type': 'replied_to', 'id': '773098129709162496'}]",724972792983080961,
773003190853701634,Mobile Web (M2),773003190853701634,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-09-06T03:41:37.000Z,Hoh! Naka stress na Talaga Ko lami kaayo Motakas Diris Hospital Bah.| #Angry,758623972934070274,tl,#angry,,,
772455858194247680,Twitter Web Client,772455858194247680,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-09-04T15:26:42.000Z,#angry pussy eva angelina porn tube http://someurl,754908572144766977,tl,#angry,,,
772000642055311360,Twitter for iPhone,772000642055311360,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",2016-09-03T09:17:50.000Z,Bwisit tong araw na to #badday #ANGRY,736892793314910208,tl,#angry,,,
771937818692227072,Twitter for Android,771937818692227072,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-09-03T05:08:12.000Z,Galit ako sa paasa| #angry http://someurl,771888335639945216,tl,#angry,,,
771778267498053632,UberSocial for BlackBerry,771778267498053632,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-09-02T18:34:12.000Z,Uyoshaya nini-ke u 9 ungene hhay cha #angry @someuser #B2B,236837173,tl,#angry,,,
771266041280278528,Twitter for BlackBerry,771266041280278528,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-09-01T08:38:48.000Z,Dora ka naman!!!! | | #angry,769126681005002752,tl,#angry,,,
769888729762717696,Twitter Web Client,769888539152621572,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-08-28T13:25:51.000Z,@someuser @someuser #angry charot huhuhuhu,172640486,tl,#angry,"[{'type': 'replied_to', 'id': '769888539152621572'}]",3258597444,
769101207101026304,Twitter Web Client,769101207101026304,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-08-26T09:16:31.000Z,SIGE LANG DOON KA NA SA KANYA| | #ANGRY| #SAD,2458818415,tl,#angry,,,
767622371280719872,Twitter for Android,767622371280719872,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-08-22T07:20:09.000Z,Lagi nalang may kumokontra bwiset| #angry,741906806864125953,tl,#angry,,,
767363183325487104,Twitter for Android,767363183325487104,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-08-21T14:10:14.000Z,"Tama sino ka dito ✋✌ ha sino , lagi ka talikod , tapos maya maya sigaw wwhhhhoooo nakakaloka hahahahahaha| #PBBTEENsyon #Laughttrip #angry ##",4562468534,tl,#angry,,,
