author_id,created_at,reply_settings,conversation_id,id,source,text,lang,public_metrics,search_query,geo,in_reply_to_user_id,referenced_tweets
507496204,2016-12-14T19:51:46.000Z,everyone,809123737438191616,809123737438191616,Curious Cat,Si venia a Argentina lauren seguro que no solo podí... — Pense que ibas a decir te amo macarena #Disappointed|  http://someurl,es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#disappointed,,,
807763687,2016-12-13T20:16:01.000Z,everyone,808767454159704064,808767454159704064,Twitter for iPhone,Nunca pensé que el bb nos haría esto......... #disappointed http://someurl,es,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",#disappointed,,,"[{'type': 'quoted', 'id': '808751765705424896'}]"
590018623,2016-12-13T13:32:03.000Z,everyone,808665788991279104,808665788991279104,Twitter Web Client,mezcla de emociones y sentimientos #triste #sad #enojado #angry #decepcionado #disappointed #distrust,es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#disappointed,,,
2246136221,2016-12-13T08:53:13.000Z,everyone,808595619061309442,808595619061309442,Twitter for iPhone,@someuser ha ha... #disappointed 😂😝 http://someurl,tl,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",#disappointed,,20104380,"[{'type': 'quoted', 'id': '808341142005776384'}]"
360327580,2016-12-12T02:27:55.000Z,everyone,808127490459860993,808136266818658304,Twitter for Android,@someuser @someuser @someuser @someuser @someuser pero a la hora de la censura SE ABSTUVIERON! #disappointed,es,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 8, 'quote_count': 0}",#disappointed,,2388276732,"[{'type': 'replied_to', 'id': '808127490459860993'}]"
71690754,2016-12-11T04:32:16.000Z,everyone,807782142549913600,807805172793671680,Twitter for Android,@someuser no puedo creer que no hayas dicho nada de la parte de ludovico #disappointed,es,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",#disappointed,,101060948,"[{'type': 'replied_to', 'id': '807782142549913600'}]"
786019883112730624,2016-12-10T23:47:11.000Z,everyone,807733432784564224,807733432784564224,Twitter for iPhone,"@someuser no sé que decir esta vez trate de ser paciente, no es posible recibir una pizza casi con 1.2hrs después #disappointed #dominos http://someurl",es,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#disappointed,,48581776,
783654756,2016-12-09T00:09:27.000Z,everyone,807014256944316416,807014256944316416,Twitter for iPhone,Es lo que amo de USA! Nadie te juzga sea! #disappointed http://someurl,es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#disappointed,,,"[{'type': 'quoted', 'id': '807009408924389376'}]"
583762615,2016-12-08T20:04:12.000Z,everyone,806952540445229060,806952540445229060,Twitter for iPhone,Yo creía que Lauren pronunciaria Felelo Loché #Disappointed,es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",#disappointed,,,
280238886,2016-12-08T19:10:52.000Z,everyone,806939116877156352,806939116877156352,Twitter Web Client,Mi primer shiny en esta edicion #PokemonSolyLuna #disappointed http://someurl,es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#disappointed,,,
1289837022,2016-12-08T06:14:35.000Z,everyone,806743761317335040,806743761317335040,Twitter for Android,"México es reflejo de sus empresas y éstas de su gente: mediocre, corrupto, apático, anticuado #disappointed  @someuser @someuser",es,"{'retweet_count': 0, 'reply_count': 3, 'like_count': 0, 'quote_count': 0}",#disappointed,,,
536771242,2016-12-07T05:23:06.000Z,everyone,806368416126947328,806368416126947328,Twitter for Android,Que risa creer que podía ser un 10/10..  #disappointed,es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#disappointed,,,
968488794,2016-12-07T04:38:54.000Z,everyone,806357292262232065,806357292262232065,IFTTT,Ultimate truth 😒😖😥| #outfit #disappointed #apparel #clothing #disappointment #mentally #banging #fat #baked #potato ... http://someurl,es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#disappointed,,,
14371559,2016-12-06T08:43:55.000Z,everyone,805900283247206400,806056565358862337,Twitter for Android,@someuser ¿no hay ninguna respuesta que incluya una heroica aparición de Carmen de Mairena? #disappointed,es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#disappointed,,120939564,"[{'type': 'replied_to', 'id': '805900283247206400'}]"
792017778819624960,2016-12-05T18:07:10.000Z,everyone,805835923783041025,805835923783041025,Twitter Web Client,#Disappointed by Coca Cola. #cocacola #personlizedcola #vlog #dailyvlog http://someurl via @someuser,es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#disappointed,,,
194304373,2016-12-05T03:01:29.000Z,everyone,805608001444913152,805608001444913152,Twitter for iPhone,Que te lleguen nudes de amigas... #disappointed,es,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#disappointed,{'place_id': 'a0536fb1dd01b8d5'},,
631614352,2016-12-04T01:29:20.000Z,everyone,805222421221384192,805222421221384192,Twitter for Android,Aaaaaa no se si llorar o enojarme!!! #disappointed,es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#disappointed,,,
117930343,2016-12-03T04:25:44.000Z,everyone,804904428155392000,804904428155392000,Twitter for Android,"Lo bien aprendido no se olvida y lo he comprobado. Pero mis alumnos olvidaron mucho en pocos días. ¿No son ellos, soy yo? #Disappointed  😔",es,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#disappointed,,,
75632410,2016-12-03T03:11:22.000Z,everyone,804885712491442181,804885712491442181,Twitter for iPhone,Yo no sé para que compro ankle pants si de todos modos me quedan larguísimos jajajaj 😢 #disappointed,es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#disappointed,,,
1209302262,2016-12-02T13:00:02.000Z,everyone,804671467824840704,804671467824840704,Twitter for iPhone,Patatas que pintan preciosas y que saben FATAL #Disappointed http://someurl,es,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#disappointed,,,
82171327,2016-12-02T06:28:44.000Z,everyone,804572992600686592,804572992600686592,Twitter for iPhone,@someuser espero que les guste los regalos de @someuser y @someuser lastima que su manager nos trato mal #disappointed #Chicago,es,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",#disappointed,,27909036,
154327546,2016-12-02T01:11:23.000Z,everyone,804493130363994116,804493130363994116,Twitter for iPhone,El problema de poner a la gente en un pedestal es que ellos mismos se tiran de el... #disappointed,es,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#disappointed,,,
69190610,2016-11-30T20:57:06.000Z,everyone,804066750136537089,804066750136537089,Twitter Web Client,El problema se origina cuando esperamos más de las personas #disappointed,es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#disappointed,,,
3498151,2016-11-30T19:46:46.000Z,everyone,804049048307200004,804049048307200004,Twitter for Windows,Concertar una recogida con @someuser y estar esperando toda la puñetera tarde y que no aparezcan. Hazte Fan. #disappointed,es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#disappointed,,,
2373688878,2016-11-30T11:55:28.000Z,everyone,803592925661642753,803930443967963137,Twitter for Android,@someuser ay ano ba yan #disappointed #diokaylangtalagaako,tl,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",#disappointed,,2942707086,"[{'type': 'replied_to', 'id': '803597637651832832'}]"
131369831,2016-11-29T16:24:18.000Z,everyone,803635708824993797,803635708824993797,Twitter for iPhone,Todo estaba fría y vilmente calculado... | | #disappointed,es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#disappointed,{'place_id': '00b9b6e734ad1849'},,
61453127,2016-11-29T07:24:50.000Z,everyone,803499947333033984,803499947333033984,Twitter for iPhone,@someuser no ios app for reliance hopsital #disappointed,es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#disappointed,,3220121196,
47549969,2016-11-28T03:22:59.000Z,everyone,803076698321235968,803076698321235968,Twitter for Android,@someuser compadre que mal rollo que @someuser no transmita alos tuzos en vivo #disappointed,es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#disappointed,,33546847,
2821573221,2016-11-27T18:26:53.000Z,everyone,802941781654601729,802941781654601729,Twitter for Android,Por que yo nunca me entere que @someuser vendría a México??? #disappointed 💔😢,es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#disappointed,,,
388263078,2016-11-27T03:31:13.000Z,everyone,802711846553677824,802716381439467520,Twitter for Android,@someuser mira busqué emocionado entre mis medicamentos y no conseguí ni fenilefrina ni nafazolina #disappointed,es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#disappointed,,177440596,"[{'type': 'replied_to', 'id': '802714143811837952'}]"
87981574,2016-11-25T21:50:39.000Z,everyone,802268285060476928,802268285060476928,Twitter for Android,"Entonces entiendes, que a veces ser de los mejores no significa mucho... #disappointed",es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#disappointed,,,
2180951484,2016-11-25T16:48:26.000Z,everyone,802192231071358976,802192231071358976,Twitter for Android,Que triiiiiste es escuchar las canciones de Reggaeton... | #disappointed,es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#disappointed,,,
159751056,2016-11-25T07:55:08.000Z,everyone,802058021425684480,802058021425684480,Twitter for Android,Pues al parecer a los estudiantes y a los maestros de la universidad les gusta la mala vida. #Disappointed,es,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#disappointed,,,
737301079889678337,2016-11-24T23:09:28.000Z,everyone,801925733845180416,801925733845180416,Twitter for Android,—¿¿¿AH QUE ES HETERO??? #disappointed — http://someurl,es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#disappointed,,,
103994810,2016-11-24T05:02:01.000Z,everyone,801652068243140608,801652068243140608,Twitter for iPhone,Ay Jhoannita 😐 en serio no aprendes a no irte tan alto sin estar segura de algo... #Disappointed,es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#disappointed,{'place_id': '13d479b108707983'},,
610017638,2016-11-22T19:47:29.000Z,everyone,801150126953635841,801150126953635841,Twitter Web Client,se caga en su propia tía... #disappointed http://someurl,es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 1}",#disappointed,,,"[{'type': 'quoted', 'id': '801108086241062912'}]"
103686644,2016-11-22T05:25:20.000Z,everyone,800933160506757120,800933160506757120,Twitter for iPhone,el football americano no es para todos... #disappointed #embarrassed http://someurl,es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#disappointed,,,
2773269649,2016-11-21T18:31:51.000Z,everyone,800767491274395648,800768705030295552,Twitter Web Client,@someuser Ahora lo estoy haciendo y a mí tampoco se me nota #disappointed,es,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",#disappointed,,610042390,"[{'type': 'replied_to', 'id': '800768061615771648'}]"
161313195,2016-11-21T04:20:02.000Z,everyone,800554338510770176,800554338510770176,Twitter Web Client,El WTF del año va para *redoble de tambores*: #Lesnarvsgoldberg #SurvivorSeries @someuser | #Disappointed,es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#disappointed,,,
358323053,2016-11-21T01:36:17.000Z,everyone,800513128270331904,800513128270331904,Twitter for Android,"Un día de estos, todo va a volar a la m....!! | #Disappointed 😢",es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#disappointed,,,
2760898126,2016-11-20T23:03:51.000Z,everyone,800436999983403009,800474768256462848,Twitter for Android,@someuser @someuser @someuser @someuser mucho rollo pero no te conseguimos viciar a ti.. #disappointed,es,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",#disappointed,,604593587,"[{'type': 'replied_to', 'id': '800436999983403009'}]"
186791742,2016-11-20T22:39:59.000Z,everyone,800468460513787904,800468761035833344,Twitter for iPhone,"@someuser Mis amigos se van sin mi, te parece normal? #disappointed",es,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#disappointed,,65750758,"[{'type': 'replied_to', 'id': '800468567036674048'}]"
78155840,2016-11-20T07:25:46.000Z,everyone,800238693873090560,800238693873090560,Twitter Web Client,Ver Fantastic Beast and where to find them es como cuando ves un bote de yogurt en el refri y resultan ser frijoles #disappointed,es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#disappointed,,,
794697179550142465,2016-11-18T04:54:33.000Z,everyone,799475859979530240,799475859979530240,Twitter for Android,"O sea, tan pendejo es para pensar eso! #disappointed http://someurl",es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#disappointed,,,"[{'type': 'quoted', 'id': '799456777146429440'}]"
32167919,2016-11-18T04:31:29.000Z,everyone,799470057923428353,799470057923428353,Twitter for Android,Carlos vives le dice a shakira shaki y no shak.... Mmm #disappointed,es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",#disappointed,,,
2713137336,2016-11-18T01:48:08.000Z,everyone,799428946970316800,799428946970316800,Twitter Web Client,"Odio que me subestimen, que me haga el gil no quiere decir que lo sea.| #WhatAPity #Disappointed",es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#disappointed,,,
366399155,2016-11-17T19:36:57.000Z,everyone,799335534824947712,799335534824947712,Twitter for iPhone,Persona 5 #disappointed #Persona5 http://someurl,es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#disappointed,,,
2403272918,2016-11-17T10:24:22.000Z,everyone,799196475397963777,799196475397963777,Twitter for iPhone,Buenos días a todos menos al que pone los cielos nublados en UK 😂 #ukweather #disappointed,es,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",#disappointed,,,
387812962,2016-11-16T18:09:15.000Z,everyone,798951078687453184,798951078687453184,Twitter for iPhone,Una chica ha comprado unos calzoncillos y la dependienta le ha preguntado si eran para regalo... esperaba que dijese que no. #disappointed,es,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",#disappointed,,,
271151802,2016-11-16T03:29:42.000Z,everyone,798729734142062592,798729734142062592,Twitter for iPhone,"Me impresiona muchísimo lo manipulables que somos los seres humanos, como el estar con alguien cambia nuestra forma de ser #disappointed",es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#disappointed,,,
736781719,2016-11-16T00:04:06.000Z,everyone,798677989412184064,798677989412184064,Twitter Web Client,Ha! Ha! #disappointed #husband http://someurl,tl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",#disappointed,,,"[{'type': 'quoted', 'id': '798591449419812864'}]"
1340085990,2016-11-15T23:38:14.000Z,everyone,798671479801974784,798671479801974784,Twitter for iPhone,Juro que el peor error y el que más cometo es esperar más de las personas. #Disappointed 👎🏼,es,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 7, 'quote_count': 1}",#disappointed,,,
307712197,2016-11-14T23:35:06.000Z,everyone,798308306913591296,798308306913591296,Twitter for Android,Tu nivel intelectual es inferior al que creí #disappointed 👎,es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#disappointed,,,
1209428845,2016-11-14T19:20:26.000Z,everyone,798244217747165184,798244217747165184,Twitter for Android,Cuando el pensamiento malinterpreta lo q no es #discouragement  #disappointed #withoutsolutions  😷😖,es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#disappointed,,,
305721651,2016-11-14T18:59:57.000Z,everyone,798239061269823488,798239061269823488,Twitter for Android,Este hilo es la polla y ni 1 RT #disappointed http://someurl,es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#disappointed,,,"[{'type': 'quoted', 'id': '798229164809666560'}]"
4354627455,2016-11-14T12:45:33.000Z,everyone,798144842266275840,798144842266275840,Twitter for Android,isa ya no es ni original #disappointed http://someurl,es,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",#disappointed,,,"[{'type': 'quoted', 'id': '798131671472152576'}]"
152050175,2016-11-13T22:54:44.000Z,everyone,797935757646327816,797935757646327816,Twitter for Android,Toca entender y aprender a la mala siempre!!!! #Disappointed,es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#disappointed,,,
152050175,2016-11-13T08:03:59.000Z,everyone,797711593090023424,797711593090023424,Twitter for Android,Volver a ver ciertas cosas y darte cuenta de como eran en vdd las cosas... Las personas saben fingir y mentir tan bien.. #Disappointed,es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#disappointed,,,
61643951,2016-11-12T23:25:52.000Z,everyone,797581205415796737,797581205415796737,Twitter for Android,Te queda Vente Venezuela. #Disappointed http://someurl,es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 1}",#disappointed,,,"[{'type': 'quoted', 'id': '797575647749173249'}]"
2850386698,2016-11-12T23:06:23.000Z,everyone,797575494384414721,797576302068908036,Twitter for iPhone,@someuser No sombrero either 🇲🇽#Disappointed,es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#disappointed,,827432862,"[{'type': 'replied_to', 'id': '797576107616858112'}]"
2773269649,2016-11-12T22:23:19.000Z,everyone,797556149767774209,797565463354048512,Twitter for Android,¿Tyler no está muerto? #disappointed,es,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#disappointed,,2773269649,"[{'type': 'replied_to', 'id': '797562188655448064'}]"
1894820532,2016-11-12T19:02:39.000Z,everyone,797514964579729408,797514964579729408,Twitter for Android,"Tengo tantas cosas que decir, que si me callo... Me salen subtítulos!!! #Disappointed | #Bukowski tan acertado como siempre http://someurl",es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#disappointed,,,
242948842,2016-11-11T07:26:27.000Z,everyone,796977374390730753,796977374390730753,Twitter Web Client,CC amabas EUA pero te das cuenta que ellos a tu no #NoTrump #disappointed  #WhyAmerica http://someurl,es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#disappointed,,,
576314167,2016-11-11T05:20:59.000Z,everyone,796945798382485505,796945798382485505,Twitter for Android,Y yo muy ilusionada de lo que me dijiste ...mmmmm. .. todas las días pensando en ESO  smh #unfair #messedup #disappointed,es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#disappointed,,,
47151823,2016-11-10T20:10:40.000Z,everyone,796807304880472064,796807304880472064,Twitter for iPhone,@someuser que paso con la novela Imperio hoy?? Por que no la pasaron si esra en lo mas interesante. #disappointed,es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#disappointed,,22952132,
64528164,2016-11-09T15:26:46.000Z,everyone,796373471093817344,796373471093817344,Instagram,Lo importante es que hay música... #disappointed #life #badpeople http://someurl,es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#disappointed,,,
3715276516,2016-11-09T14:02:50.000Z,everyone,796352350562766848,796352350562766848,Twitter for Android,Aun no me creo que haya ganado Trump😡😐😢| #disappointed #PrayForUSA,es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#disappointed,,,
199500472,2016-11-09T13:22:22.000Z,everyone,796342166289285120,796342166289285120,IFTTT,#Disappointed #Unbroken #Mobilizing #Organizing #Strategizing #Praying 🙏🏾💗🍦IceCreamConvos.... http://someurl http://someurl,es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#disappointed,,,
