id,source,conversation_id,reply_settings,public_metrics,created_at,text,author_id,lang,search_query,referenced_tweets,in_reply_to_user_id,geo
805534613087064064,Twitter Web Client,805531183937388548,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2016-12-04T22:09:52.000Z,@someuser esfo + que brava esto #angry http://someurl,2979100090,pt,#angry,"[{'type': 'replied_to', 'id': '805534202347266048'}]",2731422742,
804834081703858176,Facebook,804834081703858176,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-02T23:46:12.000Z,Chequem este som que possui a batida do cão (cachorro mesmo :v ).| | #angry #dog #beat http://someurl,2175946136,pt,#angry,,,
804343130367623174,Twitter for Android,804343130367623174,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",2016-12-01T15:15:20.000Z,Detesto quando as pessoas mentem...mas detesto ainda mais quando mentem e eu apareço nessas conversas. #Angry -.-,1710330426,pt,#angry,,,
802942498423377921,Twitter for iPhone,802942498423377921,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-11-27T18:29:44.000Z,Mourinho 😡 #angry #mufc #gif  #trending #mourinho #manchesterunited #talkofthetown #buzz #viral,1550532756,ht,#angry,,,
802941495980474368,Twitter for iPhone,802941495980474368,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-27T18:25:45.000Z,Mourinho 😡 #angry #mufc #gif  #trending #mourinho #manchesterunited #talkofthetown #buzz #viral http://someurl,1550532756,ht,#angry,,,
801113919934889984,Google,801113919934889984,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-22T17:23:37.000Z,Gostei de um vídeo @someuser de @someuser http://someurl #NEW PLAY DOH SURPRISE EGGS VIDEO for KIDS #Angry Birds Nemo Peppa,345057975,pt,#angry,,,
800859860757782528,Instagram,800859860757782528,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-22T00:34:04.000Z,#badhumor #angry #monday #furious @ Estácio FIC http://someurl,220064003,es,#angry,,,"{'coordinates': {'type': 'Point', 'coordinates': [-38.57435, -3.76649]}, 'place_id': 'd16815010421ff73'}"
800747084450140160,MEGAPO.ST,800747084450140160,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-21T17:05:56.000Z,Janis http://someurl as #sexy #truestory #angry #npc #warsawgirl #strong,2839528435,lt,#angry,,,
800287371086458881,MEGAPO.ST,800287371086458881,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-20T10:39:12.000Z,Verla http://someurl im #videobokep #soulcolour #angry #фит #heat #stronggirl,2838933211,tr,#angry,,,
800254453198782464,MEGAPO.ST,800254453198782464,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-20T08:28:24.000Z,Sasha http://someurl or #beautiful #anlatistanbul #angry #фит #shelifts #fitnessim,2838933211,pt,#angry,,,
800170514203320321,Twitter for Android,800170514203320321,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 1}",2016-11-20T02:54:51.000Z,// bep bop bep bep bop! (Sai pra lá raiva!)| | To in love com o que comprei. ❤ #bb8 #angry #starwars http://someurl,4256721977,pt,#angry,,,
799786814345187328,Instagram,799786814345187328,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-19T01:30:10.000Z,Eu com fome...😊| #domo #loved #brown #animation #funny #pic #divertido #angry #photography... http://someurl,2335194463,pt,#angry,,,
799389977977253888,MEGAPO.ST,799389977977253888,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-17T23:13:17.000Z,Lana http://someurl out #sex #iphone #angry #press #bulldog #fitnessjourney,2838933211,en,#angry,,,
798889744893673472,Twitter for Android,798889744893673472,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 5, 'quote_count': 1}",2016-11-16T14:05:32.000Z,"Porque Timur no me avisa que dará avances temprano, Me quede dormida!😒| #angry Valide ıs coming | #MuhteşemYüzyılKöşem http://someurl",132923625,pt,#angry,,,
798689836437737472,MEGAPO.ST,798689836437737472,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-11-16T00:51:10.000Z,Raquel http://someurl is #likes4likes #smiles #angry #sportgirl #mtlfitness #egg,2839528435,en,#angry,,,
798042537609019392,Twitter for Android,798042537609019392,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-14T05:59:02.000Z,Desde das 8 da noite a mexer no código do blog e ainda não está como eu quero #Angry #Mad http://someurl,791789231622483968,pt,#angry,,,
798015878965104640,MEGAPO.ST,798015878965104640,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-11-14T04:13:06.000Z,Sasha http://someurl es  #travelling #angry #lift #girlswithtattoos #vegetables,2837163216,pt,#angry,,,
797806520687804416,MEGAPO.ST,797806520687804416,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-13T14:21:11.000Z,Carree http://someurl as #abgngentot #travelling #angry #fitboy #teamshape #selfienation,2838933211,en,#angry,,,
797589866062217216,Twitter for Android,797589866062217216,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-13T00:00:17.000Z,Uma coisa que me irrita é estar no mesmo lugar de pessoas arrogantes e ignorantes e contra a minha vontade. 😡😠| | #Angry,795461817036374016,pt,#angry,,,
797397558486245376,Tweet Old Post,797397558486245376,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-12T11:16:07.000Z,Mike Tyson poder curar o seu vício em Angry Birds http://someurl  #angry #birds #mike #tyson #old,24295797,pt,#angry,,,
796266895812894720,Instagram,796266895812894720,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-09T08:23:16.000Z,Concern #change #sad #angry #nevergiveup #dontgiveup #dontjudge #dontquit #positiveattitude... http://someurl,23734972,en,#angry,,,
795686544204005378,MEGAPO.ST,795686544204005378,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-07T17:57:09.000Z,Janela http://someurl us #boys  #angry #cuteboy #happyfridayhave #irongirl,2838933211,pt,#angry,,,
795367871660621829,Twitter Web Client,795367871660621829,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-06T20:50:52.000Z,#angry sex porn gabriela sex http://someurl,751923879296327684,pt,#angry,,,
795318280198164482,IFTTT,795318280198164482,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-06T17:33:48.000Z,angry penguins #TheMemebot #angry penguins #Funny #Meme http://someurl http://someurl,737394371809533952,pt,#angry,,,
794322798772559872,Instagram,794322798772559872,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-03T23:38:07.000Z,O muro da escola que minha filha Aylla vai estudar. Um dia.... Ha ha #AngryBirds #Birds #Angry... http://someurl,501360842,pt,#angry,,,"{'coordinates': {'type': 'Point', 'coordinates': [-43.32557805, -22.8265505]}, 'place_id': '97bcdfca1a2dca59'}"
794139864996286464,Instagram,794139864996286464,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-03T11:31:12.000Z,Por sua conta e risco 😉🍺 #homens #mulheres #raiva #angry #cerveja #buteco512 http://someurl,2827951974,pt,#angry,,,
793743388478738432,MEGAPO.ST,793743388478738432,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-02T09:15:45.000Z,Agretha http://someurl es #sexy #odat #angry #klass #body #strong,2799084203,pt,#angry,,,
793728805198266368,Instagram,793728805198266368,everyone,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2016-11-02T08:17:48.000Z,"#angry #morning 😡. #buongiorno lo stesso, #biddazzi® http://someurl",213601053,it,#angry,,,
793727176449269761,Twitter Web Client,793727176449269761,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-02T08:11:20.000Z,VANCOUVER & TORONTO is #angry http://someurl,2850005826,pt,#angry,,,
793580668345352204,Instagram,793580668345352204,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",2016-11-01T22:29:10.000Z,Salada espera. 💀| | #angry  #eyebrows #bored #waitingfor #animalprint http://someurl,203604169,es,#angry,,,
793462855949553665,Instagram,793462855949553665,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-01T14:41:01.000Z,Timão malandro is angry again! 😁🐱👹| #catsofinstagram #angry #cat #animal #animals #meeeeeooow... http://someurl,400263869,pt,#angry,,,"{'coordinates': {'type': 'Point', 'coordinates': [-46.6333, -23.55]}, 'place_id': '68e019afec7d0ba5'}"
792938872397303808,IFTTT,792938872397303808,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-10-31T03:58:53.000Z,angry chihuahua #TheMemebot #angry chihuahua #Funny #Meme http://someurl http://someurl,737394371809533952,pt,#angry,,,
792797014799085568,Instagram,792797014799085568,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-10-30T18:35:12.000Z,Agresifim 😾| .| .| .| #cats #catsofinstagram #angry #kedi #animals #naturelovers #ig_fotografdiyari... http://someurl,141209231,pt,#angry,,,
792750525586350080,Instagram,792750525586350080,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-10-30T15:30:28.000Z,Bem bravona.| #011 #Sunday #BlackAndWhite #DarkLips #Angry http://someurl,71115211,pt,#angry,,,
791789493703569408,IFTTT,791789493703569408,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-10-27T23:51:40.000Z,angry park bom #TheMemebot #angry park bom #Funny #Meme http://someurl http://someurl,737394371809533952,pt,#angry,,,
790768450968887296,Twitter for Android,790768450968887296,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-10-25T04:14:25.000Z,"E ele ta aí, na espreita, querendo que eu coma ele e morra #shit #crying #hungry #angry #notfunny http://someurl",708623204638724096,pt,#angry,,,
790026726986375169,MEGAPO.ST,790026726986375169,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-10-23T03:07:04.000Z,Agretha http://someurl ok #cewek #snap #angry #modelfitness #frenchbulldogs #phg,2799084203,pt,#angry,,,
789641291902619648,Instagram,789641291902619648,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-10-22T01:35:29.000Z,Resumo da minha noite... #angry @ Shopping Parangaba http://someurl,220064003,pt,#angry,,,"{'coordinates': {'type': 'Point', 'coordinates': [-38.561792, -3.7757277]}, 'place_id': 'd16815010421ff73'}"
789576669422059520,Twitter Web Client,789576669422059520,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-10-21T21:18:42.000Z,"Eu ainda não assisti, então não posso declarar nada 🤔🤔🤔🤔🤔 http://someurl #SHINee #샤이니 #HappyTogether #해피투게더 #Shawols #Angry ???",396211993,pt,#angry,,,
789499646188093440,Twitter for Android,789499646188093440,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-10-21T16:12:38.000Z,"Manooo , nunca pedi para ninguem cuidar da minha vida #Angry",785767148379668480,pt,#angry,,,
789260817325842432,Twitter for Android,789260817325842432,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2016-10-21T00:23:37.000Z,Ok. Eu odeio esperar e principalmente que me deixa esperando -_-! | #Angry,59221513,pt,#angry,,,
788946587254861824,Twitter for iPhone,788946587254861824,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-10-20T03:34:58.000Z,Samy me esta diciendo mentiras 😡#angry,788574040323522561,pt,#angry,,,
788841730317713408,Instagram,788841730317713408,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-10-19T20:38:19.000Z,Até minha cara de fome é introspectiva! Kkkkkkk| #angry #glasses #sunglases #bears #beards... http://someurl,54947171,pt,#angry,,,
786780879112794112,MEGAPO.ST,786780879112794112,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-10-14T04:09:13.000Z,Reena http://someurl im #cewek #odat #angry #cuteboy #fashionmen #fitnessjourney,2839528435,pt,#angry,,,
786371525964333057,Hootsuite,786371525964333057,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-10-13T01:02:36.000Z,não estamos entendendo ! #Angry #acabouferiado #feriado| http://someurl http://someurl,759803406,pt,#angry,,,
786308311985577985,Twitter for Android,786308311985577985,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-10-12T20:51:25.000Z,Uma menina determinada e brava kkk. | #Brava #Angry http://someurl,206300059,pt,#angry,,,{'place_id': 'ba4ca60ad5bbb5c5'}
786130286538919936,Twitter Web Client,786130286538919936,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 1}",2016-10-12T09:04:00.000Z,Quando nos damos conta de que ainda só é quarta-feira...😾 #angry #cat #grumpycat #wednesday #freedom #jardiland http://someurl,968229631,pt,#angry,,,
785869622595715072,Twitter for Android,785869622595715072,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-10-11T15:48:13.000Z,"Como me irrita gnt incompetente, que faz trabalho porco! 😣😤 ... É melhor nem fazer desse jeito! #atwork #tired #angry.",320935111,pt,#angry,,,
784993868785786880,Instagram,784993868785786880,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-10-09T05:48:17.000Z,Malvado pero deslicado 😈👼| #snspchat #rabbit #angry 🐰😡 http://someurl,288499025,es,#angry,,,
784545363432706048,Facebook,784545363432706048,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-10-08T00:06:05.000Z,Preparativi #festa a tema #angry #angrybirds #vanity #spa #compleanno #bambini #divertimento #partytime... http://someurl,439882513,und,#angry,,,
784545351139205120,Instagram,784545351139205120,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-10-08T00:06:02.000Z,Preparativi #festa a tema #angry #angrybirds #vanity #spa #compleanno #bambini #divertimento... http://someurl,439882513,und,#angry,,,
783480719569932288,Twitter for Android,783480719569932288,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-10-05T01:35:34.000Z,#TimKaine so #rude interrupt so #angry @someuser @someuser http://someurl,759423547466932225,pt,#angry,,,
782620009910546432,Instagram,782620009910546432,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-10-02T16:35:25.000Z,Hj eu to bolado #adventuretime #cartoon #angry http://someurl,279503290,pt,#angry,,,
782112220998238208,Twitter Web Client,782112220998238208,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-10-01T06:57:39.000Z,#Zlatan #dias de #fúria #mexe com esse #faixapreta de #taekwondo http://someurl via @someuser #brigas #angry #porradas #fighter,1522821242,pt,#angry,,,
781917681939283970,Instagram,781917681939283970,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2016-09-30T18:04:37.000Z,Catiorinea fofinha #TeamPetra #instapet #instadog #Angry @ Bairro Colina - Volta Redonda http://someurl,74553457,pt,#angry,,,"{'coordinates': {'type': 'Point', 'coordinates': [-44.08725249, -22.51571851]}, 'place_id': '814cfc71b843ff40'}"
780919835492491265,Instagram,780919835492491265,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-09-27T23:59:32.000Z,#kyuubi #ninetales #naruto #taoeu #angry @ Siqueira http://someurl,220064003,pt,#angry,,,"{'coordinates': {'type': 'Point', 'coordinates': [-38.5862312, -3.7901424]}, 'place_id': 'd16815010421ff73'}"
780050131794223104,Google,780050131794223104,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-09-25T14:23:38.000Z,Gostei de um vídeo @someuser de @someuser http://someurl Matando Palmeirenses #Angry Birds,3353748153,pt,#angry,,,
779072212007608320,Twitter for Android,779071351806160896,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-09-22T21:37:44.000Z,@someuser Quero iiiiiiiiiiiiiirrrrrrrrrr! Minha coluna é revoltada e acha que pode escolher quando eu posso sair!!!! #Angry 😠😡😲😬😤😖,32732493,pt,#angry,"[{'type': 'replied_to', 'id': '779071351806160896'}]",23102607,
778450742982025216,Twitter Web Client,778450742982025216,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-09-21T04:28:14.000Z,#angry pussy nadia bjorn nude http://someurl,753230429428277248,pt,#angry,,,
777484917424791553,Instagram,777484917424791553,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-09-18T12:30:23.000Z,Quando vc é pequeno e fica bravo #angry #weedle #pokemonGo http://someurl,88979782,pt,#angry,,,
776606291951255552,Instagram,776606291951255552,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2016-09-16T02:19:03.000Z,"Dia 48.| Vão-se os dedos, ficam os anéis.| #hesgone #shesbroken #angry #ringe #engaged #adeus http://someurl",760596825678151682,pt,#angry,,,
775725165485383680,Twitter Web Client,775725165485383680,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-09-13T15:57:46.000Z,Uff... mi ruba sempre il posto! 🐶🐱| #dog #cat #angry http://someurl,1138772690,it,#angry,,,
774768734191878144,erased1693945,774768734191878144,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-09-11T00:37:15.000Z,BingeCast: Angry #politics cabeças!! http://someurl #angry,2863781609,pt,#angry,,,
772474623464247296,Instagram,772474623464247296,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",2016-09-04T16:41:16.000Z,Se liga na fome do Ninja! #jazz #burger #bgs2016 #bgs #youtubers #angry @ Jazz Restô & Burgers http://someurl,1617480428,pt,#angry,,,"{'coordinates': {'type': 'Point', 'coordinates': [-46.6400299, -23.5786495]}, 'place_id': '68e019afec7d0ba5'}"
771334675906359297,Instagram,771334675906359297,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2016-09-01T13:11:32.000Z,Bom dia!| Essa é minha cara quando to brava com alguém 😠| (Sim essa cara de esquilo mesmo )| #angry... http://someurl,212015900,pt,#angry,,,"{'coordinates': {'type': 'Point', 'coordinates': [-47.057222, -22.900833]}, 'place_id': '0933c11f6b472a2b'}"
770921501654675456,Buffer,770921501654675456,everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-08-31T09:49:43.000Z,@someuser Ai #giovani interessano solo #PokemonGo e #Angry #Birds http://someurl,3308293733,it,#angry,,882043428,
770370876785188864,Instagram,770370876785188864,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-08-29T21:21:44.000Z,Humpf 💢| #cartoon #doodle #sketch #characterdesign #hahnemühle #artistworkout #angry #grumpy... http://someurl,108024736,tl,#angry,,,
770061316476239872,Google,770061316476239872,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-08-29T00:51:39.000Z,Gostei de um vídeo @someuser http://someurl And Dora Compete Fishing #Angry #Mean #Funny Story #Rainbow Rhymes,214105623,pt,#angry,,,
769551056435109893,Twitter Web Client,769551056435109893,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-08-27T15:04:04.000Z,#angry sex songs alyssa milano sex videos http://someurl,748806798837067776,pt,#angry,,,
767797171949228032,Instagram,767797171949228032,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-08-22T18:54:45.000Z,Quando você se inspira em alguém sai raiva! | #angry #raiva #riodejaneiro #blog #thepiratemoon... http://someurl,95895881,pt,#angry,,,
766448654391672833,Twitter for Android,766448654391672833,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-08-19T01:36:13.000Z,"Tô com tanto #nojo desses nadadores americanos... Nos devem, NO MÍNIMO, desculpas! #Idontforgive #Americanathletes #Shameless #liers #angry",272501220,pt,#angry,,,
765692918522900480,Twitter for Android,765692918522900480,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-08-16T23:33:12.000Z,"Tentei recarregar meu #tim 4 vezes atraves do *244#, recebi 4 msg que o sistema estava indisponível e as 4 autorizadas no cartão.#angry#tim",254804328,pt,#angry,,,
764690614894071808,Twitter Web Client,764690614894071808,everyone,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",2016-08-14T05:10:24.000Z,Horatio Caine #angry #csimiami #horatiocaine #davidcaruso @someuser http://someurl,53856693,fr,#angry,,,{'place_id': 'e99b714fe65be4fb'}
763920150915534849,Twitter for Android,763920082481258496,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-08-12T02:08:51.000Z,@someuser to c raiva dele #angry,344502187,pt,#angry,"[{'type': 'replied_to', 'id': '763920082481258496'}]",344502187,
763029896226607109,Facebook,763029896226607109,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-08-09T15:11:18.000Z,"De verdade, amei | #2016avezdamulher| #bravo| #meuvotosoberano| #angry| #chegadeTEMER| #vaicair http://someurl",68034430,pt,#angry,,,
762832464964354048,PhotoGrid Collage Maker,762832464964354048,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2016-08-09T02:06:47.000Z,#Angry #Everytime #Itestime #ToTake #Pictures! #yolo #Friends #Waiting #BeingMe #Remainds http://someurl,1593248714,en,#angry,,,
762640897519525888,Twitter Web Client,762640897519525888,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-08-08T13:25:33.000Z,@someuser | Seja bem vinda vamos resistir?| #meuvotosoberano| #angry| #chegadeTEMER| | http://someurl| https: //youtu.be/cqBId-iUr90,68034430,pt,#angry,,197292382,
761825332018155520,Twitter for Android,761825332018155520,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-08-06T07:24:47.000Z,"Que raiva, q raiva, q raiva, q raiva perdi td q tinha no cartão de memória q raiva| #stressed #angry #madashell #madness",1212037410,pt,#angry,,,
761187926697017344,Twitter for iPhone,761187926697017344,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-08-04T13:11:58.000Z,★Não mexa comigo...★| | #SouDessas #Angry #BadMood #Bitch #BadBitch #Attitude #BadAttitude #PurseFirst #DeathDrop #WTF http://someurl,42996917,pt,#angry,,,{'place_id': 'd16815010421ff73'}
760267312062660609,Instagram,760267312062660609,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-08-02T00:13:46.000Z,Tu tira esses dedos daqui que senão vai rolar sangue! 🤗🙈💪#mel #angry #instacalo #instabird http://someurl,268237176,pt,#angry,,,
