created_at,source,public_metrics,text,conversation_id,author_id,id,reply_settings,lang,search_query,referenced_tweets,in_reply_to_user_id,geo
2016-11-24T15:09:22.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Hello twitter bat ganun kala ko malakas ako kala ko kaya kona lahat #down,801804913944600577,2872697946,801804913944600577,everyone,tl,#down,,,
2016-11-24T09:20:34.000Z,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#up and #down says @ DHA karachi http://someurl,801717135072493568,336949295,801717135072493568,everyone,tl,#down,,,"{'coordinates': {'type': 'Point', 'coordinates': [67.01, 24.86]}, 'place_id': '01aadce76841e2c5'}"
2016-11-24T04:00:18.000Z,saar_city,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#Gary #Numan   #Down in #the #Park   #Live Coventry Kasbah 2008 http://someurl http://someurl,801636536089477124,703165994005504001,801636536089477124,everyone,tl,#down,,,
2016-11-22T08:01:45.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Hakuna Matata y la #Discapacidad #down @someuser | http://someurl,800972523173253120,102931101,800972523173253120,everyone,tl,#down,,,
2016-11-20T03:15:56.000Z,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Cover kita? Comment Ka Dali :) ^_^ | #Down,800175820908003328,2634176318,800175820908003328,everyone,tl,#down,,,
2016-11-16T19:12:10.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Cash deposit me 2 ghnte ki line k baad jb number aaya to #server #down #SBI  #बेवफ़ाहै 😥😥,798966910100475904,134761541,798966910100475904,everyone,tl,#down,,,
2016-11-12T12:39:35.000Z,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",YUNG FEELING NA GUSTO MO NALNG IIYAK YUNG NARARAMDAMAN MO! | #Down💔,797418564504403968,971706919,797418564504403968,everyone,tl,#down,,,
2016-11-11T15:01:58.000Z,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","#good #friends #never #let #you #down| #boyswithfashion| #weddingparty @ Bamangachi, North 24 Pgs http://someurl",797092008544309248,1477051945,797092008544309248,everyone,tl,#down,,,
2016-11-09T13:22:25.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Nag asawa ng maaga ngunit nagsisisi sa huli... 😪 #itstoolate #down,796342180101033985,271190470,796342180101033985,everyone,tl,#down,,,
2016-11-09T02:02:33.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Bakit ba d n tatapos yung mga problema?haist! | | #down,796171085850914818,791196193275510784,796171085850914818,everyone,tl,#down,,,
2016-11-08T07:04:05.000Z,MEGAPO.ST,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Trina un http://someurl  #down #coordinate #follown #heels #teenathlete #cucina,795884579282362368,2837871559,795884579282362368,everyone,tl,#down,,,
2016-11-08T00:40:34.000Z,Mobile Web (M2),"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",i give up.. wala na yung push ko sa sarili...| | #down:(,795788066921148418,600528074,795788066921148418,everyone,tl,#down,,,
2016-11-07T14:43:56.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",kahit di niyo sakin sabihin alam ko. #down,795637916135342081,949438748,795637916135342081,everyone,tl,#down,,,
2016-11-05T14:10:59.000Z,ReviewClicker,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Maa Saraswati desktop hd wallpapers free download|  http://someurl | #maa #saraswati #desktop #hd #wallpapers #free #down,794904848433106945,1092090061,794904848433106945,everyone,tl,#down,,,
2016-10-30T06:35:54.000Z,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Hirap mag laro 🏀 pag wala kang Inspirastion 😭😭| #Nakakapanibago | #Down,792615997261746176,3177371504,792615997261746176,everyone,tl,#down,,,
2016-10-29T17:16:28.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Bigdeal kahit maliit na bagay -_-| #down,792414814526025728,2736790520,792414814526025728,everyone,tl,#down,,,
2016-10-29T10:21:56.000Z,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",.| F/CE × NANGA| .| NANGA N3B TRAVEL DOWN JACKET| ¥55000＋tax| .| #fce #ficouture #nanga #down... http://someurl,792310491775328256,237356244,792310491775328256,everyone,tl,#down,,,
2016-10-27T05:47:00.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",The feeling down naka tapos punan pa Niya.huhuhu magtarong ta bi.#down #understand,791516529539940352,412897099,791516529539940352,everyone,tl,#down,,,
2016-10-26T11:38:06.000Z,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Hindi tayo doktor na katabi ang naghihingalong kapitalismo.| | #activism #fight #struggle #down... http://someurl,791242496714039296,532187730,791242496714039296,everyone,tl,#down,,,
2016-10-26T02:13:45.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Huhuhu😭Problems??👊😠| | #down.,791100472677376000,719412729274994688,791100472677376000,everyone,tl,#down,,,
2016-10-25T13:22:42.000Z,Google,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#KanalD.RO #Down #By Da KurLzz: http://someurl prin @someuser,790906433781071872,4340364874,790906433781071872,everyone,tl,#down,,,
2016-10-23T22:04:35.000Z,Google,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#ImperialMetin2.RO #Down #By Da KurLzz: http://someurl prin @someuser,790312991296253952,4340364874,790312991296253952,everyone,tl,#down,,,
2016-10-22T23:55:15.000Z,Google,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#RadioZu.RO #Down #By Da KurLzz: http://someurl prin @someuser,789978454804475904,4340364874,789978454804475904,everyone,tl,#down,,,
2016-10-16T14:41:50.000Z,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Kanang feeling na gipansin ka....| Ayiieeeee!!!! 😊😊😊😂😂😂| | #down to... http://someurl,787664856380018688,731829339797348353,787664856380018688,everyone,tl,#down,,,
2016-10-02T02:58:36.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down load sex movie kasey kox porn http://someurl,782414451416895488,257651745,782414451416895488,everyone,tl,#down,,,
2016-10-01T07:42:43.000Z,IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Miyumiyu – Mermaid Under The Magic Tree http://someurl Hopefuls, Miyumiyu #SuicideGirls #free #sets #down... http://someurl",782123563205718016,3944965637,782123563205718016,everyone,tl,#down,,,
2016-10-01T01:10:14.000Z,hrdjrdudr,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","#Colleen #Ballinger, AKA #Miranda #Sings, #Breaks #Down While #Announcing ... http://someurl #Shes http://someurl",782024792329236480,2154519169,782024792329236480,everyone,tl,#down,,,
2016-10-01T01:08:29.000Z,DG social media,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","#Colleen #Ballinger, AKA #Miranda #Sings, #Breaks #Down While ... - http://someurl #Shes http://someurl",782024353013608448,1555034425,782024353013608448,everyone,tl,#down,,,
2016-09-27T19:54:05.000Z,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#when #i #am #down| #soul #weary @ SAUT- malimbe http://someurl,780858068317921285,1185174566,780858068317921285,everyone,tl,#down,,,"{'coordinates': {'type': 'Point', 'coordinates': [32.9013599, -2.51882]}, 'place_id': '00f7470002c166a4'}"
2016-09-27T11:32:27.000Z,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Dark side 🌚 🚓🚓 🌩⚡️Bangkok night #look #down #feeling @ Bangna Tower http://someurl,780731825522024448,597661285,780731825522024448,everyone,tl,#down,,,"{'coordinates': {'type': 'Point', 'coordinates': [100.66221194, 13.65927769]}, 'place_id': '01cb5ebf639db509'}"
2016-09-26T23:45:17.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Actress Lupita Nyong’o Freestyles Over Nas N.Y. State Of Mind! i #love her #DOWN  http://someurl,780553862579154944,19954865,780553862579154944,everyone,tl,#down,,,
2016-09-23T23:21:56.000Z,TweetMag1c MusicEdition,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#DOWN TOWN  #SUGAR BABE #ROCK #なうぷれ #NowPiaying AKI:http://someurl #POP #BGM #Japan #music #Japan,779460824448442368,2476820617,779460824448442368,everyone,tl,#down,,,
2016-09-22T08:15:03.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Useless ang hearing aksaya sa tax ko bwisit!Gusto lng ni Delima ma #down ang Duterte govt,taas ng dollar panira ng negosyo #SenateHearing",778870210916864001,729263080006295552,778870210916864001,everyone,tl,#down,,,
2016-09-20T17:58:57.000Z,TweetMag1c MusicEdition,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#DOWN TOWN (Karaoke)  #SUGAR BABE #ROCK #なうぷれ #NowPiaying AKI:http://someurl #POP #BGM #Japan #music #Japan,778292375940575232,2476820617,778292375940575232,everyone,tl,#down,,,
2016-09-20T12:12:57.000Z,Twitter for iPad,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Natamad nako kag nakapoy 😪😞 #Down,778205305020686336,3162202111,778205305020686336,everyone,tl,#down,,,
2016-09-19T14:40:02.000Z,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#cloud #covers #about #to #drizzle #sun #setting #down #mystic #colors #sketchy #sky @ Nagaon http://someurl,777879932269715456,194967712,777879932269715456,everyone,tl,#down,,,"{'coordinates': {'type': 'Point', 'coordinates': [73.6167, 17.4667]}, 'place_id': '4c6bf2b7c14c8f88'}"
2016-09-16T12:13:51.000Z,IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",peppa pig en español turn down for what #peppa #pig #en #español #turn #down #for #what #peppapigenespañolturndown... http://someurl,776755979530694656,776326471438643200,776755979530694656,everyone,tl,#down,,,
2016-09-13T11:57:15.000Z,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","naiiyak nalang ako :(| |  paga GOD ,pa hug po :(| |  #DOWN",775664636209147904,2899003990,775664636209147904,everyone,tl,#down,,,
2016-09-12T11:49:35.000Z,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Pusing pisan bradd...󾌿| #down,775300319014039552,2927379758,775300319014039552,everyone,tl,#down,,,
2016-09-11T13:41:05.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Magdadrama nanaman ako #Down,774965992703221760,774959626135625729,774965992703221760,everyone,tl,#down,,,
2016-09-10T05:22:04.000Z,Mobile Web (M2),"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",PM #UP_में_Rahul_भैया Prasahnt kishor bhi chahe to #Rahul ko nahi jita sakte #UP election because #Congress is #Down party,774478021365342208,2803616844,774478021365342208,everyone,tl,#down,,,
2016-09-09T21:32:46.000Z,Instagram,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",#blink182 #down #cover #song gitar grahahabibi #feat @someuser @someuser @someuser http://someurl,774359919914999808,201991648,774359919914999808,everyone,tl,#down,,,
2016-09-04T16:12:44.000Z,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Itulog nalang na nyn ah!| Kalain sa pamatyag ya, daw ginakumos dughan ko-_-| #down| #down| #down — feeling down",772467441314074624,864506743,772467441314074624,everyone,tl,#down,,,
2016-09-03T07:42:35.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Cold na kmi ... onting ont lng mawawala na sya sa buhay ko ! wag nmn sana .... #scared #down #sad,771976671591227392,416219867,771976671591227392,everyone,tl,#down,,,
2016-08-28T12:16:06.000Z,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Dont let me #down down!| | #walling101 @ Shercon Resort & Ecology Park, Mataas Na Kahoy, Batangas http://someurl",769871177435283456,1124094919,769871177435283456,everyone,tl,#down,,,"{'coordinates': {'type': 'Point', 'coordinates': [121.0978961, 13.99697469]}, 'place_id': '002f96a33d4ca7da'}"
2016-08-27T16:49:09.000Z,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Sana ganito na lang parati friendship dear maaabdulkadir 😀😀| | #down @ Alnor Convention Center,... http://someurl",769577502708600832,122822594,769577502708600832,everyone,tl,#down,,,
2016-08-26T13:30:16.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Sana ako din kahit half lang 😞😔 #down emotional swings,769165065509490688,116198401,769165065509490688,everyone,tl,#down,,,{'place_id': '006523c50dfe9086'}
2016-08-25T09:17:04.000Z,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",kakaiba talaga ang mga tao.. kung kelan siniseryoso.. saka naman nagloloko.. :)| -Jake Cruiser Smith.| #down. :-|,768738955734855680,1128074772,768738955734855680,everyone,tl,#down,,,
2016-08-24T23:35:16.000Z,TweetMag1c MusicEdition,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#DOWN TOWN  #SUGAR BABE #ROCK #なうぷれ #NowPiaying AKI:http://someurl #POP #BGM #Japan #RT,768592543093186560,2476820617,768592543093186560,everyone,tl,#down,,,
2016-08-14T13:58:05.000Z,TweetMag1c MusicEdition,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#DOWN TOWN (Karaoke)  #SUGAR BABE #ROCK #なうぷれ #NowPiaying AKI:http://someurl #POP #BGM #Japan #RT,764823409188483072,2476820617,764823409188483072,everyone,tl,#down,,,
2016-08-10T22:53:07.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@someuser ingat ka po laqe.. |  Sana po makalaro ka na din para |  Makita ko ulit ang #down the line hit mu|  👏👏👏,762595882843844609,755756535481966593,763508505529634816,everyone,tl,#down,"[{'type': 'replied_to', 'id': '762595882843844609'}]",4859473745,
2016-08-04T03:36:30.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",yung feeling down ka| ulit | #down| #bawi| #rise,761043103671169024,719861814146768896,761043103671169024,everyone,tl,#down,,,
2016-08-01T13:16:22.000Z,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",COmment Ur message|  then AKO na bahalang MagpaabOt sa KanilA | | #dOwn !,760101871126052865,3316468651,760101871126052865,everyone,tl,#down,,,
2016-08-01T07:02:47.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",rasa xda mood la pulakk nak update resume. #Down,760007853151170560,1351872565,760007853151170560,everyone,tl,#down,,,{'place_id': '0002c868e49e17bb'}
2016-07-28T11:11:56.000Z,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Lami na itulog uy .Ng hantud.hantud na gud󾌡󾌦󾌺󾌺󾌺| | -| Hasul ! Hago ! Give-up nako 󾌺󾌺󾌺| #Down 󾮠󾮠󾮠,758621001919893504,3358094195,758621001919893504,everyone,tl,#down,,,
2016-07-27T17:22:25.000Z,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Touch #down .. Hello #Italy 🇮🇹✋🏼 @ Duomo, Milano Italy http://someurl",758351849208606720,720168877,758351849208606720,everyone,tl,#down,,,"{'coordinates': {'type': 'Point', 'coordinates': [9.22767883, 45.5013989]}, 'place_id': '1ea588c12abd39d7'}"
2016-07-26T06:33:06.000Z,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Duko pose 😂 #pose #head #down #likers #likesforlikes #likes4likes #like #follow #igersph #insta... http://someurl,757826057764425728,2939235296,757826057764425728,everyone,tl,#down,,,
2016-07-20T06:25:36.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@someuser #down http://someurl 502 Bad Gateway / nginx/1.6.2,755649844237242368,1076424638,755649844237242368,everyone,tl,#down,,3115370518,
2016-07-17T16:48:39.000Z,twitterfeed,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Katrina and Jodi nasty got down and dirty on kik: #Jodi #nasty #Katrina #dirty #down http://someurl,754719473634906112,707479252904644609,754719473634906112,everyone,tl,#down,,,
2016-07-17T00:29:49.000Z,twitterfeed,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Latisha and Asa Akira drops down her bikini and rides a dildo on kik: #Akira #Latisha #down #drops #bikini http://someurl,754473145294204928,707796361203339264,754473145294204928,everyone,tl,#down,,,
2016-07-16T23:51:20.000Z,Twitter Web Client,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",A #BambySelfie at @someuser LA -leave it to La B @someuser adorada!  #Down #OutFestRealness @someuser http://someurl,754463457848627200,16537397,754463457848627200,everyone,tl,#down,"[{'type': 'quoted', 'id': '754408100455514112'}]",,
2016-07-13T07:48:59.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Life is like a globe sometimes sa sobrang #happy nasa taas after sa sobrang lungkot #down kana..LOLS #whogoat,753134111502368768,68306873,753134111502368768,everyone,tl,#down,,,{'place_id': '017a4afa29d71c65'}
2016-07-12T18:17:25.000Z,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",good night walang natapos now na araw kaya absent naman mayaya| feeling| #missirable| #depress| #down| #hopeless| | :(,752929874436845568,4902799712,752929874436845568,everyone,tl,#down,,,
2016-07-05T07:36:37.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",iniisip ko palang nahihirapan na ako #DeepSigh #down,750231897926545408,55877064,750231897926545408,everyone,tl,#down,,,
2016-07-01T16:40:53.000Z,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Abi nakog Wala nakoy Problema after this big Event pero I was Wrong. Naa Paman di ay. Daghan pa Di ay.| #WhatToDo| #Down,748919316452487169,1510344438,748919316452487169,everyone,tl,#down,,,
2016-06-30T05:12:23.000Z,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Bat ganun sobrang bigat sa damdamin 󾬎󾌺| | #down 󾍀,748383659942682624,2805555000,748383659942682624,everyone,tl,#down,,,
2016-06-30T00:21:10.000Z,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser Shutting AlaBa #DOWN #TeamGoodMusic #TseYeezyOnPoint #TeamDownRemix #TeamSammyDavids #MAVINonDeck... http://someurl,748310373112025089,280961995,748310373112025089,everyone,tl,#down,,1884391207,
2016-06-30T00:21:06.000Z,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser Shutting AlaBa #DOWN #TeamGoodMusic #TseYeezyOnPoint #TeamDownRemix... http://someurl,748310357173645312,280961995,748310357173645312,everyone,tl,#down,,1884391207,
2016-06-26T15:07:49.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Unta makabawi na ang psei para more profit. Pero unsaon man ang bullish economy kung ang mga silingan na country bearish. Wa gihapon. #down,747083955644489728,86695433,747083955644489728,everyone,tl,#down,,,
