id,source,conversation_id,reply_settings,public_metrics,created_at,text,author_id,lang,search_query,geo,referenced_tweets,in_reply_to_user_id
780395879744303104,Twitter Web Client,780395879744303104,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-09-26T13:17:31.000Z,#pumped pussy free videos pornograficos caseros gratis http://someurl,18654338,es,#pumped,,,
778750672141291521,Twitter for iPhone,778750672141291521,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-09-22T00:20:03.000Z,Survivor!!!! 🙌🏼👏🏼👍🏼💪🏼😁😝🤓 #imnotexcitedoranything #justkidding #pumped,522648406,es,#pumped,,,
777271822521774081,Twitter for iPhone,777271822521774081,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-09-17T22:23:38.000Z,#Buckeyes #pumped #OUvsOSU #BasicDefense 😂😂😂👊👊👊👊👍👍👍👍👍 O-H-I-O,237549149,en,#pumped,,,
775786892101124096,Twitter for iPhone,775786892101124096,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-09-13T20:03:03.000Z,Hombres contra niños. #pumped,51020948,es,#pumped,{'place_id': 'd151b58850d4cd1e'},,
775434271460909056,Twitter for iPhone,775434271460909056,everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",2016-09-12T20:41:51.000Z,Tech Director ✅ #pumped 🛠🎭,418236023,es,#pumped,,,
774254290827292677,Twitter for Android,774254290827292677,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-09-09T14:33:02.000Z,Nueva Ecija Adventure #pumped,551707660,es,#pumped,,,
774093996524052481,Twitter for iPhone,774093996524052481,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-09-09T03:56:05.000Z,BRONCOS!!!!!!! 💙🏈🙌🏼 #broncosnation #bestteamintheleague #soproud #pumped #blueandorange @someuser,2849287937,es,#pumped,,,
772532511738064896,Twitter for iPhone,772532511738064896,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",2016-09-04T20:31:18.000Z,Malta #Pumped.,831932826,es,#pumped,,,
772091160538021888,Twitter for iPhone,771335826936651776,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-09-03T15:17:32.000Z,@someuser @someuser @someuser soooo #Pumped!!!! #Season5 yasaaaaaaaaaaaaaaaBaby,155314169,tl,#pumped,,"[{'type': 'replied_to', 'id': '771335826936651776'}]",30317085
771331647820095488,Twitter for iPhone,771330744773779456,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-09-01T12:59:30.000Z,@someuser @someuser Full requesón mágico para el camino #Pumped,281790928,es,#pumped,,"[{'type': 'replied_to', 'id': '771331523261759488'}]",291190611
769592067211272192,Instagram,769592067211272192,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-08-27T17:47:01.000Z,Aqui pueden ver como va quedando la pelicula! 👍🏼🎬🎥👌🏽#film #work #elsalvador #ts #pumped http://someurl,35982865,es,#pumped,,,
767720915111063552,Twitter Web Client,767720915111063552,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-08-22T13:51:44.000Z,Hoy amanecí buscando buenos hábitos... #pumped #mondaymotivation,68615770,es,#pumped,,,
767623857821933568,Instagram,767623857821933568,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-08-22T07:26:04.000Z,@someuser - Viva La Vida!!!! 🎉🎉🎆🎆🙌🏻 #coldplay #aheadfullofdreamstour #vivalavida #pumped #loveit... http://someurl,45686406,es,#pumped,"{'coordinates': {'type': 'Point', 'coordinates': [-118.16741028, 34.16054753]}, 'place_id': '10de09f288b1665c'}",,18863815
766663143204552705,Twitter for iPhone,766663143204552705,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-08-19T15:48:31.000Z,Quiero leer. #pumped http://someurl,766657058758356992,es,#pumped,,,
763789940203204609,Twitter Web App,763789940203204609,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-08-11T17:31:26.000Z,Vamo a guadalajara #pumped,372618450,es,#pumped,,,
763727161123414017,Twitter for iPhone,763727161123414017,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-08-11T13:21:59.000Z,Todo mi TL lleno de #Pumped,167896784,es,#pumped,,,
762788707296350208,Twitter for iPhone,762788707296350208,everyone,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",2016-08-08T23:12:54.000Z,#Pumped este Jueves en:| #MayaWest 💚| La Jibarita🔥🍺| Off the Wall🌊🍺 http://someurl,1247714630,es,#pumped,,,
762513936176418816,Twitter for iPhone,762513936176418816,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-08-08T05:01:03.000Z,Demaciados planes😍😍😍😍🔜🔜🔜🔜🔜😬😬🎉🎉🎉🎉🎉🎉 #pumped !!!!!!!!!!!,276781882,es,#pumped,,,
762194716725243904,Twitter Web Client,762194716725243904,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-08-07T07:52:36.000Z,#pumped pussy free porno de alicia machado gratis http://someurl,749460153603424256,es,#pumped,,,
760951370450997248,Twitter for iPhone,760951370450997248,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-08-03T21:31:59.000Z,Voy a intentar hacer yoga. #pumped,1594982096,es,#pumped,,,
759914334130548736,Instagram,759914334130548736,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-08-01T00:51:10.000Z,#gnr #gnr2016 #pumped @ Mercedes-Benz Superdome http://someurl,34731277,es,#pumped,,,
756195791971069952,Twitter Web Client,756195791971069952,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-07-21T18:35:00.000Z,💞 #cheating | #orgy | 👄 Nicola Ferguson | 📣 http://someurl| #pumped cock | #quebecoise http://someurl,176906587,es,#pumped,,,
754371270557462528,Twitter Web Client,754371270557462528,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-07-16T17:45:01.000Z,#amateur| 🍠🍍 Nicola Davies| http://someurl| #pumped #pussy http://someurl,2420707637,es,#pumped,,,
754360820268576768,Twitter Web Client,754360820268576768,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-07-16T17:03:29.000Z,#nerdy| 🍅🍭 Una Clark| http://someurl| #pumped #cock http://someurl,4251673462,es,#pumped,,,
753850742125895681,Twitter for iPhone,753850742125895681,everyone,"{'retweet_count': 15, 'reply_count': 5, 'like_count': 197, 'quote_count': 2}",2016-07-15T07:16:37.000Z,Díganle que lo veo en 3 días✨✨✨😍| | #pumped!!! 🐵,15759833,es,#pumped,,,
753005166752768000,Instagram,753005166752768000,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-07-12T23:16:36.000Z,Pffffttt jajajaja #proteinaddict #pumped #prfitness... http://someurl,349341655,es,#pumped,,,
751727257954217984,Twitter for iPhone,751727257954217984,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-07-09T10:38:39.000Z,Lesnar| Cormier| Eager| Tate| Velazquez | All to win! #UFC200 #PUMPED,421988777,es,#pumped,,,
744696656524894208,Twitter for Android,744696656524894208,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-06-20T01:01:33.000Z,Vaya final tan igualada que tenemos #pumped #NBAFinals,169464708,es,#pumped,,,
742480146578341888,Twitter Web Client,742480146578341888,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-06-13T22:13:56.000Z,Ready for Venezuela to win. #MEXvVEN #Venezuela #LaVinotinto #ready #futbol #happy #pumped #underdogs #BELIEVE http://someurl,475444094,es,#pumped,,,
742398086547439616,Twitter for iPhone,742398086547439616,everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-06-13T16:47:51.000Z,💣 al pie del cañón | -| #PUMPED by AMINO BOOST| #RECOVERY by AMINO COMPLEX| -| #myprotein #myproteines | @someuser http://someurl,2190475933,es,#pumped,,,
737152932227911681,Twitter for iPhone,737152932227911681,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-05-30T05:25:29.000Z,12:25 am y todavía pensando en que vas a venir @someuser #pumped !!,3285960386,es,#pumped,,,
736016986119999488,Twitter for iPhone,736016986119999488,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-05-27T02:11:38.000Z,A menos de 24 horas de visitar por primera vez a NYC! #pumped http://someurl,240808367,es,#pumped,,,
735530664175534081,Twitter for iPhone,735530664175534081,everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-05-25T17:59:10.000Z,Chicago PD season finale!! 🎉 @someuser #pumped,2708139367,es,#pumped,,,
734890581906710529,Twitter for iPhone,734890581906710529,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-05-23T23:35:42.000Z,De las mejores experiencias #pumped http://someurl,125151594,es,#pumped,{'place_id': '305867481351611b'},,
734726113142972416,Instagram,734726113142972416,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-05-23T12:42:10.000Z,Y haci empesamos el Lunes #gettowork #itsmybrosbday #pumped #esatania http://someurl,3188252503,es,#pumped,,,
731852112246644738,Viral Effecto,731852112246644738,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-05-15T14:21:55.000Z,#PlayStation 3PlayStation 4Todas las noticiasWii UXbox One #Curve Digital #Pumped BMX Nuevo vídeo... http://someurl,2706150786,es,#pumped,,,
730836913184247808,Twitter Web Client,730836913184247808,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-05-12T19:07:53.000Z,EUROVISION SEMIFINAL PART 2 HERE WE GO #PUMPED,4889727388,es,#pumped,,,
727961226307764225,Twitter for iPhone,727961226307764225,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-05-04T20:40:55.000Z,Endorphins!!!!!!! #pumped,65806888,fr,#pumped,,,
727641781823635456,Twitter for iPhone,727641781823635456,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-05-03T23:31:34.000Z,"Yas @someuser & @someuser 2nite, #pumped",940724246,es,#pumped,,,
726317821748232192,Google,726317821748232192,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-04-30T07:50:37.000Z,Me ha gustado un vídeo de @someuser (http://someurl - #Pumped).,3049395807,es,#pumped,,,
726312500707381248,Fenix for Android,726312500707381248,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2016-04-30T07:29:29.000Z,Vamos que nos puto vamos 🚴🚴🚴🚴🚴🚴🚴🚴 #harz2016 #pumped #psyched,33673,es,#pumped,,,
726265009358118912,Instagram,726265009358118912,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-04-30T04:20:46.000Z,"A una semana del evento, con todo #GoalTeam #bodybuilding #pumped @ Total Gym http://someurl",492804009,es,#pumped,,,
719938563278835712,Twitter Web Client,719938563278835712,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-04-12T17:21:43.000Z,@someuser / CIREZ D #pumped,361437454,es,#pumped,,,47359148
719435062085726209,iOS,719435062085726209,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-04-11T08:00:59.000Z,"Aqui nuestro video para el concurso de talento h, hubo una falla ppr copyright @someuser #pumped #push #oscar #dani http://someurl",2806690271,es,#pumped,,,
719170966228574209,WordPress.com,719170966228574209,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 6, 'quote_count': 0}",2016-04-10T14:31:34.000Z,La fiebre del culoh.. ️| #jockstrap #jock #bigbootyproblems #pumped #jockstraps #... http://someurl http://someurl,21546018,es,#pumped,,,
718928093444993026,Twitter Web Client,718925747679862785,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-04-09T22:26:29.000Z,@someuser espero que el chaval ese rubio sea una buena persona pero estoy #pumped por la chica verde del opening,225164740,es,#pumped,,"[{'type': 'replied_to', 'id': '718927737168244736'}]",2735882072
718925283961638912,Twitter for iPhone,718925283961638912,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-04-09T22:15:19.000Z,#ViewsFromThe6 - April 29| | #Pumped,252774749,es,#pumped,,,
718180608946659333,IFTTT,718180608946659333,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-04-07T20:56:14.000Z,Yasssss queeeen #pumped,23876717,es,#pumped,,,
716080036911124480,Twitter for Android,716080036911124480,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-04-02T01:49:19.000Z,#NXTTakeOver Dallas #pumped #letsgo,18079000,es,#pumped,,,
715869098182180864,Instagram,715869098182180864,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-04-01T11:51:07.000Z,Hello April 🌸🍀🌼 #Pumped #HelloApril #Spring #SpringIsInTheAir #HappyBunny #GoGoGadgetBunny... http://someurl,2719639651,es,#pumped,"{'coordinates': {'type': 'Point', 'coordinates': [-95.6226, 36.328]}, 'place_id': 'b92d59dc197635bf'}",,
715723211795783680,Twitter Web Client,715723211795783680,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-04-01T02:11:25.000Z,"Cansada, pero muy satisfecha con mi día... Pequeños paso, para futuras satisfacciones #Pumped",52849660,es,#pumped,,,
714276972214362114,Instagram,714276972214362114,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-03-28T02:24:35.000Z,lucile. #twd #thewalkingdead #amc #pumped #sunday #random #comic #march #easter #excited #hyped... http://someurl,1551242029,es,#pumped,,,
711329895809474560,Twitter for Android,711329895809474560,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-03-19T23:13:57.000Z,Mexico vaca booked 💁💁 #pumped,575860366,es,#pumped,,,
711231592367153152,Twitter for iPhone,711157085338206208,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-03-19T16:43:20.000Z,@someuser ready para esta noche? #pumped,434339921,es,#pumped,,"[{'type': 'replied_to', 'id': '711157085338206208'}]",500696317
709566985730924544,Twitter for iPhone,709566985730924544,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-03-15T02:28:47.000Z,#pumped for Jojo,230506099,es,#pumped,,,
707918126491504640,Twitter for iPhone,707918126491504640,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2016-03-10T13:16:48.000Z,escapade? okay sure #pumped,1117752691,es,#pumped,,,
707382363915857924,Mobile Web (M2),707382363915857924,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-03-09T01:47:52.000Z,10 Minutes until #AgentsOfSHIELD :) #Pumped,2573219490,en,#pumped,,,
706291381258592257,Facebook,706291381258592257,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-03-06T01:32:42.000Z,Wow hice una hora de Zumba a esta hora.no voy a dormir...jajajja .#pumped,331437092,es,#pumped,,,
706120444642992128,Twitter for iPhone,706120444642992128,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-03-05T14:13:27.000Z,Cheerio. #pumped http://someurl,24041486,es,#pumped,,,
705405605448716288,Instagram,705405605448716288,everyone,"{'retweet_count': 3, 'reply_count': 1, 'like_count': 5, 'quote_count': 0}",2016-03-03T14:52:56.000Z,"⛷🏂🏂🏋🏼 #pumped #plumped @ Aspen, Colorado http://someurl",352328237,es,#pumped,"{'coordinates': {'type': 'Point', 'coordinates': [-106.824, 39.1923]}, 'place_id': '930b3358e4bd7658'}",,
704758048569597953,Twitter for iPhone,704758048569597953,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-03-01T19:59:47.000Z,"No te vayas, no te vayas, porque se muere mi alma.. 🎤🎧🎸😎 #Encendio #Pumped",216973490,es,#pumped,,,
703395243799003140,Twitter for iPhone,703395243799003140,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-02-27T01:44:29.000Z,Que tal rush saber que la otra semana hay surfing #pumped,94041248,es,#pumped,,,
702951845828956160,Instagram,702951845828956160,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-02-25T20:22:34.000Z,Listo para el pumpeo! !! #nitricoxide @someuser #pumped #performance #precursor #colombia... http://someurl,591134523,es,#pumped,"{'coordinates': {'type': 'Point', 'coordinates': [-74.7964, 10.9639]}, 'place_id': '0105a80417c159b4'}",,
700349123954921473,Twitter for iPhone,700349123954921473,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-02-18T16:00:17.000Z,Sarasota 🌴☀️⚾️ #pumped http://someurl,500437243,es,#pumped,,"[{'type': 'quoted', 'id': '700344946285359105'}]",
696922917070831616,Instagram,696922917070831616,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-02-09T05:05:46.000Z,Ya me hacia falta trabajar abdomen 😊 #Pumped #Abs #Pecs #Gains. http://someurl,706028952,es,#pumped,,,
696183158702796800,Twitter for iPhone,696183158702796800,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-02-07T04:06:14.000Z,"Cormier vs Jones 2, April 23 #Pumped",256265980,es,#pumped,,,
695124974244229120,Twitter for iPhone,695124974244229120,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2016-02-04T06:01:23.000Z,Nos vemos en april 3rd otra vez 😁😁💃🏽💃🏽 @someuser #pumped  http://someurl,3138617905,es,#pumped,,"[{'type': 'quoted', 'id': '674641737118146561'}]",
